row ID	130.mzML Peak area	131.mzML Peak area	132.mzML Peak area	133.mzML Peak area	134.mzML Peak area	135.mzML Peak area	136.mzML Peak area	40.mzML Peak area	41.mzML Peak area	42.mzML Peak area	43.mzML Peak area	44.mzML Peak area	45.mzML Peak area	46.mzML Peak area
157	16600000	9576443.842	12600000	9410019.576	11400000	8853125.125	9927863.934	10800000	14700000	10200000	10800000	9923021.894	12500000	12100000
158	75046.81982	682472.0909	412204.579	405824.619	380561.964	171021.529	103363.5281	147319.8889	73273.30106	119228.8091	31102.00964	204283.5855	293501.2853	43439.24943
159	207821.6453	483559.7114	221936.0067	411832.2667	614516.2514	366600.5158	312635.6598	54286.32356	243185.1369	413247.1755	234701.7285	536765.1252	1070673.194	631172.844
160	1954122.055	2250260.89	1832426.26	1794901.572	1755024.998	1372636.003	1899767.623	1796593.669	1809811.166	2023619.592	1602022.825	1333354.103	1822098.495	2123674.672
161	14200000	9403236.422	7436758.709	2991901.785	4759127.246	5540908.512	8915264.348	19800000	15200000	13100000	1.8e+07	18600000	20600000	21200000
162	132520.3369	302186.8691	307008.1159	233353.8992	139941.8856	359603.9881	473494.9261	525957.3493	397475.5023	223706.4451	206718.1462	160560.8793	177910.6782	208673.6119
163	2210330.929	5861932.437	2126722.106	194879.3658	543925.2753	889107.4963	1221251.164	5524123.781	4286650.434	18500000	7001666.009	6232519.631	4412131.637	6663868.214
164	1053561.976	689516.9453	1178023.686	1157710.603	518797.9424	141284.4598	1296214.489	1718468.837	1336405.661	832748.6559	1365813.066	1009756.926	2409486.02	1901444.043
165	1146327.755	1765911.71	1620726.163	795659.0164	483544.4225	191888.1003	1573911.64	3634464.01	1732625.02	1385007.666	1697806.158	1887381.659	2935523.294	3186530.746
166	990350.4507	967576.2367	1068283.735	1041473.269	1044976.649	1084147.459	979478.77	966649.2445	956604.011	1034116.403	1069047.065	1017701.481	1027186.257	968563.3542
167	2146876.72	1629595.513	2062225.514	867936.8419	775812.1519	772309.0548	1483771.679	2623560.039	2489827.307	2556414.869	2444447.099	1910950.442	2674161.583	2828173.611
168	2260780.002	3048364.986	3562999.591	1706590.353	1042477.005	323748.3008	3112226.677	8098391.792	4658421.141	3193028.444	4450662.97	5164945.017	6967261.562	5109787.666
169	7030795.595	7826340.863	10300000	4698393.57	1064269.387	651301.1972	5924142.329	13100000	9385641.345	7032080.849	9480958.315	6329652.908	4958065.055	9807676.737
170	388759.11	280426.1819	500667.1754	1067241.137	302023.3912	732047.33	165755.7618	443746.4819	302727.0371	219723.1794	110424.1915	224195.1808	433371.5312	548832.881
171	7726091.051	7625863.558	7745441.875	7959436.35	7596188.418	7998621.521	7546435.437	7864348.374	7688132.444	7929326.801	7865273.36	8108314.028	7698874.01	7434651.021
172	2302.585716	75338.96927	539970.9456	187891.1096	827525.5314	2917943.195	224795.9161	12694.65767	4087.43219	5575.009045	6024.905656	1093.777277	110033.1705	1176.926877
173	3816823.849	1203161.763	2270894.685	533605.4346	2321128.191	122517.1629	790789.0561	2518555.984	5628893.145	4597908.042	4587623.921	6626569.651	1993614.309	3115116.521
174	1259367.648	1095178.212	3664618.257	603583.7963	697822.9209	564647.5769	905858.1086	7830157.634	3776491.177	3876090.155	5344224.474	4413006.219	3117473.314	981801.8487
175	574897.9782	639380.6028	823536.6125	752876.2624	669671.9231	772389.499	820609.828	577489.6309	676385.9438	550147.3635	591730.3799	628697.6082	585551.6926	614366.0056
176	1008162.865	669586.2074	1164907.913	660674.4496	526566.5299	1086167.56	698881.4346	1200347.299	1311379.991	1273933.967	1608247.311	983556.5285	1649633.051	1393860.604
177	1353666.3	1638137.022	1668340.97	2672295.514	1299049.032	1518686.485	1859825.319	2761868.434	2332757.95	2094166.704	2144164.455	1735922.436	1762451.293	2080521.348
178	1788316.781	313491.8335	1514073.081	1083354.92	314512.9959	876238.3259	338031.041	917146.9164	2388224.796	373095.8765	955577.5417	390958.2125	649295.5258	1503641.654
179	79600000	1.04e+08	69600000	21800000	32200000	17500000	7.2e+07	99700000	81300000	1.18e+08	1.61e+08	1.44e+08	90700000	1.44e+08
180	289522.469	1207787.898	1078928.174	979627.0482	642889.0791	104401.0787	1298901.116	1735738.585	707833.9353	477806.9355	1194272.074	1011091.171	1632437.398	1619216.723
181	4331.596737	9401024.987	4049097.848	1357816.783	1347043.659	1200398.746	187305.0816	3349.31434	8654.265063	8532.526816	7216.914593	2281.648099	107983.6523	23016.51126
182	65500000	14100000	34100000	7392025.882	19600000	35700000	6482111.283	2.6e+07	58600000	18500000	15800000	27600000	10600000	42900000
183	880348.3361	367250.6598	1208988.318	538785.7225	272955.5907	119720.7304	418085.2486	314704.0662	179372.2325	452517.6317	219102.1916	378919.5677	575877.7605	429481.5452
184	782277.467	420609.865	1742026.053	679818.8342	219666.1241	162744.4619	509355.1686	1044621.752	845946.7571	354147.175	361254.3532	384417.9003	1107647.229	772139.3581
185	37400000	25700000	16600000	6381703.251	12500000	6358411.833	13600000	44600000	44900000	35200000	47600000	42700000	42700000	51100000
186	2220734.312	1478658.368	2237245.369	425945.1726	628390.4541	377459.3473	361542.6821	577018.5881	1394456.47	1102333.481	793339.724	592092.0432	13300000	1113787.762
187	155300.7781	160335.2695	980891.313	1144288.913	332050.4831	1160618.214	245032.4961	332615.1806	216806.1401	923909.8889	1114253.867	1037365.05	969887.0599	299146.6122
188	1389569.76	1451294.054	1473288.691	1448251.546	1400516.226	1481677.461	1364768.061	1459627.323	1527293.444	1514116.213	1560597.348	1400306.004	1466942.8	1445387.009
189	1680122.485	196821.8928	460208.126	267524.0813	621631.2618	504785.7324	762540.5532	2976416.861	1374833.279	1512948.128	2432482.363	1594054.062	2077526.77	2347428.264
190	277712.6277	436658.8077	460891.4646	333416.7715	122398.7532	258351.6003	197882.9306	802148.2531	437758.7644	232323.6362	273204.5698	394412.6732	570404.2087	673448.0321
191	418288.2386	587965.0692	561688.7809	333341.9431	213549.1961	72347.34789	579101.5519	1401344.064	668094.2763	468420.992	556142.3016	655727.0664	984551.1824	1065070.967
192	5855972.921	5943079.302	6359596.057	6263384.399	6034314.696	6244199.433	5966113.397	5953371.579	5715093.433	6201605.305	6123288.125	6025438.918	6002023.106	6000534.619
193	2583256.421	2474095.616	2786887.005	3169291.073	2753705.71	2578433.834	2891047.552	3291967.068	2992968.145	2861215.476	2788882.991	2631259.266	2688342.373	2840121.768
194	7066125.679	6486949.966	8441326.753	5859333.123	8668064.528	5548422.235	6423182.023	7374386.635	8707880.931	6941665.999	6558107.355	6780128.06	8021127.082	8266608.997
195	8812898.658	12100000	1.3e+07	6243970.921	4125702.036	1109893.577	12200000	30600000	17900000	12300000	17100000	20100000	26700000	19600000
196	351765.8244	591056.6633	656216.4718	533067.6571	587973.9545	661905.2449	669157.7671	344589.6734	577956.1381	479666.6169	427515.9251	388055.8282	488016.6849	493053.5308
197	4167826.618	3220211.464	2465099.504	939874.2872	1470508.844	1904723.425	2402035.802	6016602.253	4516883.755	3723676.137	4897250.562	4591696.161	5467817.78	5555166.999
198	863690.1794	444299.8621	1236761.752	323819.001	494246.7245	139145.2253	659571.4742	1416762.629	1203579.88	847424.8523	1037059.636	1317455.029	937577.4762	661524.5802
199	879783.7693	928720.9305	984962.2391	981967.1004	1000206.171	1007443.301	849441.2776	944018.6393	944820.4678	1007580.588	1060636.065	1031554.975	932931.4634	857017.5563
200	728667.9208	231509.9346	548479.1797	257298.1174	132451.3137	243324.0822	176686.9393	861240.2645	811784.7278	357377.0576	357562.9553	906291.2971	412889.3668	439705.6682
201	5710519.021	3722776.103	5332511.036	1200788.002	2567820.639	3310098.787	4131263.629	5042204.171	4832707.896	3237035.447	2921228.958	3013131.045	4165547.37	3679232.531
202	1502952.885	2297789.658	2345297.691	1001920.635	546918.1924	232804.5522	1976855.595	6592300.632	3387745.334	2281943.811	3426484.933	4088283.964	5195315.098	3855747.903
203	8279992.845	2339900.116	6189711.625	2384339.858	1508643.559	397440.853	4164093.559	942692.114	3118869.027	4069662.693	3862645.163	482541.2014	2304704.489	1859936.462
204	6401088.518	5818322.805	6407194.341	5851360.756	5740583.107	5410901.452	6341485.765	6265321.913	6214515.665	6050896.693	5675561.258	5349315.387	6287789.385	6486607.937
205	2084392.726	1456279.718	2052252.831	269434.0399	1198117.721	2047504.826	784678.4199	1638136.674	2048618.794	438812.2661	401362.0486	875973.1666	838631.2879	1096389.285
206	1.71e+08	2.27e+08	1.52e+08	47300000	70400000	37200000	1.59e+08	2.28e+08	1.77e+08	2.52e+08	3.53e+08	3.06e+08	2e+08	3.05e+08
207	2268636.963	883237.7455	836596.7977	805541.8498	1103243.192	1750258.047	150386.6426	1703258.14	1076143.221	4592790.51	5573539.627	260221.7782	23266.67859	44433.05629
208	1113986.805	2646744.229	2500307.822	2159456.832	1284767.196	251552.2341	3117966.278	3175841.035	1564073.282	1472340.117	1956259.561	2806949	3721628.553	3821746.802
209	3781793.698	297867.9607	2467368.329	1288772.313	829710.6958	625713.0201	1063036.521	4623081.824	3685447.924	2295097.746	2044278.084	1959331.922	4445370.729	3154734.479
210	6075461.179	1519076.492	3279083.223	713438.5408	2026598.5	3391412.639	605821.1052	2259965.565	5832274.863	1515443.375	1636737.043	2758577.761	1161781.31	3986859.837
211	2838976.551	238057.5993	2167010.643	1121409.504	790927.4813	552249.3776	637479.4133	3350451.199	3119477.656	1611748.516	1357453.415	1205381.369	3230321.163	2176150.797
212	112234.0583	3179213.216	1690474.25	1996581.273	2878245.57	25700000	8138727.88	5139469.742	10100000	1439995.604	3533889.763	1726736.938	7778729.35	8912729.986
213	685939.5814	3920264.035	1460079.118	482092.8326	244525.1061	423395.1707	685650.7665	1406328.09	1293526.449	1724902.482	1155813.39	1058696.528	2144399.247	1708465.066
214	2879320.808	2919860.449	3107131.809	3135864.719	3047950.302	3257689.247	2783129.607	2973055.401	2956222.679	3018337.807	3208511.713	3320008.331	3037090.149	2917712.733
215	3855353.818	4266984.992	2025815.419	750100.7616	1472350.574	1088093.903	1980886.439	6223485.041	5245093.584	4348637.528	5978651.836	5439003.199	6032474.37	5745621.007
216	984064.6319	918955.5416	899171.5565	766633.334	608695.5468	1280076.016	1022865.258	1359174.621	1177831.221	1030254.726	1526371.563	1274574.362	2017379.388	1488542.91
217	736217.7367	131026.0862	596912.1718	523440.1716	87773.24802	455452.5885	100772.739	767848.4128	1321046.128	71979.15756	420208.8721	94852.02297	332287.7503	492771.382
218	7617007.568	7816858.043	7801508.222	7963097.304	7712409.752	7893899.587	7447377.691	8154883.908	8293883.736	8016384.476	8222982.43	7577018.449	8003943.933	7872372.252
219	762.8143655	110153.4785	615024.7706	220767.7629	829884.2266	3397695.795	231977.8055	8977.72045	30117.79404	7945.041074	11521.75282	2065.613848	49294.10707	941.534713
220	440615.8649	1093234.573	580997.9603	347306.4439	224288.3865	82685.3536	640277.883	2087330.836	708004.3275	500436.5552	623646.7203	1101820.706	1792168.229	2101236.55
221	1962982.763	2514786.246	2099404.342	2276823.523	2095531.801	2445630.996	1979464.552	2010056.836	2024257.733	2292285.379	2112448.194	2259575.798	2239862.182	2102458.197
222	23400000	5797929.599	18200000	1850975.632	3858555.457	4308668.355	15600000	2e+07	16700000	13200000	19500000	15800000	2e+07	19200000
223	1.2e+07	1.2e+07	9603022.746	1693058.797	4326802.056	4222899.968	9757120.706	11200000	8735537.018	8399283.305	12800000	9728934.733	12900000	11900000
224	2031040.078	2300024.951	1211903.541	234482.076	430313.7725	662225.7676	844063.889	5135762.772	2755869.334	1111883.297	1776726.348	1449616.064	1773724.734	2004678.467
225	2420242.517	2516062.951	4256048.883	1198165.515	845283.5262	459846.9647	1912104.824	8895074.817	6833541.237	2795273.315	3958995.066	2495387.105	4509301.093	5917033.658
226	5970958.902	2957893.157	4557513.929	492887.1305	2284951.653	2707797.453	1846246.66	3243441.166	4045134.045	1213529.14	1347899.368	2586993.641	2378911.934	3601801.816
227	878092.3881	1232251.922	812152.3067	535863.0975	493125.5367	574084.6968	1044710.317	2339220.715	1521752.554	1292592.328	1809329.03	1515767.445	1497201.364	1435478.095
228	12600000	3431633.018	9431564.351	3543184.692	2158458.242	1042472.33	6296688.774	1435533.575	4781690.941	6149174.101	5553200.563	768569.5744	3349967.051	2825175.005
229	1047738.59	460196.3085	415781.9221	1832163.851	677917.8824	614311.9614	1352470.139	211599.8861	256649.6777	869974.3234	564606.0662	351716.6694	1154379.84	1162125.057
230	529809.032	440468.0031	864484.6088	445054.5684	413379.3318	81971.83042	1182471.81	1770796.038	1015558.494	495063.7397	925343.074	1104081.169	2064705.418	1752716.483
231	3144107.233	1943835.045	1699677.387	574953.3213	856842.0319	899876.3349	1902384.126	3302759.898	2857893.543	2357593.375	2608211.663	2645135.729	3704268.371	4207752.116
232	604867.3152	683709.8279	735148.9565	735602.5146	707153.9453	740815.6073	573547.7759	695516.7175	674606.0169	732880.8339	867349.3774	742781.1705	685658.4936	671153.9881
233	2.08e+08	50700000	1.41e+08	41100000	43500000	59600000	48500000	4.1e+07	87300000	72500000	80100000	17500000	36100000	60900000
234	1424254.524	1547402.099	1640038.072	1644370.309	1578899.07	1702251.999	1460370.885	1542038.569	1453629.247	1649702.563	1661921.405	1671866.699	1550194.203	1467130.024
235	9477899.786	15800000	8931291.173	4465982.684	3511454.207	2351149.722	7221539.847	7948430.466	9508023.815	7435279.051	13300000	1e+07	7451137.415	13400000
236	2914559.621	3607150.876	2982420.01	891638.2831	961081.3551	1056390.377	1833889.806	4504676.742	272454.146	89194.85443	21609.29066	3197174.918	10580.93047	3299.968714
237	35839.96641	33774.70205	409831.8292	158787.9838	510666.89	1506762.369	235523.8873	74467.03202	25251.14982	55545.05316	41540.61124	45741.72114	138446.4441	71544.20015
238	580594.7976	8468924.247	4488902.704	5453920.303	7601302.038	65800000	21400000	13600000	26400000	3887352.572	9531289.857	4594604.27	20300000	23600000
239	3066421.997	2416733.607	2990638.004	2418155.813	1888692.254	1838176.547	2548967.73	2600225.85	2733683.456	2570823.347	2573056.7	2108672.81	3034582.179	3128169.667
240	15500000	15600000	16100000	16500000	15700000	17300000	14700000	15900000	15800000	15900000	16600000	17400000	16100000	15400000
241	297047.8459	343395.0962	487797.9621	528326.6632	292525.7285	183018.8287	492101.0025	512893.6497	459757.1901	216448.6852	354644.0477	366871.5325	552858.2033	388968.2222
242	698949.3004	797682.5521	1093410.125	961290.5405	879157.9404	951935.8264	1021181.966	674116.1006	815133.7524	680617.6988	743016.4922	722254.6854	708833.1248	745350.6396
243	806673.3849	542992.1078	569019.6602	537485.3551	30276.27041	28730.20516	995542.4493	7968720.194	853417.4808	655295.9568	6987020.383	515291.9466	3798216.876	773353.6981
244	806673.3849	542992.1078	569019.6602	652581.4752	30276.27041	28730.20516	1624906.562	4917640.827	853417.4808	655295.9568	4726593.684	515291.9466	2343919.097	773353.6981
245	89524.24608	4666074.959	1314773.887	848222.2419	385727.3139	270950.5224	112622.4332	108806.1222	113143.7854	81138.31165	65017.76657	76068.70047	201169.3782	78865.47536
246	900452.5369	446372.0099	528013.9109	588826.3815	38581.00988	53310.06773	450211.2902	2239369.73	867035.2678	141266.9077	547927.982	279038.0843	1016134.933	494193.1722
247	8669822.236	9052018.129	9130172.349	9217063.473	8833971.973	9221061.62	8741320.67	9501101.115	10400000	9868102.444	9939558.105	10100000	9521038.293	9687252.61
248	2897338.341	2385435.76	2108666.564	1737008.684	1831389.065	1039632.145	2787255.103	2551626.835	2440783.342	1800300.255	1499013.545	1000493.968	2296254.378	2743313.452
249	5658167.584	504479.1791	3635789.604	2134752.361	780564.3857	1729215.478	1257202.915	771664.3262	1391448.989	1963002.415	1384814.826	2536419.262	1451197.978	2151445.265
250	1297973.736	906254.4946	358252.596	557975.2716	633549.7134	1351361.809	102085.2402	786314.1623	502325.3944	3335550.964	4184605.288	80747.16057	204231.5193	410598.3927
251	3000405.94	81352.27582	2134615.899	184444.0677	250880.3521	145408.2492	122049.1202	46395.22249	525448.1482	193563.9004	230243.6574	395913.3324	426529.4914	238376.8939
252	5779246.042	625588.4929	4318184.936	2108546.278	1155894.255	2007170.197	1530002.04	6072930.569	6504556.699	4566391.006	3587918.462	2966376.973	7229112.2	3951730.672
253	843948.6176	925048.2161	343610.3754	876168.6897	1022865.968	2237671.672	2027794.686	1785405.749	665254.7175	1698676.521	2209324.217	886413.9681	3106134.206	2747582.113
254	766025.7477	847589.9066	653303.4094	1177250.261	1291185.55	1931131.037	1952367.115	1721886.089	921575.9342	1629114.452	4139316.215	1884859.867	6036061.744	2688059.543
255	47500000	13100000	35700000	13800000	8226307.076	4142923.577	24300000	5114475.072	17700000	23600000	21700000	2630874.602	13100000	10900000
256	2118917.996	2274802.016	2282691.928	2647824.347	2380768.878	2502579.588	2150699.983	2321569.186	2237385.98	2303469.972	2533395.445	2443468.371	2231620.888	2199721.279
257	6313192.648	3836952.549	6426876.632	814728.5449	1104200.635	373687.0353	6022522.566	14700000	6255405.912	7494133.778	15700000	2102834.723	15700000	2e+07
258	2.89e+08	3.8e+08	2.55e+08	81900000	1.17e+08	63500000	2.64e+08	3.41e+08	2.91e+08	4.18e+08	6.04e+08	5.15e+08	3.36e+08	5.1e+08
259	9601529.785	9902286.383	10600000	10700000	10100000	10700000	9518076.91	10100000	9320980.897	10600000	10500000	10400000	10100000	9825457.443
260	2159108.621	3015384.183	2580341.577	658154.3924	1595426.226	3561790.259	2515738.59	3299986.106	1799383.312	2755020.006	5636905.126	3318322.186	5684574.131	5602767.959
261	49400000	12200000	28400000	6335143.447	16500000	34500000	5591356.237	2.2e+07	4.4e+07	14400000	14200000	24900000	8491774.065	35700000
262	415744.3137	541928.7111	504115.8117	489858.8725	433386.3265	492831.0523	471924.6858	262884.2546	453954.3435	278863.6252	451016.6913	438686.2097	266992.2425	437310.0626
263	6398547.638	1515776.44	5007701.411	1582410.539	852673.2332	415770.2936	2791499.25	517855.3376	2037810.467	2702466.605	2818931.405	298416.3723	1498750.736	1165157.595
264	16800000	8234493.915	8448110.051	6511554.639	11200000	9436653.136	17900000	2e+07	10200000	20100000	29200000	28900000	43400000	41500000
265	2539715.425	700571.6049	1049166.696	357888.618	427587.2603	169912.2037	1665873.6	1777301.64	1818381.984	1237700.809	1770279.836	1805177.891	1806968.876	4212857.505
266	1406228.167	3028850.058	1332958.075	135911.8287	419152.6846	557890.6726	791818.6116	3009535.63	2494207.435	3995146.278	3400287.265	2784321.875	2512497.199	3330325.166
267	59700000	13400000	42300000	1e+07	10300000	17100000	12300000	10200000	25200000	21300000	26100000	3946647.757	8539294.056	16400000
268	3174698.919	1551558.469	2291321.678	1182637.281	980939.7002	536731.1829	1711236.933	2983251.418	2655450.741	2729443.834	3245909.351	2763313.009	5169042.923	3421555.598
269	1596100.341	1959099.382	2931371.142	782506.341	598380.5138	300450.1641	1519122.814	1956234.31	2640257.636	1623431.092	1496390.923	1303218.796	1753745.022	2039361.402
270	770614.7103	582270.3882	760112.986	677768.8028	667097.2151	622016.721	616790.3768	1482867.619	1743789.542	1061581.455	1074479.444	1475674.728	1562261.302	942605.1366
