row ID	1.mzML Peak area	2.mzML Peak area	3.mzML Peak area	4.mzML Peak area	5.mzML Peak area	6.mzML Peak area	7.mzML Peak area	8.mzML Peak area	80.mzML Peak area	81.mzML Peak area	82.mzML Peak area	83.mzML Peak area	84.mzML Peak area	85.mzML Peak area	86.mzML Peak area	87.mzML Peak area	88.mzML Peak area	89.mzML Peak area
130	7086.331627	52430.59751	128442.3007	322223.603	38437.09771	6391.844945	28819.04265	169577.31	111836.5382	177767.1381	65871.7062	36013.67545	475120.5696	35692.2363	621141.2112	648494.2722	71750.46079	580891.3284
131	3057022.644	1239447.958	3695008.566	1352835.788	1175025.565	1409142.842	1521794.2	4463647.48	1641157.619	1802590.808	1742768.727	1051170.54	1577994.214	816123.6563	1247381.747	2605554.675	945685.0468	1184483.59
132	374685.6896	269572.5361	3988022.778	1348438.621	507101.2524	505806.0367	995758.5446	2655792.882	1127559.241	2119503.524	1391018.042	1263061.345	1278304.868	217896.4697	1859562.145	2966717.97	105495.059	1413278.946
133	4727192.504	2920075.32	4645219.903	4267182.969	4158889.656	2827520.429	3961456.359	9325644.876	3699629.954	3236660.123	2841736.119	2340144.205	3151444.416	2455394.85	2558703.746	4193841.046	2499877.802	3075742.967
134	1107097.244	500073.1109	1753728.905	931474.7223	614740.4122	478484.0252	420522.5542	1138400.093	644230.5692	1080561.288	1985509.52	1185325.424	585219.7159	509953.5493	1496775.004	662966.2832	1855050.02	1575893.348
135	28600000	2.4e+07	5167897.518	3060569.93	6298549.043	1921880.217	1607807.396	5259978.859	1738593.62	2874975.313	2401790.246	3878638.813	3583798.215	4105105.898	3180730.639	1546845.326	2935586.343	6122695.578
136	1793209.313	1801926.512	1845486.775	1849697.384	1757502.883	1792595.836	1824645.596	1849307.548	1831403.486	1862040.544	1881139.361	1862087.765	1793196.826	1937396.335	1810718.484	1870822.136	1805962.766	1779419.661
137	560395.6965	573275.8014	585584.7956	498793.9498	383095.9824	692797.7086	551222.1445	514040.7583	415814.9435	782933.4113	483380.5261	507928.6681	658055.1479	523819.2374	416609.6282	673347.1509	695633.1078	483723.0147
138	22781.97954	158948.403	20729.0074	4343552.225	1878674.116	95127.11606	8935.335007	45603.65422	122523.3477	256555.91	343012.7711	666856.1208	196900.0537	3007008.012	796063.1232	68037.84332	1097238.375	196905.42
139	89135.02305	195400.3128	255447.7025	161340.1913	56229.45115	62200.55927	78607.72863	145853.5272	461991.0277	171003.2808	104179.6973	118103.2497	75299.40261	165258.0028	3174354.087	472640.3916	166722.9129	262277.6104
140	7738012.003	12800000	17400000	13500000	9476028.429	8136051.403	4427117.48	6996305.961	11800000	1.8e+07	12500000	13100000	25400000	2423717.049	8336853.697	20700000	2027710.978	1.8e+07
141	403600.8019	417294.7843	550142.0669	443171.0061	325009.5197	267782.6386	196553.1776	460085.7051	295294.214	463583.7978	922894.4636	704270.2585	459702.3281	383254.0139	751565.3686	393830.0951	1211567.1	960712.9013
142	1729984.433	1717851.841	1801342.353	1788956.584	1693835.423	1704610.617	1759639.449	1731444.984	1766567.957	1773882.199	1780582.315	1830639.705	1708413.984	1782688.682	1759859.182	1794876.983	1729472.566	1696320.492
143	803845.6896	416927.5131	843246.7441	247501.6787	365576.8016	141726.6955	597839.0527	860719.6336	443187.3552	1014757.547	283893.7772	210302.595	501854.3871	315241.7676	1016687.705	1379329.867	296759.4111	496487.9055
144	1871886.31	1809456.065	2036876.797	1707696.569	1850423.734	1949731.316	1907457.186	1809801.719	2041740.55	1818710.922	1891770.915	2000871.622	1931586.447	1965774.215	1944395.945	2127741.513	1800169.43	1968666.81
145	36200000	11300000	47600000	8101744.648	10400000	7793105.857	24200000	1.08e+08	47700000	61700000	11600000	9289392.024	25900000	1.1e+07	34500000	4e+07	9412695.236	48200000
146	918313.326	1209028.46	2098145.439	469566.2442	492058.7083	333864.4712	767533.9815	1438610.269	917350.5374	3997154.452	557512.0227	669277.1844	2121727.123	830071.595	5252697.232	3605913.394	691917.3516	1288016.875
147	14100000	5477064.286	724228.5587	374902.79	592933.0347	290229.8862	4432653.564	1414287.174	11800000	15900000	978569.0457	4735090.674	1788856.79	4447092.916	16300000	17700000	3282896.289	2084754.74
148	1678867.819	1710427.871	1608468.296	1614202.556	1657509.679	1600975.587	1671462.105	1702921.307	1706357.159	1632564.066	1730703.139	1679455.095	1608740.603	1757373.15	1553871.023	1586225.523	1626994.515	1549869.082
149	290797.9065	241643.7467	237205.786	234523.0817	201547.4197	47185.04979	222937.1946	661967.4558	1214867.533	2173535.597	546101.7193	366662.2657	823433.4565	152768.2561	1288290.943	1822714.55	432447.0518	1324595.154
150	1955161.375	2005573.187	2054340.259	2091669.787	1966960.666	3861276.239	1933978.706	3882767.722	3731554.673	2048692.399	1966346.107	3812604.428	2086575.73	2066858.001	3722500.984	3872034.829	3803774.953	3823693.603
151	1406658.379	1358518.928	1420987.997	1369694.377	1286129.695	1298132.416	1237085.626	1435276.971	1358125.226	1527965.138	1435331.006	1349953.456	1397954.524	1082525.687	1371148.661	1387182.009	1375511.744	1405403.503
152	1412239.925	535752.8008	1237696.945	475514.3178	339674.2396	603060.1842	338414.5084	1378314.243	3616697.43	3465737.986	1853507.686	1493520.011	1674417.455	871844.9674	4072013.585	2470274.032	1063557.751	2166396.56
153	9351666.054	3130520.49	2658491.653	21200000	1500826.734	7959547.298	2181929.508	4032558.716	2167452.692	2471881.681	1699579.629	734742.3445	923885.5139	671656.7711	1343822.861	3776579.831	1602364.768	2170583.859
154	1090376.077	87080.81631	1939627.288	48314.15047	717993.6794	1552970.545	325275.9863	1703837.355	1438126.354	825330.1059	1058607.367	3771396.384	11600000	981430.3784	940441.3262	1783826.888	710815.7295	4006919.139
155	441.6765896	487928.5442	8181.851769	2650192.525	2011633.57	4763.233112	3692.53074	2540.983125	152343.5615	7848.768457	123881.2521	336078.7505	118875.225	2081533.376	627560.8613	1632.107228	893227.7452	535231.0518
156	716691.7157	1027401.489	1060613.272	974922.9274	992402.0137	1078734.416	1098831.575	1078195.477	1021965.242	1239210.752	1050129.024	1064091.204	1152046.252	1008705.795	563070.1901	1194455.598	1085235.03	627361.2796
157	10700000	1.1e+07	16500000	10300000	12100000	10400000	14100000	12600000	2e+07	14100000	15900000	15200000	16100000	13500000	11200000	16600000	11400000	11800000
158	208287.3548	463540.1736	285898.0849	2664277.987	1059105.838	116403.1284	131982.2722	48468.51759	537838.2877	261720.1139	272447.5131	470438.148	201963.3329	890882.8364	839215.8255	90965.06201	471326.7722	674000.7564
159	275534.7082	896743.075	1287612.152	1478034.66	713545.631	238054.9262	1031701.026	632007.4413	250352.5251	403322.8652	780989.3988	879191.7169	293050.6811	245397.8524	748218.1996	113767.3812	690970.2327	751987.6101
160	1541697.131	1072772.536	1911297.559	1540603.473	1864933.609	1767674.016	602467.9023	1858600.4	1827877.051	1670252.495	1695953.746	1288900.238	1864396.992	681482.4251	1882577.124	1891981.039	1714860.142	1809994.708
161	15300000	17300000	20400000	13200000	9517496.435	8712141.338	1.4e+07	20500000	12300000	15600000	13900000	9901671.384	12600000	5633676.216	8204737.912	2.1e+07	4925608.786	10700000
162	517812.3735	254457.8414	756495.187	355473.1774	289131.478	443369.4708	371673.4928	403262.9128	854495.8242	667127.8774	1108887.261	383059.3268	409641.655	821376.3877	455870.9406	1694952.293	447209.6471	2014787.974
163	531956.0011	2701103.258	910613.1133	206035.1929	1448124.565	284097.8324	1171540.627	2106111.592	779344.472	760677.9605	1363298.268	1517955.822	897065.7785	588515.8755	378436.7008	3135707.81	440166.3186	2311894.599
164	2186767.896	657406.2793	2012324.998	495116.509	610823.9064	534510.2833	1356306.185	4307055.821	1892701.112	4510299.43	927693.8327	828976.2183	1824386.584	837462.9538	3003026.66	3654380.373	773876.3206	2127498.45
165	2778816.458	1262156.554	1553940.221	385705.6946	1012280.344	470926.4592	1883827.242	5295723.201	1874153.568	2189605.459	841999.9167	585153.3703	1999448.788	798634.0155	1438210.953	3901106.608	825027.3078	1841549.255
166	1081689.068	1076243.374	972828.7286	1064795.287	1002222.443	989897.4261	1030874.447	1044832.669	1012083.122	1014444.002	1046168.952	1023465.744	967771.2024	1029691.007	986165.4507	937958.6529	1056671.429	930531.2543
167	1739591.783	1205752.038	1851923.949	761364.61	1623809.291	1021516.691	1209945.373	3355316.825	1374321.034	1301724.926	1145796.559	969271.2177	1291166.401	541733.3461	978925.9875	1600155.057	960735.344	1357775.426
168	7460225.91	2343849.621	4833470.98	1538220.054	2096273.906	1555875.703	4652613.973	11700000	4936263.021	5562233.903	2087620.428	1950644.088	3716843.314	2107435.231	5441146.164	7975128.532	1902807.215	4918271.013
169	10800000	6790139.542	8782274.152	654992.1958	781202.095	601675.5021	5372069.282	18200000	9886765.825	13500000	8303836.391	5132450.987	8248885.615	4090784.583	11200000	8033775.84	2537324.849	12700000
170	461644.7656	638616.0795	1194181.752	308307.619	280445.323	140509.5038	409598.1976	848237.7532	600095.7933	2285970.437	360304.553	413574.6536	1206612.097	436951.321	3086717.881	2149210.875	453155.4245	730435.6954
171	7997770.021	8144999.682	7608499.556	7369243.816	7815500.356	7674600.512	8021032.629	8062929.238	7953930.065	7814142.386	7854887.77	7862445.705	7637060.88	8058330.485	7396706.887	7524828.143	7672447.423	7502908.274
172	11113.78995	8010302.196	54476.82526	8597000.314	6252071.09	445677.3861	140282.3571	7338.890259	530808.8607	90086.99129	155346.2572	400988.7296	51782.66572	1781130.823	5089464.939	49870.44128	2829655.731	10600000
173	5714390.075	6181498.375	1.2e+07	6557312.391	5042267.934	3370466.368	2158255.157	1462123.452	7939604.839	7247116.497	8327140.048	5195650.86	6305161.285	2839426.744	4721776.013	9813413.949	2604185.757	5482016.763
174	4198166.095	1016450.652	9054095.042	3070354.381	2608007.581	3524230.338	625931.1268	7671213.377	1195070.51	5955568.335	2105003.062	550641.3214	4344705.45	436645.2733	3119131.699	8013489.186	950891.7815	4798527.527
175	1894176.429	1662482.396	666289.8795	546756.8558	593839.67	655449.0125	575652.2789	607141.567	637570.443	606340.704	595333.6038	668273.7058	630063.5165	812621.9641	732729.2571	585884.0607	674996.6669	741407.0076
176	672758.8623	384479.8104	946620.7875	504587.295	627504.9308	567249.2669	653814.8427	1966888.377	1762952.528	1528024.534	746616.9038	695576.9527	981917.1047	364840.7819	902517.4217	1334666.737	621876.9067	930864.6286
177	2737610.896	2465701.328	2380545.004	2016431.495	2108399.617	2082173.636	2478002.691	2394895.907	1355994.463	3207283.475	2012930.062	1839095.86	2661304.374	1321988.028	1495863.258	2876141.422	2080996.093	1843110.161
178	665291.1576	640185.684	1840507.571	398062.819	229050.8875	315307.2421	512334.9358	1733586.894	3934043.106	5242246.706	740880.4175	1133427.965	3261860.824	419013.6765	5293301.984	5012834.012	540439.7523	1062439.791
179	33700000	19900000	26100000	15100000	32700000	1.8e+07	29900000	7.1e+07	32800000	17200000	24200000	17200000	27700000	1.6e+07	27800000	74900000	2.4e+07	3.8e+07
180	4549593.738	1544234.307	384492.5513	249480.8231	659626.5315	314308.4527	1290068.869	2139555.961	1404329.114	1424328.963	2222985.632	1464665.437	1275260.52	681653.0456	1886626.036	4596397.278	1074058.895	2990095.534
181	2239.639179	1728313.493	3464.051739	11300000	4898209.882	29017.12875	74356.7484	1979.722992	576434.1832	186733.6401	1809829.661	2549494.649	258358.5656	4000659.806	2394966.139	69244.51311	2218601.459	1310489.38
182	807278.0255	2824835.369	9302984.861	600207.0095	18400000	1036958.485	20400000	66200000	42600000	12300000	38500000	1.6e+07	24500000	1e+07	7672312.851	8448220.857	16900000	11200000
183	726535.0686	306637.3425	636511.4416	295829.2089	99213.38362	400327.1354	186882.3552	652488.4095	1656583.035	1401522.788	896164.5753	798698.5461	903091.3718	275476.2173	1927874.276	1169000.298	571485.2985	1114480.28
184	1125962.341	832431.8649	2355644.975	573506.0308	395268.8283	451356.0608	1124145.165	2221364.062	1466070.916	2017924.804	662281.2403	670975.6657	1261095.809	587003.8108	1260269.629	1548789.286	398722.9885	1014267.117
185	37400000	51200000	71700000	44300000	36600000	30600000	25700000	38200000	46100000	53600000	5.3e+07	35200000	6.4e+07	12200000	23800000	72600000	16200000	45800000
186	3088903.401	1372955.968	10700000	7036336.918	3997655.074	3493453.435	3917237.869	2692962.854	6782731.138	4640256.414	4372414.797	4584994.918	6099347.842	4852236.906	1703225.167	2529992.609	1138657.009	3971277.481
187	1036001.679	1292247.567	1090588.9	1295080.876	1184953.69	848225.6315	1511035.972	1116220.225	1164864.879	945024.2978	1046568.341	1078021.082	1004597.163	1239707.693	949323.572	227983.2652	1132524.205	1091048.24
188	1517187.162	1544115.478	1403938.8	1548369.983	1421032.423	1425765.405	1555155.132	1495317.247	1431758.54	1478128.216	1586879.889	1476455.157	1497987.337	1537039.281	1418136.242	1476629.8	1487046.7	1467749.372
189	4085357.979	3541037.164	7274269.016	2823506.385	1761836.69	1879555.922	1603190.07	2668072.11	2247756.176	3399873.011	2770901.092	1487321.12	1400956.814	546804.1959	1565143.189	3361503.063	760973.8917	1598011.882
190	635755.5379	421776.7962	896339.013	191929.9886	368287.4548	119767.5737	471745.8065	874261.4335	364785.1217	1043540.128	223547.1922	179389.2242	553235.6371	262485.8131	892365.7095	1209066.062	279034.1852	196510.0228
191	883996.0474	538212.8083	739546.5534	196310.4543	368799.4912	263385.1001	627262.3792	2472440.815	643374.7972	684746.5643	363680.7227	279348.81	718721.9817	334223.9065	557990.5833	1547204.096	332986.4607	566801.1756
192	6495755.023	6210420.23	5885330.031	6225862.315	5803827.587	6051641.43	6058762.095	6187246.439	6190412.099	6131333.343	6235655.788	6038949.242	5732705.771	5915377.101	5848990.029	5575892.557	6112018.915	5683163.103
193	3235259.716	2714071.212	2443552.339	2646638.891	2652112.205	2988577.15	3078300.759	2961282.913	2555523.94	3151339.966	2705659.226	2786372.602	2994593.357	2985346.689	2413245.761	2926976.813	2967785.451	2571938.336
194	6964446.004	7490721.896	7449587.486	6964962.915	9144498.353	6942729.109	6017670.355	7656781.54	4823382.024	7539698.393	7657488.769	8302163.785	7530397.502	5497769.501	8100641.288	6849847.391	8631956.958	8863406.952
195	28600000	8703473.408	1.9e+07	5887604.312	7982463.533	6066464.713	18400000	45200000	18600000	23600000	8729740.346	6968370.416	15100000	8439851.921	20800000	32400000	7061336.837	19500000
196	1201135.997	1185359.359	364382.9662	430302.5552	436232.9481	494150.8894	367341.1479	641736.1101	680513.2723	512966.3045	485560.534	665231.5606	288705.7691	744522.4949	656894.8128	444883.9067	628427.6922	541208.8243
197	4332867.976	5698660.062	7233968.524	4600198.345	3312179.196	3217846.095	3281630.561	4917244.539	4144001.623	5586116.361	4993254.71	3892904.042	5020299.799	1334514.444	3078675.941	7522147.548	1742255.093	4117259.269
198	5150512.232	916689.56	1488868.794	604529.6806	875017.0654	643012.4252	397849.7411	1353652.705	719751.0583	5939731.134	613749.4343	684445.8621	1575824.725	679640.2327	844861.3018	2846029.477	498766.4085	827132.2801
199	1078521.473	988771.2486	935782.9063	1129759.621	896625.1815	881242.2274	891692.9852	1068648.539	1045376.937	1119021.397	1017426.093	1031347.151	951749.9489	923810.2237	908033.4241	885670.1568	980173.8183	881532.6684
200	319831.9979	546500.717	408212.6563	191865.2105	286186.6306	351307.4954	411541.0279	776629.0801	633766.8309	371754.6325	453806.9949	298440.8276	394195.5083	182348.2134	253740.5603	466672.194	254752.2615	351740.9693
201	3931416.724	3247025.569	10100000	1864224.596	2019844.187	1736727.178	2515193.8	5010716.396	2912102.058	3480323.766	3888005.914	2443405.919	3344241.952	1932913.001	2523045.768	5455468.033	1648665.375	2594656.462
202	6486412.57	2239731.779	5859621.137	1349406.566	1347756.102	1001302.366	3856292.422	9377315.331	3740341.363	5012068.372	1716796.738	1111179.093	2899903.102	1023602.962	4351173.414	6210845.632	1194687.847	4007078.164
203	35969.09296	14300000	361098.7272	537296.1501	1744370.317	332465.4811	791728.1765	935638.5062	8855563.146	10800000	35500000	9051536.262	7182990.262	1940151.126	14500000	16100000	3286151.076	6610770.607
204	5738125.747	5840035.755	6509974.542	5788956.198	6261132.266	6032063.492	5262109.544	6266134.492	6389542.486	6285426.25	6803796.701	5581320.014	6516818.664	4834362.57	6245642.51	6791824.907	6130374.585	6683073.358
205	914990.6895	1060048.594	1547842.525	463388.5152	536965.2599	317449.4908	595987.3798	1135993.219	848529.2078	1340283.735	1284897.488	783756.4829	1375018.335	648502.4	756113.6522	1659523.833	459324.4184	705360.0813
206	72200000	4.3e+07	54800000	32200000	70200000	38500000	6.4e+07	1.53e+08	69800000	37300000	52100000	3.9e+07	62200000	35600000	57900000	1.6e+08	52100000	83200000
207	470382.2505	294536.6596	325733.45	246348.9961	3967460.51	1053424.296	30105.12004	109543.5504	2405731.16	1783038.257	1761721.534	833475.8126	1399067.405	1088802.248	2250396.994	1596695.078	2962829.161	94021.23012
208	9058350.597	3435277.273	996579.521	686949.0495	1178073.542	596188.6761	3469073.18	3848674.187	2979400.101	3056332.947	5032989.192	3140656.903	2642887.94	1553465.691	4224233.05	10900000	2489640.551	6963160.894
209	4613096.723	3963368.541	9916783.629	4846869.421	2895049.95	2798241.754	4860733.935	5310013.913	5096035.2	3408646.166	2775759.966	2718348.529	2795952.023	1392205.078	2005827.16	2910206.733	1855988.568	2018353.214
210	71200.01922	323484.4335	981283.1043	34305.26799	1791769.845	72158.15296	2408672.056	6087575.038	3692987.187	1275432.351	3749511.417	1598153.835	2348580.033	1099605.416	739069.6055	814413.0902	1552691.792	1072154.817
211	3572812.838	4244423.055	10100000	3924969.75	2700298.006	2517493.055	5197093.616	3317836.446	4122820.793	2345747.965	2543845.373	2468951.625	2022777.746	1304494.308	1393026.916	2484278.181	1589528.548	1629960.68
