row ID	1.mzML Peak area	2.mzML Peak area	3.mzML Peak area	4.mzML Peak area	5.mzML Peak area	6.mzML Peak area	7.mzML Peak area	8.mzML Peak area	80.mzML Peak area	81.mzML Peak area	82.mzML Peak area	83.mzML Peak area	84.mzML Peak area	85.mzML Peak area	86.mzML Peak area	87.mzML Peak area	88.mzML Peak area	89.mzML Peak area
23	6.23954718884074	13.6881711085164	5.51413457968202	15.9167651595141	15.5767881768764	5.97085208320295	8.96249782760375	5.84139115457628	11.4248804622447	9.19529761757024	12.2706902203198	13.3439949212967	10.9804573041016	15.4284238836975	12.8256955590208	4.68842269969252	13.5769777786743	12.6800968470446
24	11.6466408842231	11.672621527121	11.4738808696176	11.6361458109854	11.6973837330118	11.7659115433386	11.89007916411	11.7839009275084	11.9590839971148	11.6907222586191	11.9810752540668	12.2313127601114	11.8323528395797	11.8065163695519	11.0591073095103	11.6907152385067	11.8169183762455	11.9531832804322
25	13.3317389587324	16.4747147711486	15.8473855772712	15.8604446464882	16.2551165231986	15.8035414946334	13.7727133606373	14.4797830258921	15.9609661461982	16.1603858064754	16.3072070297462	17.0073827644276	17.9019564100146	15.1513355616185	15.8748462028727	17.3806712812335	15.6171915867848	17.7597577979162
26	13.9996908598597	15.8296374354966	15.1962978049238	17.3039140822494	16.3599604070427	14.2298685441178	12.9273574840793	14.8287047851239	15.9928982256371	15.4714722269379	15.819778351264	15.886088852275	15.8959241029144	14.4341957860113	15.4231723627039	14.9916908288809	14.8432474218452	15.518711272259
27	11.9889099062905	15.1369701082962	11.5703797823817	17.424838864509	16.4464257267172	10.0839379396082	9.33133866820369	9.22497046420646	15.8122486512655	14.5137195916142	13.6137721874375	14.1581581994994	13.6781845847857	16.1879693686581	13.6019821012844	10.6581351177488	14.454465046804	14.5949682851738
28	9.35357155533934	12.2708097648525	11.854181969719	9.09721667182548	11.0984111694068	11.0759024567255	11.359486300942	12.0035643793277	12.5770197861992	12.1918359198816	9.63738278261043	9.74373374528115	13.3863356034535	4.65030551105925	12.6912098090944	12.7054724381448	7.20136644916815	12.8586721683142
29	2.16315945875154	14.8032732250525	0	16.7768989307376	16.0340281290111	5.12728684104827	8.11283844490437	0	11.9321120631807	10.1322269071144	14.2541550750045	15.3390336085487	13.5619882113331	16.0177095549779	13.7190726824164	2.69812707583291	14.3530167506342	14.0588213409249
30	12.5631386759552	13.0215029082278	13.1458292599043	13.3431492812694	13.2481456868919	12.8769582466902	12.9397986087676	13.1626028167393	13.1924991535341	13.073734127788	12.9686644216756	13.1899940629835	13.372156713769	12.0927632912357	13.2180433966328	13.1443114236736	12.9525776972586	13.2705287808366
31	13.2131948716308	15.4084521897555	15.5984408990402	16.5161346985286	15.5483937416339	14.2639569535384	14.4651456830543	14.540729818631	14.4960142332848	16.0620674903504	15.7935919106355	16.1842786666082	16.9878865888018	14.6488929990399	14.9241246999055	16.4747147711486	13.2928551364749	16.5296812303665
32	3.56758169974673	11.9126806324928	0	13.5795787346424	13.2083837358238	5.63032691237664	7.60468071100007	0	10.8678850106299	7.81100864499118	12.2943909999082	13.2521784399208	10.1942413106555	12.4771807195885	13.1473745394818	0	13.0735714284361	11.3380105155773
33	5.62330814643517	11.9634668122337	6.37199111312716	14.2126368462203	13.4916713373828	5.34458975005051	7.44356985747198	3.93957990599824	10.7402200695924	7.02344970347376	11.6181245531815	12.9506013468534	10.3116430825569	13.2088199132843	13.3683647500685	5.06281465112761	12.8626676368726	11.4373344837266
34	16.0090968570542	15.9263564197306	15.927966471422	15.9017752709374	15.8643557387168	15.9255623319036	15.9853852207615	15.9336862578017	16.039143482279	15.9743667173663	15.9519484671309	15.983758402593	15.9601761117336	15.9755369098415	15.9757250613075	16.0413852710607	15.9597490224074	16.0916011922269
