row ID	113.mzML Peak area	114.mzML Peak area	115.mzML Peak area	116.mzML Peak area	117.mzML Peak area	118.mzML Peak area	119.mzML Peak area	120.mzML Peak area	121.mzML Peak area	122.mzML Peak area	123.mzML Peak area	29.mzML Peak area	30.mzML Peak area	31.mzML Peak area	32.mzML Peak area	33.mzML Peak area
1073	393010.3615	938108.6084	72261.00956	32055.32751	553070.0462	137332.8648	101787.5009	141160.8671	138565.3684	204896.9896	248065.8601	84153.11057	40157.529	54880.20538	16545.52787	42374.37425
1074	50081.01364	28835.89202	12962.65655	0	59191.0923	21665.85802	18395.08458	23653.27779	19161.26172	12431.44797	28640.60688	42749.71492	22867.35523	44919.3924	44694.26288	8098.357752
1075	707.1806688	548.2678014	975.6221485	637.5460401	633.4891373	2148.69296	1011.178801	645.1271956	567.1094329	812.6291271	624.7014557	1092.184822	1007.007231	864.6752975	892.8285739	3371.227795
1076	5601.321144	3275.736545	2467.584497	2886.931794	5432.17161	2977.380199	3454.726342	2528.957229	4404.316663	2165.500975	2749.546761	18723.26602	3619.318791	1305.428105	1297.110155	2618.117515
1077	1667.487292	2348.011975	1285.901586	670.8835802	1075.331389	2576.330867	1228.460941	1527.33715	760.3317014	1490.487211	1071.314498	1924.656593	1135.656343	1388.450429	1961.43247	1012.825184
1078	0	0	0	0	2045.353845	0	0	0	0	0	0	7180.803101	0	0	0	744.0192524
1079	0	0	0	0	0	0	0	2261.175212	1443.060549	0	0	0	0	0	0	0
1080	5004.301853	4143.31569	2371.546912	0	1908.94406	1416.018751	769.3096211	4497.238316	958.6236759	3968.566554	2898.922622	1864.18295	2201.74069	3923.93767	2126.906577	2147.539117
1081	16518.55425	13409.1965	574.4601738	0	1046.317158	1435.536336	723.9798882	1370.603468	1137.128833	1295.754934	1896.520574	1688.544233	4322.208531	3212.293666	1439.565084	1452.877437
1082	5154.981143	3999.174141	662.0128821	634.1387249	1123.540079	1184.709306	1191.339209	2898.708469	2184.776074	1911.675105	2385.473177	7683.068676	9425.471439	4274.231459	4441.736426	1676.667488
1083	4495.353032	2492.286206	0	1148.307544	747.0111385	718.06829	560.385968	0	792.7627025	1037.55902	581.5720173	4921.969486	952.549363	991.039102	978.5320637	728.1006732
1084	0	0	1523.839322	965.1083115	0	0	4037.481937	4664.039234	9609.444281	2451.708905	1508.001432	25250.36982	3162.535754	17026.16203	4134.514564	4085.370026
1085	8016.902867	12823.27715	5191.947257	3716.191347	11358.21307	2974.257244	5630.542387	6315.6084	20180.68827	11332.74596	7440.840189	5373.004352	8755.902158	9030.205024	8412.022968	18093.2672
1086	42962.3575	31680.52429	7751.816969	7892.92754	14623.39944	15488.55257	13902.87703	19293.41574	12508.42092	14291.84441	42660.08223	38297.87488	29697.0057	39150.20946	16567.17979	25428.82952
1087	0	0	1458.861319	1681.528444	0	2895.951164	607.0788667	0	3703.454782	3752.668886	2064.918741	5340.154125	5608.583325	0	0	18638.5355
1088	21276.73018	78672.88019	259813.8036	117022.3754	18014.65882	127755.018	74993.30123	51264.83476	41526.94739	83134.72586	196499.6851	211325.4649	78005.53998	88961.40656	341687.3799	265686.7577
1089	0	0	0	1778.208483	0	0	0	0	0	0	0	0	0	0	0	76905.66984
1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091	69529.86779	74242.34978	20308.01369	8694.698808	15681.24773	8323.577409	10441.86776	11443.05494	30202.54525	7941.198359	33233.7514	31555.58172	59331.79863	23032.87114	42848.26649	141829.6984
1092	0	0	1180.739897	0	0	0	0	0	983.8804999	1938.707869	0	5740.99901	0	0	0	598.7020857
1093	69976.47404	79486.52515	83767.37303	98440.2056	54923.83796	92528.8251	99089.69087	104279.9206	100531.979	187919.8351	101956.259	239631.392	113538.8344	222905.8739	288609.5654	47332.49401
1094	27489.70403	41162.38459	207482.4446	120361.3428	47038.43268	216970.3103	45532.72088	13513.27213	12860.88039	7842.410666	3974.900283	38641.45604	16151.48023	17197.45748	2924.622656	21066.68646
1095	10851.47083	16453.3663	64889.15498	31665.81931	19199.49854	49402.14836	9665.506056	8296.77189	9159.359525	6063.82517	8056.015566	13456.12062	9893.357694	9305.007174	2908.005236	6231.074204
1096	3943.540517	5504.385455	2343.286259	2293.667454	4436.815403	2748.210791	496.4193958	1464.753565	1255.143492	3070.436431	656.0835243	4478.018487	0	14495.01703	0	618.0539475
1097	158365.8498	124797.2827	100848.8138	63879.75722	134716.7637	104553.4031	67769.35691	96850.00688	27104.74236	79466.9581	58689.23612	150903.489	91102.76666	117313.975	96024.69347	128412.6565
1098	1474.979791	1097.234173	607.5083667	683.296425	946.2158477	711.5623327	570.2061552	1273.30968	1447.814899	923.1862076	952.0181948	1568.685528	1187.146054	1704.319083	761.9851201	1345.071716
1099	9561.712463	4916.438227	1846.020627	1102.596897	4237.808302	2354.900629	960.6464882	3900.849088	1463.918751	5453.630294	4499.244445	9761.867833	4237.673339	3833.094608	1472.482616	6349.263427
1100	7894.721894	6564.998434	6287.216111	1189.715929	2108.705476	2736.273947	3994.547142	1982.309791	2684.400611	17786.25276	6255.330297	5550.233023	6716.075636	3566.345984	7262.496242	4485.758445
1101	0	14415.68318	4178.517529	2437.061732	0	0	4312.329312	51143.28503	73321.97863	52789.0116	9350.331521	0	0	0	0	0
1102	108218.4523	147070.8747	474251.0421	120463.8906	121956.4241	192865.354	72494.32151	50600.61451	127195.2376	130806.4751	137950.6784	328636.4147	349976.3965	150333.5914	357973.8714	358767.0853
1103	3038.405095	7844.241105	1850.483713	1374.936646	1584.590663	2289.357089	1996.715304	2118.548591	2653.708825	5491.285455	4331.710657	6168.925978	5239.591282	2774.76081	1778.352946	5999.214452
1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1105	2277.601687	10470.21864	0	0	2677.174607	739.8737202	0	0	1168.295724	0	0	0	1119.158084	3282.93888	10275.00623	0
1106	3232.715181	6223.180924	8844.311616	1897.300919	2420.632672	2350.350187	2105.82727	1173.735368	1249.700096	1648.741461	2530.745784	2637.170495	5031.118646	2325.714662	8554.514164	4537.615781
1107	4425.929947	15538.12786	526.3863083	0	2295.398221	5595.386574	495.0446883	487.5828581	845.8964037	1919.690127	603.5630956	2475.784041	0	891.5788401	1722.240789	0
1108	5623.434984	0	0	0	0	0	0	1551.085946	7299.466926	0	0	0	3282.715805	0	0	0
1109	9751.938399	12176.21999	4555.912788	3920.920841	3938.286563	3496.288277	2075.20229	6698.057061	5669.364377	2870.966175	3959.723964	11239.33439	23360.52044	20818.09673	5273.098081	20232.598
1110	22838.03491	56795.86971	21137.28635	4007.568354	8415.927576	6863.572088	677.7087572	4970.092997	7739.673666	15784.62268	4350.468123	22198.6949	34409.03363	18175.53059	23543.05501	19081.05572
1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1112	0	6770.753399	6055.656426	1243.011792	4717.113719	7966.035127	0	0	1296.73729	11613.25573	1250.38202	6826.658142	0	6248.702959	0	0
1113	15557.55955	8706.174223	1666.632533	2454.648683	6278.45316	2566.219184	683.5005551	3521.316906	2329.038165	1455.058337	3321.562887	5286.860499	4808.48425	2118.235122	6805.635215	7533.603523
1114	4714.463596	0	0	584.43388	0	1052.579222	497.0564637	848.3333315	0	3054.379829	683.9313862	2883.806167	0	1246.743448	0	0
1115	230092.8388	78511.02077	395869.7539	347615.762	251399.9467	261275.8531	70207.8961	47276.19602	87859.06591	98117.12712	83040.96758	78059.35352	435380.6038	235221.3243	508565.1373	583156.6586
1116	479188.7241	454314.3196	212019.364	187434.5522	329658.0429	265458.1381	226662.9781	261963.7766	280362.6672	401986.5511	123324.3103	356039.9278	309394.3462	465249.7768	173125.4634	357152.6544
1117	8897.166522	10032.81903	6001.15514	4093.589769	5956.992987	4644.800081	3548.023442	4119.980934	9821.732915	15125.85251	8456.135395	6329.733275	8609.766312	2674.946375	5892.847983	2511.689879
1118	186337.484	43598.14322	15573.61148	24412.61902	99082.96416	41931.70563	12080.94636	55242.07562	107703.8046	143845.9653	53924.22086	143839.9268	118387.7611	131443.2816	157577.0809	162672.3533
1119	5811.02356	11094.44042	2424.311072	843.7822359	18286.53166	3215.107319	1598.270404	3021.951006	2954.506082	3660.418755	6175.988464	25253.99985	12202.8275	8172.017841	8128.26011	4327.22352
1120	6263.746018	0	736.5007467	0	0	0	0	0	0	0	0	0	1599.146342	0	0	1762.420154
1121	11736.8242	7006.816331	3800.2245	1066.128441	8768.582673	1671.349488	1926.481664	5658.46384	1653.591949	8912.931409	18681.77291	14702.55275	16019.28517	2152.643401	6247.848786	7910.369522
1122	100998.5168	120484.4288	23734.60137	25191.0871	0	36641.35511	43627.61516	14320.5621	19151.2154	13737.27085	0	0	0	851.6314334	6500.582799	2248.979624
1123	88850.52106	117459.1773	243626.543	294253.8389	158402.2384	248149.2942	203273.9748	181808.008	140112.4649	221105.2272	102205.5613	170054.3866	158142.2681	228863.9455	174322.2948	54615.84478
1124	128916.1006	146283.7593	28454.75286	8100.201522	99975.70636	30212.56722	9746.976763	14067.73614	18934.41692	43997.99288	12860.19437	96380.69799	96395.53459	45271.39737	29627.07767	31212.42293
1125	0	0	0	0	0	0	0	0	700.1602002	0	0	0	0	0	0	0
1126	41246.21209	71998.00454	40784.84455	27356.86281	45668.53654	85975.35838	39095.41838	41669.30005	12022.29598	103012.3271	6223.085669	137685.8435	37791.12982	95639.25596	15581.43219	88872.72972
1127	10371.03913	20782.91341	830.9275155	721.303479	0	711.6416794	0	0	0	0	0	14902.50554	6781.851245	0	4071.375542	5262.784427
1128	115957.6445	59810.76347	25794.35224	4957.880327	35193.53768	37151.51369	2148.423402	10117.48203	18629.32308	15154.69047	12697.41975	37808.69377	15537.00981	22631.65526	7383.948483	23386.28073
1129	5993.32464	3776.249495	683.1128246	638.9474622	1822.891831	639.4499384	641.6894544	672.6054018	6166.461123	1047.714025	4389.12776	1171.593323	1048.157366	706.5018305	1208.436959	581.1929935
1130	379009.7733	245655.5745	536555.9605	547730.9042	164021.3611	556658.6714	180653.9055	42704.25229	152593.9245	159306.7391	100231.22	144533.3473	557980.2287	386521.5744	821017.3202	894371.2002
1131	63121.72917	40951.1129	9547.723287	33224.65613	25288.90657	58740.02393	4846.267485	9016.881922	27010.30634	14846.50836	15623.45932	29161.44641	38352.37475	10450.48861	11397.25191	19482.05681
1132	63492.51834	81684.99882	24950.77773	8313.300976	11427.05041	7732.539615	13818.88668	45268.66786	15262.02668	7366.240383	18875.98732	9509.288692	35432.35886	11229.57592	45013.30387	31351.04201
1133	0	0	0	0	3755.587296	0	0	0	673.8088811	1515.581864	0	0	1999.187182	2640.173648	0	0
1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1135	190520.9757	139566.6255	60845.94473	61500.11226	107387.8383	93125.41344	60848.05999	71569.38454	120017.1269	105456.1891	95872.95312	191634.3862	123720.2716	114964.1723	107126.9534	173395.0672
1136	2514.164123	3135.255687	1325.43855	667.6843192	4662.263078	1854.111727	1749.465518	3121.994504	1740.474342	2004.936619	3621.976536	17405.79821	2372.57287	1345.734644	5803.821941	6073.937656
1137	2413.228432	22530.95731	1178.753742	932.6892572	11981.02817	1063.834957	1423.654742	1010.861403	2254.070051	1659.671375	1622.642388	57422.07341	13223.15642	16690.09591	10865.11287	2268.133472
1138	119438.4145	100256.9061	45848.01103	15484.89069	17368.58065	172379.693	4372.98646	9531.731739	15411.09952	20193.80874	1523.161156	186004.0885	509451.8444	64475.09723	253587.9924	11787.25054
1139	8349.427775	5012.283241	1661.32744	1305.170131	3385.390448	4594.706789	1004.330733	3456.448717	3352.228402	4024.252647	2368.990946	1584.633108	3767.318408	698.2569865	2762.728206	5764.0579
1140	0	0	0	0	5222.464842	0	0	0	0	0	793.251161	0	0	0	2214.076345	0
1141	0	2362.07054	0	1817.875313	0	2364.972103	701.0633543	1034.518017	0	1110.506885	0	2508.914273	0	3563.608216	3320.284434	0
1142	6315.101223	7504.108338	5331.744129	646.1392829	12652.23968	14789.34336	1682.721625	5704.785342	1549.485286	25399.77859	6492.696269	9265.652063	2435.600634	2283.237822	5760.373799	903.9679733
1143	54828.62509	72135.74245	149757.084	179461.0357	54818.66002	66614.12993	117374.6758	112090.4165	163256.8594	138490.772	57744.94468	99839.48981	90095.32389	132728.752	105974.8808	31915.65459
1144	0	0	0	0	1490.083964	0	0	0	0	1302.458986	0	4604.919967	0	1175.596466	0	0
1145	4860.575555	0	52039.72308	168422.3057	30721.38922	174458.2526	44482.12296	54143.37492	46552.60413	110440.9927	0	129584.2909	0	126262.838	0	0
1146	0	865.5428922	0	0	1092.728324	0	2596.32574	19482.97783	9396.014282	9297.013832	6034.498269	1167.202168	4646.703554	4485.94075	3642.280653	6513.284492
1147	26051.33893	12611.15417	2535.357053	2859.137272	11922.36036	749.5732296	2650.721319	3218.609529	6190.173087	1063.464027	1782.448153	8940.323776	1704.906553	1590.303052	1907.539876	4156.018132
1148	0	0	0	0	0	646.7323279	0	0	0	1256.156665	0	0	0	0	4819.686632	0
1149	310380.7552	105478.1178	562617.7294	236307.3279	212623.8476	99589.1305	21547.07101	15229.58479	141625.0904	51023.20601	8592.031513	30866.3303	1101010.223	126357.6817	698992.8223	1076783.982
1150	102734.7534	73239.30969	114107.2442	93077.35795	85574.42341	123167.2231	29450.44431	28023.75969	24117.007	36951.18561	28954.03765	83295.39619	58109.55198	22075.65023	64604.52219	78937.34115
1151	18049.27787	10525.98049	2148.497691	2816.261647	6714.414733	13624.25835	4017.13243	2259.621309	4308.254848	11142.78184	9206.343308	20295.23105	4071.242121	3955.393662	10590.55924	7047.048496
1152	64392.33507	19616.18443	4213.254742	4418.405675	4643.364658	11252.77765	8686.684326	9081.889383	4825.796127	3986.427111	20938.57465	79210.95688	11011.51155	30573.79612	30772.09869	16511.99944
1153	10882.60613	33130.00458	3264.326743	4673.649597	4130.733746	5546.934507	6653.145628	3899.861912	7377.229829	31478.60774	5411.734835	8778.2702	7969.393985	26964.54555	5058.271795	9586.799714
1154	0	0	937.9196995	0	0	724.3400147	962.3992164	1125.857939	0	0	0	4004.1539	0	0	0	1414.130896
1155	3899.689233	6626.025937	31139.89808	50244.50281	13041.09931	31359.8026	717.5410981	1054.116715	4885.96107	5449.330993	1183.745088	60158.34038	2901.527707	117971.2109	17237.35103	1159.562581
1156	38547.58778	9084.895621	13130.10026	9735.633265	22086.29738	17347.55189	4208.969169	9591.101281	4134.829595	33880.15583	17553.33591	24221.7904	7892.87779	16778.75396	11123.30411	15320.12117
1157	4458.369342	4554.047894	1313.4707	1838.650426	5872.588353	2200.882818	0	1926.640784	1555.461294	7882.159906	659.9226815	0	1837.255291	15325.60436	2285.827666	1900.467639
1158	0	3864.172825	782.9051298	0	0	3249.924474	2495.953582	2365.206754	0	2087.393653	1074.909427	1093.667065	0	1199.704407	1814.871952	0
1159	595564.3253	784465.6103	991257.2307	630263.0958	1422808.773	3028060.547	1430833.86	399007.9974	206469.4919	1727095.687	270039.1436	1535714.506	417663.9128	361777.3702	352865.6885	661308.3166
1160	12600000	5810339.549	5759177.658	6272712.379	2813221.981	10400000	19600000	2644825.586	2686944.054	4582283.391	3906374.212	12700000	5420256.681	7026500.871	5396218.048	12300000
1161	24726.44584	4853.822634	4951.403827	21278.42804	26200.14267	2758.385867	45996.35643	88434.13639	40405.62254	150279.4827	40439.30663	21722.63889	3495.779881	48442.98552	14928.978	4374.793059
1162	4416.977701	963.7720805	2318.378141	5082.439226	10368.62181	5256.501126	13550.03534	23505.11715	11914.72625	31857.61867	12920.22125	12217.81599	782.593813	16698.15148	5775.166464	2082.906724
1163	0	0	0	0	0	0	0	0	1584.998811	0	0	0	3342.739745	0	0	660.5193018
1164	1235823.666	554344.9378	716258.5084	768120.6929	238562.1462	1280646.463	2136677.58	311231.0779	292391.0966	524082.4824	322422.0445	1168675.531	463987.8539	695057.6284	473682.2132	1204143.903
1165	4938.763181	12748.04689	916.4360715	1247.314437	16118.48	2187.808659	0	2262.733787	1065.512425	6991.132974	1699.393323	13209.79371	2601.048397	2301.962474	2482.524105	2156.109251
1166	23801.74621	85099.38074	17821.66216	10958.48404	21063.70521	9400.551683	3632.617736	36304.82802	8033.311876	19523.97612	11230.98512	21136.48131	23122.91568	6138.336608	25918.09086	16058.52038
1167	27456.68988	46853.35585	199184.0306	186544.5298	24097.98903	348545.7181	7687.843514	3965.419195	17337.45161	84634.03515	0	397771.336	47361.86534	63477.10181	261148.6838	168557.5735
1168	76522.00833	68601.94599	42959.45935	5086.162088	94264.40236	26923.19993	7967.745727	41686.28653	31795.12498	35165.89681	42834.45918	52013.55124	20280.12623	34907.81968	53491.95269	46354.29511
1169	24515.8734	70090.87744	255304.4984	210221.7416	20329.05818	317778.4239	31449.22586	1189.478358	60198.75234	31001.92117	0	217036.3751	164557.5611	72872.689	272170.5194	34793.58013
1170	0	0	0	0	0	0	0	1896.003102	0	0	0	0	0	0	0	0
1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1172	14013.8992	3251.576624	50018.86213	55678.1986	12337.11566	43325.94335	4066.762119	965.2997458	7218.266964	10876.7995	889.2418113	41248.64929	18184.9092	47390.73565	44469.20674	13963.5923
1173	6954.48159	3831.289283	0	0	0	0	0	1427.213037	0	0	0	0	0	0	0	0
1174	472760.6946	210508.5041	356543.7393	304202.1939	36255.54875	637817.8774	918928.9309	143423.6871	160565.3336	225392.1331	200709.9099	602261.3517	271257.8762	370912.9236	258888.447	575123.1658
1175	14355.96853	3628.674994	0	1413.449604	4225.288932	653.7383442	0	2514.052173	3719.757877	3965.076668	2402.043702	6027.982669	7869.159798	14290.98414	3840.129118	0
1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1179	8921.768479	2850.686294	51775.81598	35160.14855	8191.516869	49268.20011	1476.51471	821.5959693	22999.39261	2217.792504	733.2645249	24669.55966	6691.542304	24562.02938	11276.81027	6370.768732
1180	0	1361.404306	0	0	1692.312916	0	0	2226.256702	0	0	0	0	0	0	0	0
1181	1864.788851	2845.391803	0	0	740.7511392	911.8354036	0	538.5976714	666.4965971	740.199881	958.5080639	2449.014408	1350.422338	1016.412347	1058.633221	910.4814781
1182	0	0	0	2382.404651	0	0	0	1205.433585	0	1460.073552	0	0	0	0	0	738.2472105
1183	7863.264121	49007.87176	413410.8399	255576.6581	66759.12646	394034.9213	103556.8299	40366.40662	191400.3046	54241.69098	6898.415843	82030.66866	96974.61305	82849.82347	178888.7984	45170.55904
1184	339860.7678	294044.7727	28829.35806	20954.37159	68324.39727	10957.31232	129900.424	95323.0298	102369.8598	215990.0573	169698.557	270285.0181	363780.2527	148021.993	707764.269	678047.4161
1185	0	0	0	0	0	0	0	0	0	0	494.7505713	0	0	0	0	0
1186	8307.133657	22294.80383	27981.42425	45833.84617	71870.35383	12497.48194	73964.73997	22523.91941	55654.92711	191081.581	73425.23397	107808.4587	10694.61875	125204.3486	4995.59818	12995.87746
1187	985.412207	0	4855.180319	4171.045599	6115.508118	8207.469685	4969.550072	5352.303169	3981.129577	16621.73318	3895.284357	9959.950202	838.0844201	10964.96464	12273.0041	1601.647521
1188	0	0	0	0	0	0	0	0	0	0	0	1282.334013	0	0	0	936.6092058
1189	10700000	5200796.283	82635.70131	345678.9657	7275496.284	607171.4777	1837342.535	3716530.235	3049378.162	4541374.652	3478453.24	1562569.47	5353595.717	2386870.004	544752.0692	1508776.48
1190	3686.846617	913.4170687	0	0	1232.593495	1339.733725	0	0	1066.931989	2437.374415	1688.093454	1708.500703	692.2107074	0	0	0
1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1192	951.4132591	3522.620586	0	0	0	1143.655638	0	0	0	1296.627605	0	956.3666454	0	0	0	0
1193	0	0	0	0	551.4674722	0	0	0	0	760.1878254	0	863.9710106	711.9808948	812.1262806	0	0
