row ID	100.mzML Peak area	101.mzML Peak area	102.mzML Peak area	103.mzML Peak area	104.mzML Peak area	105.mzML Peak area	106.mzML Peak area	15.mzML Peak area	16.mzML Peak area	17.mzML Peak area	18.mzML Peak area	19.mzML Peak area	20.mzML Peak area	21.mzML Peak area	22.mzML Peak area	96.mzML Peak area	97.mzML Peak area	98.mzML Peak area	99.mzML Peak area
4314	15858.32843	857.7894052	933.9880027	981.4927421	0	13033.67809	0	46419.68907	22331.32684	0	0	9069.300767	92559.36101	4199.060972	18470.44107	8703.755163	15359.93911	3567.744517	8637.357879
4315	83094.86769	80242.94973	4061.19728	14211.2791	6137.326509	45775.57536	48071.22195	66461.70267	17076.42775	44702.37121	42892.84952	71695.24979	66533.51285	35391.30586	35380.99753	40227.0221	118988.0311	81054.71383	53064.83795
4316	635573.1632	207533.843	39412.0027	60473.57716	32826.90264	115127.5989	66960.68853	662845.1908	173221.0171	1084659.356	405373.3807	200923.634	586663.9222	294253.8093	426951.5137	379515.2422	1080365.94	203252.0504	108943.4266
4317	3529.707094	2107.756428	12397.80918	5906.843027	1415.759756	6374.213901	6962.500947	10126.12008	3474.314008	13767.63982	8208.45179	6237.340055	1561.402027	1750.304981	9125.98617	5586.253625	8080.808403	2247.44629	5991.972334
4318	6029.579224	3737.703754	15512.39119	4350.185595	2316.407732	5260.748941	6863.13405	17181.57658	5302.969185	15672.06443	14374.47251	5127.268565	10447.98427	3560.217967	11847.23979	13153.16345	21520.97792	3384.747047	6164.651826
4319	1134.893915	1722.505224	3533.117724	2904.792894	1461.332091	2873.556626	0	3914.464801	2144.245886	15230.36271	4831.959207	2252.617917	2591.024967	1448.361774	2848.414773	6116.351272	4906.865555	1526.803547	4542.278361
4320	61885.65045	47754.79089	68448.05695	70619.36056	72525.33893	183380.0205	57101.70951	132831.6773	81267.18318	150127.1701	232917.1757	149461.0756	277762.245	223216.2598	271958.3263	54626.11748	125098.2923	118175.696	52395.92462
4321	61945.09688	22258.90793	374603.9397	100627.5572	25401.12881	155312.9199	39326.73769	117047.4041	2890.215291	26256.35014	32419.32376	829.1866519	1360.126624	16486.528	1593.447002	109754.8394	54819.00107	252718.2606	178736.009
4322	6985.995564	3841.653139	5278.026822	3425.539903	2227.630306	4315.567783	3554.85947	5222.628887	1666.967196	10844.08	11265.95742	6363.250668	6957.904089	8047.589489	4784.206641	6638.900337	5280.75803	3262.26204	4783.637156
4323	54527.35866	45415.33493	78720.62927	37666.24448	43378.04595	92189.54325	31436.5868	72428.90733	165934.4302	258359.2225	231241.599	150474.9487	244060.2107	216355.7978	244341.7868	65430.18415	90577.36842	71745.50143	48609.57029
4324	165558.0693	242787.8164	231176.7775	247135.6952	51789.42092	134114.4961	250405.1873	288989.5831	248065.5818	181240.9469	277853.5078	134987.77	111857.7288	210494.2123	124046.8354	259095.8662	269724.3167	94666.99043	227875.7876
4325	2341.298997	3395.842449	14275.61589	4211.968335	0	1734.435544	1108.932973	22106.31057	0	2279.07155	2953.230643	1521.694636	1789.137079	5156.092624	2082.359741	1974.864651	3725.902508	0	11493.9649
4326	100281.8145	86625.08964	153373.7676	157298.7779	26868.54533	123975.288	157203.4109	105671.1896	62589.46934	179233.8731	73470.23816	114172.4013	120849.3015	94598.86775	106821.9975	59100.22223	66024.24878	35496.71814	123644.8124
4327	0	0	4976.755648	0	863.8538712	1254.263783	1001.411057	4724.027153	1378.601178	1764.769631	2913.751782	1426.393133	1134.980728	2939.169415	1965.423157	1489.937663	5796.629629	1637.422317	2204.160578
4328	0	0	0	0	0	0	0	521149.4195	0	214442.3291	50102.43524	23440.38279	0	0	14075.88178	10405.61258	13786.60107	2473.11947	0
4329	56095.62016	4241.123295	4543.178288	15100.38099	12612.74766	28166.1729	7861.917404	2806.563789	1126.586187	0	2319.715688	8356.182321	2369.271184	14391.24723	12014.94962	8510.106848	22748.94902	12256.84652	6885.05596
4330	3712.311025	7677.560144	11181.66395	4237.888845	1022.449389	5867.038732	2020.430118	29307.1417	8641.867436	38374.35479	10084.32049	12679.49413	12200.38622	24850.64063	13981.63919	2978.78457	32424.68017	2131.420007	2111.100263
4331	0	817.2681025	0	0	0	0	0	888.6301815	0	0	0	0	1310.862944	0	0	1184.396135	0	0	3130.437646
4332	3695.290514	7828.632	2462.483155	1602.111268	5543.209161	2540.448648	2106.472536	3042.096709	980.2265572	2234.846522	1916.889489	3338.104059	2436.722941	3078.662019	1142.113	3752.9591	3974.835198	1641.587717	11122.31356
4333	3791285.422	2767076.567	5495957.106	3458920.531	1525520.496	3524351.305	2391772.598	15100000	3036456.163	7394674.244	5093841.67	2212366.937	4548016.897	6526666.574	7865930.986	4523753.741	11900000	4278674.807	2162954.765
4334	27680.55975	12706.70302	8259.903186	5738.130223	8382.277501	11371.96644	1560.247853	37564.73084	28932.12486	31528.57414	24725.59358	12999.15188	27968.82101	21086.43444	17020.26512	4057.531747	24591.61279	5344.604173	5993.65635
4335	1214.061424	2288.342531	1262.80188	668.5280863	1847.801384	5792.89766	7304.603942	3168.231777	1007.01052	8480.32505	1625.912728	1040.241112	5498.459511	10989.24532	11749.24729	3246.737457	5897.504497	1123.279614	663.9806474
4336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4337	1939.752862	554.8447911	1857.966602	0	1203.855959	6761.612672	638.1734052	9881.897744	1334.215375	6214.783492	1553.346564	5445.806251	2975.54009	3585.455516	3328.267657	915.1397473	2117.043747	967.9279143	1148.5965
4338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4339	0	0	0	0	0	0	0	0	0	0	0	0	0	1428.881443	0	0	0	0	0
4340	566968.5256	212859.8325	222485.1833	174828.7829	250536.5676	283886.239	137243.1704	1103068.653	827674.5909	2984313.778	1815488.632	664266.7466	2635021.53	1714427.97	3280753.945	300062.0911	1501118.088	470757.5948	148590.1494
4341	392424.7295	274033.2109	51462.47576	263848.8955	219975.3224	194014.9832	336750.2285	133595.5116	260620.7809	267998.3695	336180.4821	233167.2925	397654.3229	316589.3022	202896.1695	316822.1309	499164.0348	298670.5782	300289.6318
4342	91479.27438	124410.2243	178579.4652	159771.3309	98546.41389	391020.316	210811.9487	437255.5451	161903.2332	253689.0733	444136.821	257135.105	489593.7668	311157.9258	355264.0747	142740.2961	87300.31172	111630.2465	160958.7925
4343	120671.3483	60533.14058	64672.21794	83338.2622	98360.30829	112743.4023	37419.90868	297863.9657	107483.8319	308936.6618	308690.1453	268574.5373	288885.646	222896.9928	269055.9735	69278.00154	198753.3898	130526.4499	70880.64946
4344	5046.521815	2438.948853	5842.904469	919.0709053	5192.496038	1940.46478	2930.481043	67190.09797	0	155317.9617	224114.3976	63024.1005	0	0	0	2151.057961	172231.9285	6972.119284	8560.055522
4345	220538.533	120157.9921	76458.382	68961.20764	10898.15062	76727.26005	67168.62578	621687.1026	62447.69662	298149.8241	222002.1605	145260.9156	357251.22	150397.2149	211865.5398	92409.72639	251283.902	87019.46425	104226.8653
4346	226311.5344	118314.9273	344242.3544	160051.0005	202673.9915	121019.2344	194104.7406	331416.1789	88245.96082	303765.3091	195093.7009	67459.88938	181311.1472	143376.4638	139357.76	164527.8254	172338.4558	103088.8755	257990.4681
4347	82158.1534	41016.78384	56080.90421	88504.09802	32255.17508	90902.75299	88184.91549	160343.5839	136703.587	276312.1332	171204.0137	282200.9002	459382.9966	137017.934	256851.8301	56754.68338	72197.96283	80630.01868	64391.00776
4348	0	0	2691.511912	1933.845364	0	7467.402074	11646.38066	1703.797279	659.5940187	3790.801759	9408.541111	815.1054355	0	602.724224	1351.906255	2783.244474	0	0	1393.491784
4349	12057.26622	5485.700392	3537.800709	2910.639024	4053.503867	15419.57027	6424.53786	28949.22928	7257.386969	9436.170038	3274.728262	10022.48425	14874.4752	7637.408803	17847.67642	8038.343692	8522.630965	1676.834037	17452.91815
4350	11016.20094	4881.945925	18627.48053	18026.88929	6347.91607	6113.347213	10841.2105	4464.122215	4847.461284	11054.49969	3962.239347	6734.250347	7024.662434	9090.060408	16043.90166	9628.687082	6247.363033	16230.43162	12490.56307
4351	39372.35522	28114.97391	51277.69189	67794.05974	29854.83299	140108.6098	15534.96592	63208.13441	48111.50615	64209.26715	88902.3074	76422.39539	232436.8398	27197.16457	171884.6357	29113.78771	222408.2921	58873.75931	52508.3193
4352	139521.0882	63683.98065	9608.847925	7996.861982	9412.78417	19675.97948	13945.46859	35092.69111	5489.360171	81181.44777	48997.45789	9132.16068	47100.86144	21727.10651	35707.82011	64808.35869	53930.70669	39360.51745	53831.86495
4353	162881.3393	37439.48304	43526.50896	32193.82184	13809.98305	38812.79088	25873.76885	106326.8367	53029.68821	106669.5081	63773.03234	75722.8989	74371.53348	28910.72829	114155.7657	113460.0446	280574.6953	57029.27009	116902.4308
4354	1173047.476	727405.5589	343503.1461	492819.8598	162940.7379	382912.9876	413793.0616	2149756.501	1287445.511	2496238.798	1201829.56	9147198.455	2334914.021	4417601.672	1417642.749	702291.2319	1067137.522	346435.0143	225369.6158
4355	112229.0814	76453.58549	82853.15508	74256.48863	67152.98513	119982.199	66997.39838	551113.6596	256028.9563	338524.4357	395070.3113	357795.2465	368667.87	288591.8435	369433.5509	194946.7739	290007.2709	118388.3914	83940.51514
4356	639463.514	230298.7374	491581.8326	203231.394	127317.3343	508697.4466	277785.6297	1887703.203	917514.5938	2278838.784	1578924.416	583084.8513	1056162.87	1244761.504	1989515.382	609296.958	1993292.694	373027.1918	264485.4024
4357	123014.1487	50503.62261	136905.6539	29659.8851	28018.53048	114555.989	72310.66001	434623.54	185405.1949	480383.0093	484964.4072	696867.5706	614024.7762	1319675.465	2111955.81	44645.86837	188344.5836	251562.2235	49349.62724
4358	91901.69659	111757.9824	99359.6544	83596.60204	112435.5362	69199.5544	112193.1082	342428.0518	76015.93457	83741.39711	304391.9062	315563.2037	155197.2072	126093.5606	195751.5836	105089.2866	115048.5866	107678.1324	90555.42633
4359	271077.3704	274741.0141	313795.9379	259846.6667	211142.3087	218908.5795	226592.0335	361472.3927	241529.8347	216932.3066	224111.6363	267700.522	224438.297	259869.7324	234426.3106	244627.802	211888.8481	251654.6931	285968.1705
4360	61344.24371	24089.59989	70157.48203	57913.22994	41149.47274	115202.2404	16999.60016	164004.9306	110173.1353	268582.509	226132.414	173023.3007	232137.1067	219511.4925	237777.3002	61398.85639	59145.20461	103769.4207	43274.30935
4361	328019.776	263143.161	210397.7085	236961.9219	113856.0196	162265.9323	128177.4259	32908.50452	31877.07282	275279.8005	197454.771	321442.5285	133087.2897	154412.8752	74566.21211	203757.9646	681885.7925	521271.51	235072.4423
4362	105242.5408	56306.43937	136817.414	57680.56255	75808.0315	101104.1047	56551.99655	182311.634	179074.8829	121490.8478	405990.1016	179109.3981	126232.9723	194563.4579	215837.1455	35054.99751	205679.6144	40299.57707	34133.93901
4363	194646.9447	143152.2288	147345.9659	92964.39541	127900.2226	113845.4982	140383.7156	405842.3231	118995.3175	880589.6664	292849.072	255508.5811	472802.6069	304269.897	618971.8918	158373.1717	372141.3954	139167.8382	154176.3618
4364	1101580.645	20400.35259	338585.9676	5298.113739	6631.823787	265524.2779	158370.0247	277136.1535	60727.96495	475766.9666	424821.1043	115722.7643	133873.3413	140760.4235	464524.7846	970854.0925	344161.1061	1521686.749	440656.5669
4365	251886.0152	5045.977851	101550.1066	12665.62713	11491.1633	125796.4964	98334.04061	71515.37751	43079.27716	162441.6605	172296.5004	51538.96353	44003.49666	78018.24487	146615.2109	264235.1378	70644.42481	387456.7309	104090.8242
4366	198905.0126	31416.93944	54725.09874	42705.3318	22978.0167	66584.23009	39830.30378	91169.5672	33861.39308	51619.24229	78877.99654	114807.4114	56220.24805	28059.07463	73687.11962	31270.92292	128942.0643	45465.61662	88880.75455
4367	90249.77498	113334.6341	71299.29556	135365.9922	76503.81331	125231.8592	48140.52987	23090.48378	64421.44121	33354.39863	111720.1414	129357.9737	110060.5934	35374.96898	75682.3155	70031.84762	184358.8817	42354.73536	58486.83093
4368	10309.32523	1390.603633	9344.865532	9537.894892	11035.75655	22197.45019	3702.581494	33737.97951	12062.39017	25048.82416	16508.26675	20812.97936	24942.95131	24844.189	9156.498729	4232.251343	91469.18528	6850.625861	4299.49339
4369	13075.78276	23634.83902	25904.90536	9391.366986	1437.234072	13291.05211	2195.305265	54690.38812	10989.724	25542.09998	31318.20246	17570.89562	36643.00591	34657.60787	45340.21821	3785.179524	66128.98563	5856.161742	3967.204581
4370	18376.64064	13700.17965	3372.749237	13494.72552	7434.072944	2181.616605	4795.047329	24588.58851	5404.102911	23389.37558	20551.68568	6892.250247	33372.64325	7001.560472	19090.82381	3800.600746	56186.42529	19542.27689	75684.26076
4371	68908.86071	14315.72711	34851.98236	10295.06606	22922.27409	13372.76585	15707.45778	63933.07362	110946.888	174078.4768	444182.7638	110848.5014	132854.9838	209805.6876	371843.4651	13504.36717	97446.57807	23423.19335	9544.593377
4372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4373	0	0	0	0	0	4507.746891	0	0	0	3181.457567	6486.408144	4406.37909	0	0	0	0	0	0	0
4374	72895.43982	4460.770023	6533.981467	5898.886924	3980.462362	1885.633157	3442.478157	10968.59579	3827.034392	23087.34573	8105.745513	3277.000183	7398.349178	3809.264865	12803.85444	17721.89507	42143.65446	3097.270596	9161.663373
4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4376	0	0	0	0	0	783.7013991	0	0	0	0	0	0	0	0	0	0	0	0	0
4377	15321.09441	2205.171158	815.8466954	1122.509131	982.5146212	1145.63084	921.1485997	10276.1971	2469.791612	17139.61103	3969.867398	2326.092849	5083.085306	4062.085341	12954.78736	5952.553402	2898.737323	1905.975084	3548.831025
4378	573548.398	37091.35166	31696.5243	45549.42852	31141.76411	292101.8782	31790.07902	507011.7128	687269.3797	130038.4147	391005.4078	1160900.632	947970.7487	327678.1915	503702.8475	179293.1019	1035908.24	131910.6262	45671.91658
4379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4380	5124.19853	3413.064704	13226.75623	17080.80389	15275.05082	34890.9705	7643.284137	81610.32731	77325.66083	110255.1945	174622.5411	103074.8471	87373.53894	46026.29023	63118.27381	5443.515809	59204.88204	29446.53782	6821.268395
4381	164441.9302	52914.68471	7868.532816	17105.21335	26165.92609	21243.93148	18371.11833	86644.8617	14043.02274	52248.09785	16937.50529	37984.00499	31153.95009	13868.49086	24492.54983	101970.6341	313488.1713	14818.68713	42622.52097
4382	1756.752462	0	0	0	0	0	0	0	0	1704.521123	0	1541.982336	0	836.7515727	0	440.763306	0	0	0
4383	305321.371	332884.1149	350402.3847	264841.6587	27719.00679	602356.5275	82468.71904	1272205.007	204028.4661	2404937.127	1628999.164	205599.6063	1601755.471	1025287.276	1803726.258	430344.3025	1170218.41	577265.5646	23015.76594
4384	366969.2123	126245.0274	43618.31667	33298.23328	267613.4605	382040.2869	168574.7228	137806.7093	865108.9291	1929103.602	872443.3168	1329588.102	2546869.12	787495.5629	667840.169	85622.60539	11229.56054	2172.885897	156454.3173
4385	44783.85132	33412.57457	57706.80919	89409.04338	47204.86004	23638.98507	37714.01406	100675.6186	124017.4785	169811.3821	308329.2414	78636.71131	141451.4466	114277.0559	233072.742	16122.51946	109545.7996	26730.19108	19310.67023
4386	43369.70264	61908.93178	5341.318654	6556.061734	12310.29763	5820.230899	4132.071139	6439.687035	1150.123544	366098.0974	1371135.399	4340.77951	17123.4159	4436.86042	6375.592235	722950.3285	2134876.283	35506.30668	8751.032152
4387	54328.90832	58690.91349	6659.903499	11523.7601	12655.21202	6705.404038	4229.7004	34059.36803	1245.45916	526100.6994	1709032.034	2980.87301	22033.75203	1198.460847	3000.072324	641657.5371	2969601.162	44509.72804	8449.014812
4388	3785.66255	2425.101449	0	0	586.4352027	0	0	0	77089.0236	19377.1112	6469.398629	6578.926114	22037.48993	0	0	102696.8588	357848.8956	1631.271688	0
4389	318829.0923	242943.4172	89596.50413	295234.0582	130662.3765	98541.36732	162050.57	298109.9106	30183.11323	81706.68334	116343.2061	65853.07258	74796.6251	55755.91018	116445.5945	322800.5436	478650.4374	219713.9787	209150.6837
4390	581497.0573	163153.6213	73727.96581	32711.83221	9905.124773	63247.67825	20251.46172	265863.8644	30293.24554	253135.3778	197017.0206	126610.6949	186236.5367	200262.7093	202174.7515	240329.7096	601066.6017	283225.3768	90438.62407
4391	1514307.992	922727.7739	1176965.335	816485.7973	212737.7162	1297907.131	687892.8654	2208427.17	2198600.86	454208.295	3000433.049	1980021.666	2932386.923	1724847.915	1148139.929	1049073.007	2329157.065	1328256.618	646690.0753
4392	1467980.719	1021249.147	119189.6489	199661.054	351840.6266	864164.3913	361879.8001	1469530.551	385769.6129	1311490.883	1202203.075	797447.3074	432901.663	494506.9747	355757.1193	823609.7412	1043263.037	528409.6263	892978.7257
4393	64052.84825	49578.33676	94182.90775	35959.98499	15817.52385	29130.84214	17370.81428	175979.4362	40885.755	38953.76289	27661.5016	11712.83512	3273.160604	20944.907	34256.51153	95246.56436	27635.27536	47797.79997	77312.52228
4394	2563.996681	0	10200.60372	13103.18706	520.6504988	559.0749568	7482.156276	0	1336.878575	0	3713.96326	1376.82694	0	3467.984672	1852.603107	1405.597779	1561.701415	0	1885.306907
4395	22158.27938	5622.536161	4886.656085	2073.621592	798.7799291	9687.931977	1978.556501	276751.2699	73283.2189	9144.786664	14868.42782	118215.215	57368.34992	10911.03196	42854.58068	9391.758597	130427.8587	9978.40253	6983.395524
4396	435695.9368	112836.9286	6691.867367	40610.75868	28583.08358	58716.92166	39965.64524	436260.2899	160123.9212	569389.8471	462221.2292	117398.1639	243094.4302	153576.3344	444602.8563	259129.501	701241.6956	132544.2361	51007.29433
4397	3263.331987	3065.62899	2710.739157	2926.160982	3497.327864	5155.360044	3068.283348	30961.46394	21544.34752	16400.03401	20207.65995	19228.57991	37149.20673	9157.565825	17946.11626	4034.961346	3495.57036	12747.95161	1779.412042
4398	209729.262	16852.96283	349072.0076	58712.77627	57910.69585	144941.6073	99850.13516	545346.9517	43932.99953	173303.6581	197203.5498	71262.95173	48453.46966	57757.06656	92984.24635	215430.2137	141922.9011	185110.5871	370584.9172
4399	435217.8332	137630.4198	1039959.325	220897.2337	171358.1429	267102.9464	268120.1245	827112.7811	65141.87327	238770.6941	193895.4742	51356.76683	82027.04503	125450.5033	172305.8015	410037.0227	481126.573	662006.1673	1087557.221
4400	144657.9661	30016.41597	379122.9437	106948.9471	83221.59247	100943.146	107323.6779	720797.8612	116949.7241	178945.9541	175033.1403	129070.7431	193736.5106	129044.5724	248011.5364	165589.8642	294501.352	73926.74228	418763.201
4401	182161.0624	127515.4393	437665.1139	216769.8521	107054.0109	57956.92375	120695.6406	1233615.156	191571.8319	187496.2111	194031.96	373305.5218	170313.1556	135770.14	409395.4926	263564.5549	217274.7498	150445.3142	631182.0124
4402	190863.0083	45360.59704	409877.4118	96880.86468	59437.20828	119762.3502	124445.0121	376228.8322	45219.33078	132298.4412	89253.12911	32253.8355	14895.17306	73072.23954	97271.45338	125401.5186	67516.18345	110001.8866	403990.9319
4403	76296.85211	28837.76773	302385.7381	58544.15679	23309.91023	49301.13452	42184.73081	336808.2188	106360.6977	201068.7377	258866.3631	91664.64008	268908.6133	108332.8572	178163.3982	48441.47402	91775.70049	48712.63067	80373.97929
4404	1165.707643	812.9845811	1285.11263	1999.951794	570.9045157	1407.652769	591.881097	4404.323539	606.7442831	1041.561842	844.3816093	1237.614793	883.6424563	2344.166211	884.6810798	912.1096379	1566.292307	941.1327169	5592.144802
4405	6662.958473	22582.28355	6758.786036	14481.45087	4719.699857	11123.90632	9030.874135	12471.14446	4528.876097	10363.6803	11733.02146	8962.762838	38855.80471	16746.9653	55184.79631	3840.400951	36557.34083	2986.438051	10635.92272
4406	46642.44935	39080.83224	37835.84379	41678.34136	30205.55235	66651.59269	43883.97689	77158.44831	74721.07534	102048.6697	40510.76113	54317.44724	79516.01125	92835.3739	58140.13903	63004.59282	112002.7627	42010.30567	36596.49792
4407	71011.19322	47362.62179	1019.13202	7392.582243	7550.354605	8215.813583	3479.436997	68707.74906	3500.717275	224297.8215	135054.1778	7087.119722	26787.45881	11218.59305	32614.64092	97671.82561	52333.74914	58696.03964	31194.29605
4408	7988.374289	2913.510051	1106.835244	3043.713593	946.2281631	3554.284646	2265.123816	12694.84435	6242.466568	43842.18166	64974.66047	6819.948539	16586.34303	16628.97645	7686.611372	660444.7386	351878.845	1989.536846	1851.778334
4409	327346.2892	219569.2004	288750.8783	192266.409	52994.96318	197943.3707	170454.7998	735963.5576	621565.284	1026606.821	697737.6919	323552.4624	1242336.343	381119.3473	1029247.791	535391.167	532932.8664	350326.5557	295202.2224
4410	74800.0125	400167.8776	803644.005	937879.8205	1220157.089	1980657.133	1217917.735	342440.4374	69432.66682	699117.9278	605963.2582	867485.6101	330658.1394	1018507.857	890440.5203	485168.4887	2466687.472	551621.155	166502.0802
4411	6324.438883	743.3271599	2970.688174	1486.244454	907.5311204	2284.060721	676.7559547	2358.572322	890.6884806	61122.98409	92291.75066	4120.231272	3894.581081	4154.5267	6472.165689	669216.9489	495424.9104	2750.98482	611.1321982
4412	0	8406.916273	1140.363641	4235.033966	5085.53406	2929.769868	874.5247411	5338.344188	4597.911824	7422.53198	1762.922398	8223.200535	9723.838706	899.2346481	1852.899455	16315.01672	3836.865605	25117.51834	6579.62697
