Feature	Intercept_mean	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_mean	Intercept_std	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_std	Intercept_hdi	C(NASH_category, Treatment('Non_NASH'))[T.NASH]_hdi
a0ba37b76dd3e1f038dc12477a8ba92f	-9.93309445905001	-4.290400853704999	2.4781553834410226	3.5288555370432304	(-13.3979, -4.52625)	(-11.6604, 1.77075)
902ce36bb30cbd0ae2badecac2849fea	-7.910449000499997	-0.28354242366273574	1.1424724388602472	1.3193647668844972	(-9.75565, -5.71072)	(-2.83773, 2.12271)
3bd9259f27f5ee091b992690ffd9d93f	-8.926901535000011	0.01829000615999996	0.4346972988932575	0.5148132572438113	(-9.72649, -8.15208)	(-0.956277, 0.994289)
825504e1adf2ba9411dbf7399b2c9c60	-7.828388292449985	0.08307821176199992	2.3988788106208796	2.583759303774926	(-11.6491, -3.26076)	(-5.1082, 4.84229)
10960069c1f639258cf06173217d265f	-8.302398760000019	0.05405994221894999	0.7309692870415705	0.882253318271941	(-9.67852, -6.96839)	(-1.81168, 1.61068)
e8d767dc2615903871d62bdbbc7cb407	-8.30136548359999	0.5634533319049991	4.601831225509023	4.012599604861904	(-16.2907, 0.937216)	(-6.86386, 8.03546)
62a1d14f2646dc0d4a69650b625ad79b	-6.759309923954995	2.3638251979900047	3.851538896154359	3.791097608178941	(-13.7978, 0.502844)	(-5.12756, 8.89451)
61e3853b9b73f11d5ba9d4b73091e031	-8.879686608405011	-3.823508019140001	3.357014824760379	3.8233979442966817	(-13.5315, -1.10524)	(-11.634, 3.44102)
ec75a38ab63ac3d827a41846cb8b6bb0	-6.350024994999996	-0.9302765670050006	0.710729525834758	0.8630320185593926	(-7.48014, -4.98726)	(-2.50489, 0.764187)
951bf3c346118b597e4c1d2d6fe0fb89	-9.075097906500009	0.5129471110500008	1.6005126431223864	1.7029455721576399	(-11.8062, -5.73726)	(-2.92294, 3.54299)
86fb5e4f9f52147f718e573f68a8adc5	-9.421638233500001	-4.354416599600004	2.383586526640786	4.015470703513048	(-13.1146, -4.29518)	(-12.3949, 3.68652)
392c52078cb7270c3dba961e4b2e83c9	-8.56699174700001	-1.3988475277595	2.0262458552881943	2.252535332602895	(-11.6512, -4.5403)	(-6.23916, 2.56052)
c412c8ab3f0ad1ae15f020aea11e438e	-7.999554880000002	-0.6942791137599988	1.0708264032541348	1.284534345684321	(-9.71428, -5.8013)	(-3.21468, 1.62051)
296e6f2796bd05f64f5b8e878e2d4d90	-8.435340314999998	-0.045508635582000016	0.7192939654328756	0.8954881791690219	(-9.71869, -7.11586)	(-1.9121, 1.49994)
ecd5fa7940d4be8ae1bf842d866ccee6	-6.3144232748499896	-1.0745976678594988	2.0393186338818508	2.3776093095112127	(-9.65751, -2.60313)	(-6.08805, 3.10124)
520146f24409cd6ca7d957109aba38d5	-7.596409545000002	0.04826858867950002	0.5397281359121864	0.652119479205682	(-8.5624, -6.57739)	(-1.25142, 1.15236)
4a82bd055accf9b920d5236c896db635	-8.579510534600006	0.7255166492910001	2.97212790446352	2.8247240027798672	(-13.0193, -2.30391)	(-4.97923, 5.76946)
13e68d6b48a2b9f13b340e5fe0445c95	-6.12788493000001	1.166672958349999	0.7362556511150824	0.8713512277740281	(-7.45695, -4.72572)	(-0.525868, 2.78608)
21a6c1f6c875ff83464130ad15d89d51	-7.430440667500017	1.8260482593499976	1.5192683812449586	1.7512211172510148	(-10.0888, -4.8135)	(-1.67636, 5.02711)
d7cb2fc867cf27c1a308562208eb992d	-11.065813685000006	-0.15285344185500022	1.4714166254342016	1.5413887284929793	(-14.0352, -8.63472)	(-3.05172, 2.91914)
fbc186af4b350b9dca3fb521f8efe40f	-7.062357510000008	-1.094698518650001	0.6864939151929168	0.7775525297185161	(-8.13919, -5.91777)	(-2.5417, 0.309153)
71d094b7079dfef6a8ba5fe9a1f27226	-8.505134990999991	3.592891653999996	3.580045801787895	3.512890178863048	(-14.6, -2.02505)	(-3.14319, 9.59335)
a7810d3069cbf6d0c54db6b9b67b1154	-5.637448959649999	-0.5383418698150012	1.7860677846009618	2.107942662087001	(-8.30058, -2.04179)	(-5.24074, 2.88024)
0160e14a78b18b903618f11bc732746e	-1.3513263722605038	0.2619663504435898	0.4364863198855113	0.5211218715933196	(-2.11564, -0.527123)	(-0.733705, 1.19099)
f26ce6e77a0fc4c259b20aa7415d2192	-5.861958233700008	-0.9237141031345003	1.1224759558840578	1.2539620363019266	(-7.58423, -3.96037)	(-3.05329, 1.24502)
b2637b296c45dda4238faa90cbbad314	-7.091135424450001	-1.008121720629998	2.9273417674059883	3.4487620811849387	(-11.6401, -1.19491)	(-8.01748, 5.3087)
