Name	ratio	min	max	cred	cat	condition	week
8377226d76d7f5a7c9236dcb849c8112 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.1889058620515	-7.81496	6.80957	not_credible	NASH	FT	7
d4e77c532993fdf90510bf07f7fe06cb d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_J; s__Eubacterium_J plexicaudatum	0.19981836387	-6.86984	8.26802	not_credible	NASH	FT	7
5efb6d0e4d3426d36140f0295e85589e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminiclostridium_E; s__Ruminiclostridium_E siraeum	0.19981836387	-6.86984	8.26802	not_credible	NASH	FT	7
7a20f7055ca2c7462cfa6a7aef16ec28 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae	0.19981836387	-6.86984	8.26802	not_credible	NASH	FT	7
866b299de76305f77c0994d290b00fd9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnobacterium	0.2043171646678	-1.69743	2.16165	not_credible	NASH	FT	7
864fb808c26f29d79c123613d0d15fab d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.213587939174	-0.551237	0.978911	not_credible	NASH	FT	7
3f1a5990efa772909fc3e63ba590af25 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	0.221739905435	-1.61519	2.16804	not_credible	NASH	FT	7
71d094b7079dfef6a8ba5fe9a1f27226 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1; s__COE1 sp000403215	0.2232369746634	-1.20992	1.33346	not_credible	NASH	FT	7
3008058d9758761fb9975d832d7a035e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	0.242097229481	-8.38691	6.66589	not_credible	NASH	FT	7
9b0549bb6e63f681bf133d2c7996055d d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__Bulleidia moorei	0.242097229481	-8.38691	6.66589	not_credible	NASH	FT	7
1c40ac02c49ea9e03881b0f183373417 d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia sp001808955	0.242097229481	-8.38691	6.66589	not_credible	NASH	FT	7
636c27859c1ac0a7994ca8ed145d03fe d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus_A_346120	0.245766177383	-0.85347	1.25823	not_credible	NASH	FT	7
fb52df71394a54d567c86d70ed2514f9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.248266311485	-2.75223	3.02149	not_credible	NASH	FT	7
694caec8dad781d338acf4a5b69c3058 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__C-19; s__C-19 sp009917405	0.25344393345175	-1.14743	1.76253	not_credible	NASH	FT	7
7a2e014faaca1839b16b6121c9e02e47 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__Anaerotruncus sp003612625	0.259186638995	-7.44091	8.06475	not_credible	NASH	FT	7
05f9f7bafbfdbdd1299b19b1048b2283 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Choladousia; s__Choladousia sp003612585	0.26216860629	-1.63735	2.44635	not_credible	NASH	FT	7
e3f6ad4b3e6c8d1668daac8f91ad497e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.262341679855	-5.7451	5.59077	not_credible	NASH	FT	7
2ae4d6fb9a3b5d9b559f26bda87eeb3b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	0.27134460247055	-3.82485	3.65196	not_credible	NASH	FT	7
0df41d7584fa12ed3262ea85ac21039d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	0.277480876309941	-0.541793	1.1476	not_credible	NASH	FT	7
3c514cd252f9cea3c097f67a610df639 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Limivicinus; s__Limivicinus sp002320035	0.2809846251626	-5.94573	6.09207	not_credible	NASH	FT	7
35f839f7a320bae00763c1898fda3197 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2	0.2809846251626	-5.94573	6.09207	not_credible	NASH	FT	7
ec75a38ab63ac3d827a41846cb8b6bb0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__CAG-272; g__Avispirillum; s__Avispirillum sp011957885	0.2843739328605	-1.12778	1.70153	not_credible	NASH	FT	7
f317a8a60481a769ff9c36a33fc7c88f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Ventrisoma; s__Ventrisoma faecale	0.28650375363545	-0.800019	1.26208	not_credible	NASH	FT	7
52677b4c9fbefb50efa3673b9126174b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter sp000403435	0.288152456311	-0.680383	1.27082	not_credible	NASH	FT	7
1e16d8f059391278a0903640929c1ca4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.2918201422115	-1.5645	2.09083	not_credible	NASH	FT	7
1079d98118fdec8d1159c1f5dae464c7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	0.3112571483095	-1.10496	1.79711	not_credible	NASH	FT	7
a22aa5ad040d319a75e3e5fc28fdab62 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.3160533822175	-2.92127	3.73219	not_credible	NASH	FT	7
4a1484e60a200f17a7dade4c4c10ba40 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Kaistella; s__Kaistella sp000023725	0.31825192158	-8.04941	8.24971	not_credible	NASH	FT	7
f93d4475e6e833f785632216000980b0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.31920358203	-0.872507	1.6559	not_credible	NASH	FT	7
e4b17cd558b8590655cb6236bf15ac2a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bilifractor; s__	0.325196695665	-6.21009	6.20914	not_credible	NASH	FT	7
719b9254db7c26cbd23e23a2fb73c260 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.337332568637001	-1.95933	2.2884	not_credible	NASH	FT	7
8bbc92e9c53f0b9f1ea8ff76b16f132f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1; s__	0.3449386734595	-1.70145	2.24016	not_credible	NASH	FT	7
65bc2b52d9d09bde0d63aadfcffa450f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.3517693980931	-0.935685	1.68692	not_credible	NASH	FT	7
3db08ad717f20fde7085a3e346880d8e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.35931350112315	-0.712546	1.33044	not_credible	NASH	FT	7
44ff26d8105cf822417b4b0c4eb27c02 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H	0.363258492705801	-0.922372	1.46066	not_credible	NASH	FT	7
cf7f7463ab3cfdd7d0a4046d06f37dc8 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_Q_134526; s__Clostridium_Q_134526 sp009911305	0.3688511429879	-0.377519	1.16188	not_credible	NASH	FT	7
bb89ff76bf935d0c7ee37fd4ef9d50e5 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Coprocola; s__	0.37250245598	-7.88595	7.10386	not_credible	NASH	FT	7
b44621e5c80607cdfacbf7a81e1cbe41 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.37250245598	-7.88595	7.10386	not_credible	NASH	FT	7
49507473b8a1bac5bfd0f1dde8380045 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Clostridium_Q_134526; s__Clostridium_Q_134526 sp009911305	0.376303267946499	-0.548754	1.17733	not_credible	NASH	FT	7
e12aa069e7978c59df40a9772bdf95e1 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Soleaferrea; s__	0.377153157113999	-0.733031	1.41921	not_credible	NASH	FT	7
cc925f743eceb951ff4885ab338c2616 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	0.404790702112	-0.806453	1.6731	not_credible	NASH	FT	7
b285fb4cfa7ec32bd30563d06b8ad433 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Butyricicoccaceae; g__Pseudobutyricicoccus; s__Pseudobutyricicoccus sp003477405	0.42913540627	-0.578083	1.29163	not_credible	NASH	FT	7
a538fda256b4cae4a5ade4882f8d6e38 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella muris	0.4450850683095	-0.587947	1.57652	not_credible	NASH	FT	7
af4fd07a19035add3a54f4fd0cc11352 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes_A_871400; s__	0.451639041938	-0.411997	1.27102	not_credible	NASH	FT	7
a513ee539eecb4b239be5dfaa3b8b3c4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.4524326657255	-0.95652	1.65568	not_credible	NASH	FT	7
fbc186af4b350b9dca3fb521f8efe40f d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-485; s__CAG-485 sp002362485	0.455217322386001	-3.27172	4.06703	not_credible	NASH	FT	7
3961c585ed97be98a9f4ba6594270451 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	0.4572862040975	-0.663834	1.47171	not_credible	NASH	FT	7
7da3df619234b604145d1885e0ca6876 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum gordoncarteri	0.477060808233	-0.432278	1.30799	not_credible	NASH	FT	7
8778fa56153fa6e1c2cc8742b9515528 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__ZJ141; s__ZJ141 sp011038965	0.480285203809999	-3.19441	4.08633	not_credible	NASH	FT	7
3c9c437f27aca05f8db167cd080ff1ec d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella melaninogenica	0.480671552604999	-7.21455	8.00827	not_credible	NASH	FT	7
9697093167165ec9bc77828de856e1fe d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.499211603540001	-3.48957	3.45132	not_credible	NASH	FT	7
41948f16747fcca05c4d6479b04a736d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	0.5008823951575	-6.56248	6.4145	not_credible	NASH	FT	7
134247c006461307f308091f8be9a687 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Extibacter; s__Extibacter muris	0.5008823951575	-6.56248	6.4145	not_credible	NASH	FT	7
243e008192b0a946b5550715dab8e75c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	0.50708067231	-6.94617	7.11925	not_credible	NASH	FT	7
cf4fac0cbb58da66ff59450ec524a7f4 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-485; s__CAG-485 sp002362485	0.511330913410099	-0.029491	1.03339	not_credible	NASH	FT	7
f85b2a937e5b10dd9f5aa30343c7da4d d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Merdibacter; s__	0.5175143645	-7.64001	7.61849	not_credible	NASH	FT	7
4ab830d23bf8ff1288c71ec460dcff0d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_S; s__Eubacterium_S uniforme	0.5279640940165	-3.76772	4.90676	not_credible	NASH	FT	7
bc3944ce7e67c90a57554226d6f96d30 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.530327782104	-0.709647	1.76265	not_credible	NASH	FT	7
69489dc1b80bc7d777214b41cc953b31 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	0.5580531997895	-0.862719	1.96749	not_credible	NASH	FT	7
3da811fabbdd7c3088c29e4731f2bd32 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	0.588544807419999	-0.0886772	1.28114	not_credible	NASH	FT	7
6914456cb3115ba1d4aa9fdf8f5dd7ec d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	0.58926944166	-0.166094	1.20531	not_credible	NASH	FT	7
79bedc67f0b243cb3fd97ec87a4ce0df d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.599263685748502	-2.92338	3.55364	not_credible	NASH	FT	7
967a7958406dfe8af43d80a02afd05b9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.62453713508105	-2.7018	3.51134	not_credible	NASH	FT	7
de2b74b8890d40f4462c2a39ba26c418 d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Parasutterella	0.6304667304855	-0.243922	1.47041	not_credible	NASH	FT	7
f26ce6e77a0fc4c259b20aa7415d2192 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__	0.65943480737	-0.884261	2.28007	not_credible	NASH	FT	7
3ab446a7c5219627e54bdc9f4cee388c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Eubacterium_B; s__	0.6671768521755	-1.82231	2.64495	not_credible	NASH	FT	7
0160e14a78b18b903618f11bc732746e d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__Akkermansia muciniphila_D_776786	0.671246583755001	-0.111493	1.41347	not_credible	NASH	FT	7
0d772f1907bd13a11e8970f74e6a0696 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__1XD42-69; s__1XD42-69 sp009911505	0.680928936427751	-0.634974	2.11537	not_credible	NASH	FT	7
359e73d48c4baa972dd48e2055cef261 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403315	0.713825242619999	-4.99002	6.02329	not_credible	NASH	FT	7
13e68d6b48a2b9f13b340e5fe0445c95 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Emergencia; s__Emergencia sp009935805	0.736142955440001	-0.0490329	1.51878	not_credible	NASH	FT	7
a1b43fc99656d516d589f09aad0785ed d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.7838440887063	-4.93191	5.96619	not_credible	NASH	FT	7
902ce36bb30cbd0ae2badecac2849fea d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster	0.7860629300785	-0.618713	2.2294	not_credible	NASH	FT	7
11f663c2ffcffade8066a7d5da6836db d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_B; s__Lachnoclostridium_B sp000765215	0.8230982643645	-1.47072	3.33825	not_credible	NASH	FT	7
2fa980c595269f393b6188894e624abf d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403315	0.8238889203095	-5.66367	7.50121	not_credible	NASH	FT	7
eb4104bfe7ff965e7288b9e381317aa8 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.862348556955	-0.250249	2.06888	not_credible	NASH	FT	7
072979c34ca788c2a8f4b61f356c027f d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	0.8818160484245	-2.92885	5.34476	not_credible	NASH	FT	7
be9fb1d1571f6b8907d5dc9591060e0c d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalibaculum	0.937083656370001	-5.84027	8.39109	not_credible	NASH	FT	7
e852306e2ae16e53274c18216827c27e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_J; s__Eubacterium_J plexicaudatum	0.990124435405002	-6.99962	8.5275	not_credible	NASH	FT	7
7d0b7091d8fdb78fcfc3b0a0ea1c4ccf d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.991817727810001	-1.56412	3.61579	not_credible	NASH	FT	7
c9c8a632f5b02623ea0e55f92fc543cd d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter	0.993345460955	-6.20909	7.63283	not_credible	NASH	FT	7
54273ecc78bcf66411ff6bb36cf90e85 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635	1.0239800267905	-3.15352	4.90061	not_credible	NASH	FT	7
dbb91f355676d9cb4e3d22fa69ad6292 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens; s__	1.04639842509625	-0.965889	3.32408	not_credible	NASH	FT	7
09087b4f00a230355b3095630a1bed13 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	1.0517900283105	-1.60617	3.40666	not_credible	NASH	FT	7
0c74ca25a9308a033fb0ed82924ba42a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_B; s__Lachnoclostridium_B sp000765215	1.054687899435	-0.643877	2.98935	not_credible	NASH	FT	7
ef3590866631e2444e6142bbdf0b85dd d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-56; s__CAG-56 sp004793585	1.092145397695	-6.15513	7.84563	not_credible	NASH	FT	7
1e77d5148b83dfe09ea238df36c06409 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	1.0989733376159	-5.79846	7.08946	not_credible	NASH	FT	7
d7cb2fc867cf27c1a308562208eb992d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	1.10369747852965	-1.13382	3.22376	not_credible	NASH	FT	7
74f1968b8430f123493c159111e08538 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Limivicinus; s__Limivicinus sp002320035	1.1107390875715	0.056698	2.13509	credible	NASH	FT	7
5a24bed35972fe08ceb47f6abd173bb8 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella freteri	1.1860024815355	-0.828167	3.2516	not_credible	NASH	FT	7
d6e558b2e5e35778926bd1988b0d8170 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Coprocola; s__	1.279619249142	-1.43823	3.70999	not_credible	NASH	FT	7
749368cececc692b80a519617aaeb1e7 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	1.2973087436367	-5.66733	7.24742	not_credible	NASH	FT	7
7d9e151e671cbecef0843f2d444108cf d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	1.30448284822	-5.67388	8.01881	not_credible	NASH	FT	7
fa8fd133d35f1f58e08b2cfc9a88cb96 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	1.355600861314	-4.768	7.66687	not_credible	NASH	FT	7
fb47ebf73791a9cd5a943010dfc49812 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Eubacterium_R	1.35846142985	0.37928	2.28919	credible	NASH	FT	7
faad4078b56ab2bfc13deec775e25d08 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__Clostridium_T disporicum_203972	1.37904523243	-2.93792	6.50502	not_credible	NASH	FT	7
520146f24409cd6ca7d957109aba38d5 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Catenibacillus; s__Catenibacillus scindens	1.408857801975	0.026766	2.96139	credible	NASH	FT	7
21b8486e169a9d5161d8ec072aeb59b9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__Anaerotruncus sp000403395	1.45257520939	0.280198	2.81163	credible	NASH	FT	7
951bf3c346118b597e4c1d2d6fe0fb89 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	1.584549048521	-1.11188	3.73424	not_credible	NASH	FT	7
12acee2733a9b1812345a148d7a0419f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	1.64998718922	-6.08838	8.11404	not_credible	NASH	FT	7
9e197bf17a1ce700a7de1189a28e0298 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508	1.933240084988	-2.10128	6.44729	not_credible	NASH	FT	7
2be8d27a0d6e81fe2e7f5b0d1000bb07 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus_A_77030; s__Butyricicoccus_A_77030 pullicaecorum	2.028709176295	-4.475	7.62935	not_credible	NASH	FT	7
58f02a8678dfe590aeea33eda191b089 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	2.1036183534675	-2.88018	8.10996	not_credible	NASH	FT	7
f0a0b22d41f7fda2fa21946266c4c417 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	2.1336317974035	-0.776383	5.49931	not_credible	NASH	FT	7
d0b9517a6f26f847e3bf839cad5d1633 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA11471; g__UBA11471; s__UBA11471 sp000434215	2.15725499616	-2.99888	6.66512	not_credible	NASH	FT	7
7807f01e982015f10d6810bd5503ffb3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__UBA1381; f__UBA1381; g__CAG-41; s__CAG-41 sp001941225	2.2063350301435	-4.27983	7.92082	not_credible	NASH	FT	7
d29fe3c70564fc0f69f2c03e0d1e5561 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	2.286244810236	-3.9587	7.12452	not_credible	NASH	FT	7
