Feature	Intercept_mean	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_mean	Intercept_std	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_std	Intercept_hdi	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_hdi
6825	-9.877698014999979	-2.0559874410100036	0.7301690917609491	1.6082864638359282	(-11.3223, -8.5492)	(-4.85393, 1.2373)
8046	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1836	-11.84490926500001	1.0046309821350006	0.9372559402597612	1.644846681786476	(-13.3689, -10.0048)	(-1.88553, 4.33442)
1422	-9.857344814999989	-0.34088382281699975	0.5847520515643919	1.0774039360327794	(-10.8179, -8.63075)	(-2.22249, 1.81302)
8454	-10.508271190499997	0.38467536368999977	2.190411142743399	3.2346299723154326	(-13.7344, -6.19405)	(-5.65995, 6.58306)
770	-8.532984038500002	0.9801618630120008	2.538573745358559	3.3396804437996175	(-12.4038, -3.568)	(-4.94086, 7.42248)
866	-10.082670030850005	1.8525668326893978	3.688539205494382	3.686135767788875	(-15.9037, -3.35565)	(-5.38141, 8.54161)
880	-10.024561334349997	-0.6060755289650013	2.520022348609744	3.7155246106255357	(-13.7807, -5.01049)	(-6.7964, 7.17873)
6183	-8.083110574999985	-0.37210349027499995	0.14275589068693223	0.26621505236198484	(-8.3372, -7.80156)	(-0.888264, 0.112956)
7397	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
6807	-9.031783135000016	0.937201658684998	0.5354210992742271	1.0095770284913381	(-10.0219, -8.00323)	(-0.956987, 2.83916)
328	-9.176674065000011	0.6284879384434999	0.636145787763407	1.1963816296366063	(-10.3518, -8.0411)	(-1.5202, 2.94197)
729	-11.038033504999996	0.7362916004575001	1.0578034904404339	2.042584737952544	(-12.6878, -8.92088)	(-2.80861, 4.82332)
2433	-7.185068724999996	0.6575820165534995	0.2377675520812806	0.4465749250971076	(-7.6087, -6.72991)	(-0.194024, 1.47707)
704	-8.641736175000007	-0.34758892309494965	0.5768499267387661	1.0995763518430564	(-9.69227, -7.53053)	(-2.46466, 1.63579)
156	-11.418183658000007	0.14269987425000047	2.3940687876804163	3.317035952050725	(-14.8594, -6.6476)	(-5.80723, 6.69442)
6623	-11.017989239999975	1.9251172175415046	1.1395599411683088	1.867176923872112	(-12.921, -8.74202)	(-1.695, 5.38779)
7256	-9.242684134999994	-1.5249396302974987	0.8710530476555668	1.8664684158394294	(-10.7082, -7.6146)	(-4.61715, 2.52296)
4466	-9.949830227249999	-1.243138183545002	3.6306532714347197	4.978738909446727	(-16.1385, -3.13895)	(-10.0697, 8.2305)
4455	-9.283364319999986	-4.547256788846755	1.5706300685935373	4.400208586957421	(-11.65, -6.19255)	(-12.3237, 3.89612)
1980	-9.678122081899982	-0.10522166016099997	2.359161595443369	3.420932048245023	(-13.1354, -4.92292)	(-6.05869, 7.09503)
1111	-9.6237281942	-1.0806851747850024	3.6009039022884437	5.0568869494566275	(-15.2956, -2.74553)	(-10.3731, 8.72977)
7726	-8.595891399999987	-1.4129241533000008	0.5258102494473075	1.0586730934462456	(-9.46533, -7.5203)	(-3.38259, 0.616019)
7549	-7.381212910000006	-0.6516195269627021	0.3524850241519941	0.6520459180027228	(-8.04326, -6.76435)	(-1.91402, 0.469048)
8167	-10.452903285350002	-1.3500976794500008	3.950039545556964	4.941526377292985	(-16.3684, -2.74106)	(-10.5808, 8.06283)
7093	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1514	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
813	-9.33166868445001	1.177216940110001	2.7120093580153646	3.3903903489547353	(-13.3989, -3.94708)	(-5.17862, 7.45395)
7451	-9.980147087499999	-3.0289580702100047	2.3384827721044616	4.653446566482577	(-13.6781, -5.61433)	(-11.3381, 5.94284)
6150	-8.28137941	-0.23625130744850018	0.20546750223880164	0.38558816054800443	(-8.64894, -7.90705)	(-0.907448, 0.515337)
4358	-10.132730850000002	-0.03484049342299989	0.7215594917002178	1.3989392487935985	(-11.3907, -8.72816)	(-2.47272, 2.68244)
2573	-9.21942516000003	-0.8786066358499992	0.6138584377028418	1.1811091005143912	(-10.239, -7.9957)	(-3.01774, 1.39731)
4169	-10.270195539999985	0.5917880588699991	1.30557222528059	2.212951683819247	(-12.1919, -7.70587)	(-3.73178, 4.55098)
7216	-9.142990290549987	-1.0853431664475004	3.7319401605585676	4.922230051022502	(-15.0515, -1.84014)	(-9.41352, 8.25326)
3681	-10.79643307999996	2.6642160538113027	1.3456355893224639	2.10658626825896	(-12.8461, -8.25955)	(-0.808374, 7.35901)
1006	-10.536999424999985	0.45042185964000003	1.5001215626219833	2.4023282407127198	(-12.873, -7.70551)	(-4.3022, 4.78279)
102	-9.30948611000002	-0.5016887568999998	0.74622928455547	1.4145560321349284	(-10.6088, -7.87318)	(-3.09407, 2.17134)
2347	-9.550424070000007	-0.6589486807569988	0.4977898990237095	0.9586792161718011	(-10.4698, -8.66013)	(-2.43708, 1.13626)
7119	-11.614994879999996	0.19782362312700008	1.178814992762343	1.9713845688325826	(-13.3765, -9.23008)	(-3.45195, 4.17032)
3473	-4.974297990000001	-0.45795307501450155	0.18323200723798222	0.3345894504546088	(-5.32881, -4.63904)	(-1.09687, 0.137078)
4178	-10.850971676500002	-1.4774596228599988	3.9867908148733076	4.895460755566023	(-16.7424, -2.99212)	(-10.2082, 8.5236)
8133	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5589	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2101	-10.348708318150011	2.0982880328250006	4.6250699637647	4.153314969482525	(-18.1354, -1.42272)	(-6.2309, 9.45633)
1681	-10.740920144999992	0.5058877180274998	0.7436392235172443	1.3131925380792546	(-12.0822, -9.43785)	(-1.92963, 3.0299)
3975	-7.6409609100000075	1.234405178793499	0.2915069546608997	0.547056701549835	(-8.14388, -7.05787)	(0.175219, 2.20451)
7712	-8.557304925000002	-0.27709329627699975	0.4781050893529525	0.8563685341332636	(-9.49016, -7.69741)	(-1.94484, 1.19488)
3769	-8.880802385000019	-0.8911574027940011	0.2742750429291037	0.4899873373663585	(-9.41754, -8.38307)	(-1.74241, 0.121685)
2806	-10.483606211000016	2.2113497239249993	1.7190492439649365	2.3729532156595625	(-13.2552, -7.41496)	(-2.65926, 6.35532)
6159	-8.355697185000011	-0.37796615000850015	0.18177906509338673	0.336565950650808	(-8.69445, -8.00173)	(-0.995535, 0.24778)
7818	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5043	-9.36943456000002	-0.5899954581780011	1.2467911385760668	2.46097321416857	(-11.4531, -7.0975)	(-4.98257, 3.90031)
3460	-11.062243955000016	-0.6122003690405005	1.7700504097290022	2.7959110380878776	(-13.7216, -7.57644)	(-6.02424, 4.63555)
512	-8.86454817840999	-2.9162480346244517	2.169069285596582	4.680002329770041	(-12.5574, -4.84655)	(-12.0597, 5.26694)
7900	-9.612172064999992	-2.913302856169998	2.346625455437251	4.674319009756357	(-13.0669, -5.12918)	(-11.6578, 6.07479)
5522	-10.423784275000012	-0.0920775863119999	0.662641758174637	1.2365356512231662	(-11.5886, -9.20001)	(-2.34329, 2.39799)
4781	-10.201601779999997	0.38383190306849996	0.4185729840030669	0.8044913349268589	(-10.9824, -9.44077)	(-1.09532, 1.89628)
4359	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2000	-8.535079469450023	-3.839292962844995	1.9694949232033614	4.669619777816282	(-11.5573, -4.82281)	(-11.4653, 5.62458)
2427	-10.494415360805027	-1.3655805643300003	3.9230934375687374	5.106720512136945	(-16.2074, -2.66441)	(-10.5628, 8.31845)
1939	-9.181793648000015	-2.0265346159500015	2.83056879509809	4.8051993034351534	(-13.736, -3.58697)	(-11.1937, 6.68097)
974	-9.214108008000009	-3.9177753551199994	1.7919600573944798	4.528610630153231	(-12.0085, -5.68951)	(-12.1293, 4.88063)
2423	-9.85467384877801	1.5840099888649943	3.3178137021410974	3.599579869964628	(-15.0925, -3.4742)	(-5.21369, 8.69441)
6016	-9.53176897499998	-0.769774001555	0.6731983307278018	1.413704683684688	(-10.7255, -8.29931)	(-3.51348, 1.6466)
4956	-8.59402316025999	-0.031417060869000084	2.2088379169476022	3.5208776247869746	(-11.9614, -4.2858)	(-6.31269, 6.69619)
841	-10.229183324999996	-0.756230576805	0.5721051389155614	1.075590525282984	(-11.1979, -9.05645)	(-2.69883, 1.30118)
1876	-10.566324805000002	-0.20125463338000013	0.5322409820873086	1.0133755141511853	(-11.5315, -9.5806)	(-2.00283, 1.79106)
6398	-9.558791864999982	0.43122470239000016	0.9145530262459213	1.710223545015406	(-11.1358, -7.82541)	(-2.70966, 3.77659)
7267	-9.484285661999998	-2.9684214209299995	2.2750005425976356	4.5876790636022236	(-12.9007, -4.74158)	(-11.1837, 5.9176)
4974	-9.05591107000001	-0.6526279865535994	0.9754122494051181	1.9103002970249106	(-10.6842, -7.20091)	(-3.84508, 3.03891)
823	-8.448329010000021	-4.680314610950005	0.824508959176078	1.9591929751688373	(-9.75572, -6.96784)	(-7.99764, -0.887332)
6015	-9.237581546699985	-1.303808731836498	3.8229225970341716	4.971882748574597	(-14.969, -2.08437)	(-10.3791, 8.32467)
648	-9.585869529999991	0.5960182342350011	0.46015819750992115	0.8537612915864461	(-10.4422, -8.75762)	(-0.966713, 2.18881)
4857	-7.974814735000004	-0.904196568174999	0.36002716004897456	0.649170275484561	(-8.56812, -7.22788)	(-2.16863, 0.316702)
3146	-9.021755755509018	1.1417431718149977	2.542242362567486	3.2749798057228214	(-12.6379, -3.72033)	(-4.35295, 8.1381)
5808	-8.708339199999998	0.2972913909265	0.31355378877915013	0.5674265958186453	(-9.28626, -8.14338)	(-0.691003, 1.4002)
1833	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
6824	-8.363523879999994	1.6810177289500052	0.35904315007147164	0.6504362661641606	(-9.04744, -7.71427)	(0.479023, 2.82839)
3029	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5559	-10.610943660000022	-5.917022328934999	1.009468883832436	3.639671420114987	(-12.3702, -8.75056)	(-13.1888, 0.989698)
7143	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2424	-9.795647728500002	2.0830320028200022	2.0903592752800204	2.899647392006572	(-13.11, -5.80238)	(-3.23127, 7.89106)
5986	-9.043048400000004	-0.755827480735001	0.5662436183526841	1.1200023564893549	(-10.0644, -7.96726)	(-2.69273, 1.45103)
6352	-9.160572085000009	-0.4980368384899996	0.4407417012190959	0.8397391938316912	(-9.98007, -8.37012)	(-1.95779, 1.17048)
6419	-10.718098764999993	0.0800161079415002	0.8064080690481245	1.5605366904488684	(-12.2834, -9.28096)	(-2.79521, 2.91797)
3772	-11.04138783999998	-1.6155732259249993	0.7131301011043039	1.452425646430935	(-12.28, -9.71121)	(-4.018, 1.33535)
6810	-7.025365910000009	-0.7000856645499987	0.12902204653148194	0.23496913822187696	(-7.25738, -6.7718)	(-1.15593, -0.276393)
6477	-9.31650942	-8.093369782999996	0.47394955571090414	2.446177902745956	(-10.14, -8.39367)	(-13.0391, -3.94767)
1801	-8.939827220000018	2.119559408800005	0.3522828257315017	0.6420806332044313	(-9.60486, -8.28255)	(0.964528, 3.37865)
175	-8.789308270999992	-1.2574922020549997	3.5279434991888374	5.030624487330945	(-14.4524, -1.81415)	(-10.3699, 8.30149)
8462	-11.280869559800001	-1.381150154537497	3.8875661572455655	4.807092183657929	(-17.3507, -3.67724)	(-9.46055, 8.30917)
6161	-7.809827140000005	-0.3235923891148005	0.14951616456029213	0.2836115558829409	(-8.08089, -7.52908)	(-0.832544, 0.193479)
1635	-9.412696855000013	-0.19794419346053305	0.36014165551496424	0.6936179276850173	(-10.0637, -8.72207)	(-1.52328, 1.13769)
1110	-9.558735203980007	0.8998497681190003	3.427709957260702	3.869171172051346	(-14.8914, -3.06122)	(-5.89104, 8.33921)
4000	-10.439379294999998	-0.12280695778349998	0.4525123309355812	0.8582214930907498	(-11.2882, -9.63741)	(-1.71803, 1.43352)
6230	-10.498352816500002	-0.7238946276050007	1.7170998932859445	2.9328154855382174	(-13.0188, -6.9952)	(-5.42625, 5.26267)
3685	-11.609599880499994	-0.27438829609599996	1.921067864074911	2.886603216401504	(-14.4666, -7.76846)	(-5.65873, 5.4414)
1806	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1262	-5.81510924625	-0.18749779689200075	2.234945152954366	3.93084397654598	(-9.32603, -1.49329)	(-7.2283, 7.03144)
7839	-9.794684300000018	-6.103468621449999	1.1306537390263698	3.623690942892373	(-11.6884, -7.63676)	(-12.8403, 1.04415)
5407	-5.679941409999995	-0.028536835620550018	0.23609558560615201	0.4315819118448305	(-6.10492, -5.24667)	(-0.868354, 0.750238)
5505	-8.127374580000023	-0.0026107867600000194	0.3958496244394122	0.7079991713133699	(-8.81421, -7.32345)	(-1.39288, 1.25857)
8612	-10.168102934999997	-2.1304575257900025	1.487285081698811	2.9477260591255616	(-12.4116, -7.06195)	(-7.23327, 3.55388)
6688	-9.233220285000012	-2.2140089527129985	0.8830465281810871	1.9332776475263427	(-10.7846, -7.51874)	(-5.762, 1.56062)
4674	-9.666384333499996	0.6839712262750002	3.2195350859761964	3.803135872726053	(-14.5423, -3.48302)	(-6.78478, 7.46598)
6433	-9.311387566299988	-2.213374942755002	2.7316582438416934	4.78873734755322	(-13.5108, -4.06787)	(-11.6073, 5.97354)
4285	-7.517770033050016	-2.436810371439998	2.2958409094406766	4.953926351100124	(-11.1064, -2.88739)	(-12.2626, 6.15582)
23	-7.7218952400000145	0.4646719364784998	0.24132830615728118	0.45583847404726796	(-8.17704, -7.26266)	(-0.317478, 1.35014)
3735	-11.423501895950032	5.028435747194988	4.206777175414251	3.9339416822471107	(-18.7078, -4.01131)	(-1.84611, 12.7641)
6552	-13.531407297499998	2.9614872457899986	4.102770827118247	3.6778986096125323	(-20.665, -5.78592)	(-4.14535, 9.5358)
4045	-7.093508614999998	-2.0745031729740004	0.6440666254367108	1.5248439135255034	(-8.27381, -5.90082)	(-4.50856, 0.987568)
4505	-6.816840899999991	1.322067550049999	0.2966065199854682	0.5539576701230327	(-7.37942, -6.27949)	(0.288754, 2.34463)
1779	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
7339	-9.591180824150005	-1.3556411650735003	3.602410841990558	4.860245463118174	(-15.2821, -2.59178)	(-10.1306, 8.06375)
7379	-8.103181360000006	-1.376454682340001	0.6993504714186229	1.489330720139693	(-9.34071, -6.78398)	(-3.94343, 1.47733)
1750	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3279	-9.547744755000004	0.7523083489100001	0.4180906513207866	0.7782176994381594	(-10.3077, -8.75875)	(-0.621052, 2.2614)
3142	-9.317008500000016	0.18574254298499962	0.8979381848163324	1.7198763579420286	(-10.8481, -7.65447)	(-2.8804, 3.43851)
3319	-9.187744949999999	0.6945803834849993	0.39217157604038244	0.7568435410001151	(-9.93472, -8.48248)	(-0.700916, 2.07764)
7509	-11.675684800900024	-1.6314712532594995	3.8111313589857203	4.944784493393296	(-17.463, -4.34207)	(-10.3085, 8.43202)
5777	-9.996873730749991	-3.8099394183800053	1.8498500537034972	4.406323698470473	(-12.5856, -6.21075)	(-11.4595, 4.53532)
3461	-10.690302315500004	0.14494265754649976	1.4775807512240429	2.1995182335616996	(-12.8609, -8.28852)	(-3.49678, 4.81345)
6985	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
468	-9.40179473499999	2.0988734020499966	0.8609500636828069	1.5293091141518438	(-10.8291, -7.89008)	(-0.803952, 4.76381)
1387	-7.839143864400008	-1.217369799896501	2.455657829767541	4.168253625293955	(-11.4977, -2.87699)	(-9.00861, 6.15752)
426	-9.491829019999997	0.4737390003450007	1.2192806375204348	2.279767726160238	(-11.4337, -7.08892)	(-3.50792, 4.85211)
1944	-10.762158824999993	-1.0589506380324982	0.9687451109755193	1.8300981407789023	(-12.4051, -8.83684)	(-4.19867, 2.541)
5855	-8.680511710000014	-0.4476703279270007	0.46003354064652324	0.8702295907749323	(-9.44683, -7.73248)	(-1.9642, 1.184)
1159	-10.475269070000019	1.8672213346249995	1.4720357606185495	2.2906707584275714	(-12.7739, -7.58366)	(-2.27014, 6.62742)
3997	-8.477812545000006	-0.8754395453273016	0.30835413523945615	0.5789950276163964	(-9.03938, -7.92283)	(-1.94858, 0.212043)
6305	-8.346680074999993	-0.5434070744200002	0.9597204356200537	1.92809646359355	(-9.99164, -6.61841)	(-3.65739, 3.36572)
7376	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
746	-8.803826668219992	-1.3363025673050006	3.4806383461104033	4.91682464063878	(-14.1332, -1.92689)	(-11.1275, 7.26737)
4591	-13.185946250000006	4.881880638870004	1.9541777777354439	2.459669497984957	(-16.1256, -9.22852)	(-0.620599, 8.68902)
8387	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1206	-11.254452002000006	-1.6394185887950021	3.831672836091461	4.76091985693115	(-16.9444, -3.7806)	(-10.5461, 7.16531)
2312	-10.459494482449992	1.0083039175535002	3.4698613053924388	3.5882407647397025	(-15.6762, -3.72079)	(-5.94159, 7.74979)
897	-10.863772734999989	1.537836332271002	0.5662540499533488	1.0273343686814136	(-11.9001, -9.79847)	(-0.415683, 3.47443)
5893	-5.918808939999992	-0.2966842482110005	0.200806650137829	0.3704179466984698	(-6.28585, -5.55227)	(-1.02137, 0.370124)
5770	-11.222101533300007	1.1258444859349976	4.627695619551867	4.229329954159405	(-19.5934, -3.06431)	(-6.58306, 9.02184)
4744	-9.143675232900017	-1.1844722691500005	3.4244659359544007	4.884439169815165	(-14.633, -2.30068)	(-10.094, 8.06137)
8201	-8.224379695499996	0.2993803669195	1.5208433773327497	2.678915805714043	(-10.8764, -5.48085)	(-4.61008, 5.73143)
3617	-10.626783980000017	-0.2280384636010001	0.9126477812958621	1.7138206545019672	(-12.1124, -8.95805)	(-3.19652, 2.83489)
5001	-9.454274679999992	0.5082229961765001	0.7102732408584018	1.3915075699981647	(-10.7807, -8.13833)	(-2.07227, 3.06936)
4721	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
6461	-10.470712000000024	0.006921768488999987	0.7642645061256607	1.369204269231205	(-11.786, -9.03301)	(-2.55531, 2.45769)
6617	-10.58278861499998	-2.80473801289999	0.6368508264219582	1.4286226615341169	(-11.7823, -9.449)	(-5.25513, -0.0595901)
6587	-9.958743610000013	0.7342403261920003	0.5420687652181849	0.9910443525958488	(-10.8855, -8.94496)	(-1.06559, 2.64418)
3803	-8.729237600000012	-0.47890144003200014	0.3721923488370494	0.6887687390437359	(-9.41276, -8.02964)	(-1.67674, 0.944534)
2658	-10.758945675000023	-0.0673564464625	1.0140092736478024	1.6689582976560824	(-12.4409, -8.88924)	(-3.0299, 3.45061)
7213	-7.619795549999998	-0.7898210428199992	0.20877906732571985	0.3846862343998315	(-7.98788, -7.20935)	(-1.45043, -0.0452318)
18	-11.907519828900002	-1.6900396488249962	3.859046028193859	4.512187934871271	(-17.7031, -4.3736)	(-9.48649, 7.80144)
5433	-8.941461071099996	-1.059415020742002	3.6097456569077964	4.9017988793488865	(-14.9106, -2.04988)	(-10.106, 8.45517)
7965	-11.231504170000006	-1.7077147219950017	0.9580786414021089	2.0027462548701798	(-12.8591, -9.40572)	(-5.35235, 2.12459)
6196	-8.726554137899987	-1.0821286144650002	1.8262511017746985	3.313593778812291	(-11.7774, -5.38667)	(-6.60529, 5.57409)
3273	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
6369	-8.119529955000006	-0.2748750018694995	0.23700481979645055	0.42726852210626026	(-8.55194, -7.65136)	(-1.06014, 0.516307)
6098	-11.443716669999999	3.7805890219999974	0.7206948138518899	1.2030772703227943	(-12.683, -10.0954)	(1.83229, 6.3405)
8495	-7.68885184499999	-1.2893122270550037	0.3345828412326999	0.6454195548301018	(-8.28005, -7.06652)	(-2.5247, -0.136912)
4492	-10.58687365050002	0.0495380337174999	2.659776106551316	3.5153930070404646	(-14.523, -5.31487)	(-7.09072, 6.28699)
8024	-9.161503184999987	0.1821684977296998	0.410652329610104	0.7687715909516302	(-9.88722, -8.33034)	(-1.2311, 1.64991)
8451	-8.898243159899991	-1.0714596754600003	3.6301672460854757	4.849944520894215	(-14.3922, -1.66688)	(-9.77582, 8.19168)
