FeatureID	Taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
fa20a29ff6175a1161b783b0bf8828e9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	NA	NA	0.875409240796128
2ae4d6fb9a3b5d9b559f26bda87eeb3b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Kineothrix	 s__Kineothrix sp000403275	0.908128167431747
ce853530a47df67f5b724cb0fe2891b2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_F; s__Eubacterium_F sp000687695	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Eubacterium_F	 s__Eubacterium_F sp000687695	0.99188733588942
e32f283ff0b4e236db9c0fe5b1327de7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.995800953279871
42510fba05dfdca4d4abce03bed0ebb9	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-269	 s__CAG-269 sp000431335	0.707904221321205
3398308dbfb077c1ddeee436e1bfe575	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999690715601537
a580c6389f2262f495f411109d4a2cc1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__UBA3282	 s__UBA3282 sp003611805	0.97999529172888
7807f01e982015f10d6810bd5503ffb3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__UBA1381; f__UBA1381; g__CAG-41; s__CAG-41 sp001941225	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__UBA1381	 f__UBA1381	 g__CAG-41	 s__CAG-41 sp001941225	0.99990379409487
0312fbc0e9c85417eb0ba361fd00c1d6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__	 g__	 s__	0.815713353837409
187f16f0537b9e9394d9627bd2c4122a	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Massilioclostridium; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	 g__Massilioclostridium	 s__	0.999942279537004
e3f6ad4b3e6c8d1668daac8f91ad497e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999788933024829
e53b6071a56619bf92417105dbb61b31	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospira; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Lachnospira	 s__	0.92436193975709
6326b7b322521a41a132115bdf788aac	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999999813559174
5be4d98ca9836b018533b8309ffe730e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Luxibacter; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Luxibacter	 s__	0.840092065059925
d776db96d48a1e97f6d65cd55b2d9ded	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999889485669332
923a477c342aa445c4eecca0f8415ed5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Merdisoma; s__Merdisoma sp011959465	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Merdisoma	 s__Merdisoma sp011959465	0.996747718520756
95e6b200a9338cd774bd17d222abfbe6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Faecousia	 s__Faecousia sp000434635	0.957374821982038
12f9d9b79791663c05efbdd153d8eecc	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999997829563396
04413eac1a09d22731c8595296390012	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-269	 s__CAG-269 sp000431335	0.886253943789953
15b42a79ac1ac2729a53f4d71fec0e25	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.99900038884853
28c175fe53daa07decb4c94cca5b4f89	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__Lawsonibacter asaccharolyticus	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Lawsonibacter	 s__Lawsonibacter asaccharolyticus	0.996086546543739
855c18fbe80869f9770a32882059ab85	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.995243219808083
825504e1adf2ba9411dbf7399b2c9c60	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__	 s__	0.999995217474503
222ba42b4e9e1f8832199c7361d95447	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-314; g__CAG-314; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__CAG-314	 g__CAG-314	 s__	0.999893228247156
e852306e2ae16e53274c18216827c27e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_J; s__Eubacterium_J plexicaudatum	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Eubacterium_J	 s__Eubacterium_J plexicaudatum	0.999978951241597
e4b17cd558b8590655cb6236bf15ac2a	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Bilifractor; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Bilifractor	 s__	0.814245505982433
ec732ad6f4d2f80391c0652775c07ef0	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Porcincola; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Porcincola	 s__	0.766496258141265
749368cececc692b80a519617aaeb1e7	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__	 s__	0.999338698562854
393d253a74adab5cba38c9e1c58c6286	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__14-2	 s__	0.994352740961077
b5101677c1de7ee38adaadd07903fd86	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Eubacterium_R	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Acutalibacteraceae	 g__Eubacterium_R	NA	0.999949719352477
71d54e14c7034018f281efe89ac45cec	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999999979092323
fb8adbabc28f77e28a078c5ad661bac8	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403315	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__14-2	 s__14-2 sp000403315	0.998477889226059
392c52078cb7270c3dba961e4b2e83c9	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	NA	NA	NA	0.758409578617967
bcf592a81039a3e154b3349b1f449910	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999993795784595
9bcb91b3b0c1baf12e64d29022c37491	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403315	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__14-2	 s__14-2 sp000403315	0.829802732772011
d2859d175cbce4cbb01335e155616613	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999998063537857
15d1d95e2df505d77c80129986ef42ae	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	NA	NA	0.8552171168575
3ce49f483a3d71fdaf94e92286d60064	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.997612099159943
7c84a255717c923ef731a08905705b8d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999999204722926
6150f2f6a4cf82b9914cb6c8bf73c93c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Anaerotignaceae	NA	NA	0.999991923917709
5efb6d0e4d3426d36140f0295e85589e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminiclostridium_E; s__Ruminiclostridium_E siraeum	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	 g__Ruminiclostridium_E	 s__Ruminiclostridium_E siraeum	0.999999136596461
404a83dd24a42690d465708e21cf4887	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Eubacterium_N; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Peptostreptococcales	 f__Anaerovoracaceae	 g__Eubacterium_N	 s__	0.999890757307763
80e9ce0ecee127d5a8cb96d9cf34d401	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999999886776712
290d5a8acceb14c126f4493ff6dfda68	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999991223905173
419f83c90572d8df1a4cf0ac9d95f5f5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999995084305531
e7f52adbbed6a9d8e92f71183d087d3c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999976763377999
3f12e48024b6de8c440f0c4688a912f7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-95; s__CAG-95 sp009917455	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__CAG-95	 s__CAG-95 sp009917455	0.999999867635148
6a5cded3ddc0e50ff18d7f48cdbd9819	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__Scybalousia; s__Scybalousia sp900543675	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__Scybalousia	 s__Scybalousia sp900543675	0.999992923583788
7a2e014faaca1839b16b6121c9e02e47	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Anaerotruncus; s__Anaerotruncus sp003612625	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	 g__Anaerotruncus	 s__Anaerotruncus sp003612625	0.999947734036831
722eb814980fd337d59d67d16f32b6af	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-793; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-793	 s__	0.999996957651954
42af849d4a297e128dd2f63467c53c2e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__CAG-269	 s__CAG-269 sp000431335	0.936182226099646
e4299bd188c438115aa76f0c2cb9419a	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Kineothrix	 s__Kineothrix sp000403275	0.956431548032115
3869171f5981cb652184143262ee164d	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__Scybalousia; s__Scybalousia sp900543675	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__RF39	 f__UBA660	 g__Scybalousia	 s__Scybalousia sp900543675	0.844338386766183
d608464f5ef271d8612392dc24f6f187	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__	 s__	0.849560432196851
390e2fa5d528b63fe6ee4412704070e2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__UBA1242; g__UMGS2069; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__UBA1242	 g__UMGS2069	 s__	0.803478938314642
bb89ff76bf935d0c7ee37fd4ef9d50e5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae; g__Coprocola; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Anaerotignaceae	 g__Coprocola	 s__	0.979023151886692
63ef5c937138e04534c882421088db60	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	NA	NA	0.998576995081641
9bff23f8801c672512e436a313d71936	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.995734109142482
45c705809f00496d8486be22a3609f78	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__	 s__	0.895318769921686
4cfcddb1b2299589d93c315461050959	d__Bacteria	d__Bacteria	NA	NA	NA	NA	NA	NA	0.999994552277536
8db0a45010c16a21e4464b08f91f75a3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__UMGS1994; s__UMGS1994 sp900553945	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__UMGS1994	 s__UMGS1994 sp900553945	0.872790353884718
f3ab15e5e867e88e22c848627e1e3d16	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999966439871056
1f80eb459b8e8cd8aab4a3d8860b4474	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__Merdicola; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	 g__Merdicola	 s__	0.949723002456659
44df229e124cc01f387e2c21d201245d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__Lawsonibacter sp000492175	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Lawsonibacter	 s__Lawsonibacter sp000492175	0.871903886103837
85c28c7ac2b4fc1c14c9f22e7681584f	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Massilioclostridium; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Ruminococcaceae	 g__Massilioclostridium	 s__	0.992742967930081
ea1712888965e4b09f9062b3a9e0b965	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__BX12; s__BX12 sp902363595	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Peptostreptococcales	 f__Anaerovoracaceae	 g__BX12	 s__BX12 sp902363595	0.98778047518227
c0acc5ee9126e7dcb71b95e0d00e4ae5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999995209351345
7a20f7055ca2c7462cfa6a7aef16ec28	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Enterococcaceae	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Lactobacillales	 f__Enterococcaceae	NA	NA	0.997868992528041
cab0cf41d9e2a3200266b0f8d27732f4	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae	d__Bacteria	 p__Actinobacteriota	 c__Coriobacteriia	 o__Coriobacteriales	 f__Eggerthellaceae	NA	NA	0.995897242912967
4edec652aa6fdcf0eecdc7b3fc35abd4	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999898010718887
779f4b7ba81697ff7ea6eb8ba6e42dcb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-485; s__CAG-485 sp900547755	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Bacteroidales	 f__Muribaculaceae	 g__CAG-485	 s__CAG-485 sp900547755	0.961250654601696
3c514cd252f9cea3c097f67a610df639	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Limivicinus; s__Limivicinus sp002320035	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Limivicinus	 s__Limivicinus sp002320035	0.748327674349766
68f783c6b2194d858a2a6a8045b1a500	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor sp011959105	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Acetatifactor	 s__Acetatifactor sp011959105	0.920204338832982
61bd53c2c3d58f776ce467483ae37749	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__UBA3282	 s__UBA3282 sp003611805	0.999994456243433
a3cbe8a91206b842bdd539520bddb41e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	NA	NA	0.999211383551341
8bf8d51dc012e10bd34e51098a89fbfe	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__CAG-272; g__Avispirillum; s__Avispirillum sp011957885	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__CAG-272	 g__Avispirillum	 s__Avispirillum sp011957885	0.999980615040835
54273ecc78bcf66411ff6bb36cf90e85	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Faecousia	 s__Faecousia sp000434635	0.999748512793011
78a56eb62b57e30820ca1f8a1e7bae1b	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_I; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Eubacterium_I	 s__	0.777639119855041
6a97843e3ce6847477b341b27b0d265e	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Oribacterium; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__Oribacterium	 s__	0.818898693056105
866ad2faba7615ca2e8880eab1955aa3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999999974067066
48c1279fa035f4eb9b048d4002164d49	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__TANB77	 f__CAG-508	NA	NA	0.999999998075304
8e1196dc3d2b30058796446c0d686475	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Oscillospirales	 f__Oscillospiraceae_88309	 g__Evtepia	NA	0.762388614169847
56485c0b7cd9a189729dccbb89d08248	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__Borkfalkiaceae	 g__Borkfalkia	 s__	0.999999383003688
f85b2a937e5b10dd9f5aa30343c7da4d	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Merdibacter; s__	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Erysipelotrichales	 f__Erysipelotrichaceae	 g__Merdibacter	 s__	0.999999160109579
c09b0a540a7ef54141da8d2d1f9f138c	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__CAG-314; g__CAG-314; s__CAG-314 sp900551395	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Christensenellales	 f__CAG-314	 g__CAG-314	 s__CAG-314 sp900551395	0.999999858045281
6aa346522f77caffe6ea5f15a283e0a2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__1XD42-69; s__1XD42-69 sp003612565	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Lachnospirales	 f__Lachnospiraceae	 g__1XD42-69	 s__1XD42-69 sp003612565	0.993900242635365
