Name	FeatureID	mz	RT	Compound_Name.x	LibraryQualityString	SharedPeaks	LibraryName	MQScore	MassDiff	MZErrorPPM	Adduct	IonMode	mtb_group	ratio	min	max	cred	cat	collection_time	disease_stage
172 m/z 351.1762217 unknown	172	351.1762217	0.51195514	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.66909594704	-4.00279	0.594985	not_credible	Non_NASH	ZT1	Wk 4
869 Suspect related to Spectral Match to Tyr-Leu from NIST14  unknown	869	441.2238462	3.526866855	Suspect related to Spectral Match to Tyr-Leu from NIST14 	Insilico	12	lib-00053.mgf	0.88584	0.000793457	1.79831	[M+H]+	Positive	unknown	-1.66707490627	-4.26369	0.738418	not_credible	Non_NASH	ZT1	Wk 4
4470 m/z 382.131525 unknown	4470	382.131525	2.184226493	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.662796414025	-8.45907	5.59559	not_credible	Non_NASH	ZT1	Wk 4
3485 m/z 319.1391581 unknown	3485	319.1391581	1.91763036	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.662164897535	-4.12743	0.573753	not_credible	Non_NASH	ZT1	Wk 4
1979 m/z 249.1099767 unknown	1979	249.1099767	2.659308805	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.659761011275	-8.4538	4.27875	not_credible	Non_NASH	ZT1	Wk 4
2456 m/z 330.1529774 unknown	2456	330.1529774	0.912230264	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.6547882847715	-3.82842	0.369122	not_credible	Non_NASH	ZT1	Wk 4
2946 m/z 423.1982194 unknown	2946	423.1982194	1.715321453	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.64766628674055	-4.45786	1.20412	not_credible	Non_NASH	ZT1	Wk 4
4449 m/z 463.2139223 unknown	4449	463.2139223	5.823779048	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.6469372990515	-5.1068	1.85948	not_credible	Non_NASH	ZT1	Wk 4
2293 m/z 395.2033409 unknown	2293	395.2033409	1.423790781	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.63900330924	-4.03968	0.313266	not_credible	Non_NASH	ZT1	Wk 4
237 m/z 393.2236663 unknown	237	393.2236663	2.603683218	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.62833199702	-3.56807	0.295266	not_credible	Non_NASH	ZT1	Wk 4
3041 m/z 519.4157136 unknown	3041	519.4157136	4.728364111	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.612337987515	-10.5794	7.96651	not_credible	Non_NASH	ZT1	Wk 4
1958 m/z 206.0813119 unknown	1958	206.0813119	3.303538982	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.610804802625	-3.05157	-0.31623	credible	Non_NASH	ZT1	Wk 4
3799 m/z 291.0628871 unknown	3799	291.0628871	5.247691669	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.610626309665	-10.997	8.53329	not_credible	Non_NASH	ZT1	Wk 4
1452 m/z 477.1459544 unknown	1452	477.1459544	3.560756541	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.6072543376185	-4.65676	2.03063	not_credible	Non_NASH	ZT1	Wk 4
1497 m/z 667.2977846 unknown	1497	667.2977846	3.132971202	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.5957192807385	-8.75058	4.58041	not_credible	Non_NASH	ZT1	Wk 4
1599 m/z 321.1551324 unknown	1599	321.1551324	2.11192975	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.595403579545	-3.81386	0.673953	not_credible	Non_NASH	ZT1	Wk 4
2225 m/z 307.9852472 unknown	2225	307.9852472	1.798974606	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.588348034455	-10.8128	7.70077	not_credible	Non_NASH	ZT1	Wk 4
2080 m/z 384.1296715 unknown	2080	384.1296715	2.344642691	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.58668861745	-4.89996	1.53862	not_credible	Non_NASH	ZT1	Wk 4
2892 m/z 281.149637 unknown	2892	281.149637	3.504022577	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.584093674839	-4.52695	1.71753	not_credible	Non_NASH	ZT1	Wk 4
139 m/z 327.1593055 unknown	139	327.1593055	6.464483364	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.57974204405	-2.579	-0.376063	credible	Non_NASH	ZT1	Wk 4
3479 m/z 292.1522782 unknown	3479	292.1522782	3.491900306	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.577957542265	-6.8191	3.55333	not_credible	Non_NASH	ZT1	Wk 4
4040 m/z 371.1271408 bilirubins	4040	371.1271408	4.599446378	NA	NA	NA	NA	NA	NA	NA	NA	NA	bilirubins	-1.57480500274	-11.6801	7.2447	not_credible	Non_NASH	ZT1	Wk 4
1537 m/z 218.0427289 unknown	1537	218.0427289	0.849963914	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.569813107625	-5.42708	1.79697	not_credible	Non_NASH	ZT1	Wk 4
768 m/z 427.2080352 unknown	768	427.2080352	2.993537925	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.55898375201	-3.24029	0.300456	not_credible	Non_NASH	ZT1	Wk 4
756 m/z 395.2033517 unknown	756	395.2033517	1.454124213	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.553963313575	-4.29198	0.430018	not_credible	Non_NASH	ZT1	Wk 4
1622 m/z 366.1761182 unknown	1622	366.1761182	2.828673448	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.54073246762	-4.04552	0.586656	not_credible	Non_NASH	ZT1	Wk 4
3639 m/z 624.39503 unknown	3639	624.39503	6.849513151	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.53501020697	-4.70425	1.57195	not_credible	Non_NASH	ZT1	Wk 4
2298 m/z 431.2138614 unknown	2298	431.2138614	0.576303057	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.530583618155	-3.57656	0.291245	not_credible	Non_NASH	ZT1	Wk 4
3878 m/z 574.28378 unknown	3878	574.28378	0.987247048	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.530483437579	-3.73884	0.583235	not_credible	Non_NASH	ZT1	Wk 4
3203 m/z 479.2312701 unknown	3203	479.2312701	1.488252066	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.530006963435	-6.81509	4.57579	not_credible	Non_NASH	ZT1	Wk 4
3796 m/z 603.3734278 unknown	3796	603.3734278	7.280123482	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.526921568435	-5.27374	1.73809	not_credible	Non_NASH	ZT1	Wk 4
4447 m/z 289.0272059 unknown	4447	289.0272059	2.055560461	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.52374866498	-5.61916	3.34922	not_credible	Non_NASH	ZT1	Wk 4
1601 m/z 323.1271788 unknown	1601	323.1271788	1.028841977	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.522266012795	-4.53374	1.26845	not_credible	Non_NASH	ZT1	Wk 4
588 m/z 310.128709 unknown	588	310.128709	0.501163205	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.5209066043505	-3.74355	0.525167	not_credible	Non_NASH	ZT1	Wk 4
1225 m/z 828.5104857 unknown	1225	828.5104857	5.987316735	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.507176939085	-11.2031	7.90319	not_credible	Non_NASH	ZT1	Wk 4
2176 m/z 517.2902654 unknown	2176	517.2902654	6.985023875	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.503828030665	-11.1424	8.35	not_credible	Non_NASH	ZT1	Wk 4
2489 m/z 565.2266836 unknown	2489	565.2266836	2.46869477	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.48500418658	-6.41733	2.51927	not_credible	Non_NASH	ZT1	Wk 4
547 m/z 224.0412544 unknown	547	224.0412544	1.968626095	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.484365439516	-5.36181	2.69582	not_credible	Non_NASH	ZT1	Wk 4
1463 m/z 497.312661 unknown	1463	497.312661	2.006077418	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.483426116805	-10.6547	8.70439	not_credible	Non_NASH	ZT1	Wk 4
837 m/z 309.0948397 unknown	837	309.0948397	0.956425313	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.4811276529	-3.31572	0.351294	not_credible	Non_NASH	ZT1	Wk 4
1425 m/z 407.2398494 unknown	1425	407.2398494	2.219886346	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.48021797664	-2.78204	-0.174286	credible	Non_NASH	ZT1	Wk 4
1474 m/z 537.2852825 unknown	1474	537.2852825	9.262591518	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.4755362537235	-6.6129	4.79359	not_credible	Non_NASH	ZT1	Wk 4
3091 m/z 244.0428397 unknown	3091	244.0428397	4.31067385	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.471755569485	-10.2349	8.63453	not_credible	Non_NASH	ZT1	Wk 4
3534 m/z 202.1801877 unknown	3534	202.1801877	3.247437823	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.470679034704	-4.04867	0.666235	not_credible	Non_NASH	ZT1	Wk 4
2395 m/z 614.3841184 unknown	2395	614.3841184	3.84518633	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.46967750715499	-7.27659	4.0203	not_credible	Non_NASH	ZT1	Wk 4
3625 Suspect related to Massbank:PR311116 Di-dihydrocaffeoyl spermidine  amines	3625	488.2754823	2.557363587	Suspect related to Massbank:PR311116 Di-dihydrocaffeoyl spermidine 	Insilico	13	lib-00053.mgf	0.819802	0.0045166	9.25019	[M+H]+	Positive	amines	-1.457050337425	-7.63312	4.9065	not_credible	Non_NASH	ZT1	Wk 4
3198 m/z 392.1343872 unknown	3198	392.1343872	3.585353143	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.452996146925	-8.46908	5.97635	not_credible	Non_NASH	ZT1	Wk 4
558 m/z 248.1133151 unknown	558	248.1133151	1.131414675	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.4503627853165	-3.61106	0.426301	not_credible	Non_NASH	ZT1	Wk 4
2098 m/z 407.1491632 unknown	2098	407.1491632	6.402573893	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.45019485686	-6.73345	3.59642	not_credible	Non_NASH	ZT1	Wk 4
560 m/z 250.1111435 unknown	560	250.1111435	1.65851096	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.4473406375875	-3.55161	0.930783	not_credible	Non_NASH	ZT1	Wk 4
2983 m/z 383.2769127 unknown	2983	383.2769127	3.58497802	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.445949884665	-8.4941	5.38962	not_credible	Non_NASH	ZT1	Wk 4
1546 m/z 236.0954736 unknown	1546	236.0954736	1.570634859	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.444454198962	-4.96843	1.88259	not_credible	Non_NASH	ZT1	Wk 4
2494 m/z 242.1388477 unknown	2494	242.1388477	2.660487542	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.442098851875	-3.54911	0.576672	not_credible	Non_NASH	ZT1	Wk 4
4325 m/z 606.3880811 unknown	4325	606.3880811	8.476826655	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.44107844451	-5.4034	3.00878	not_credible	Non_NASH	ZT1	Wk 4
2223 m/z 303.0426161 unknown	2223	303.0426161	2.690624289	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.439122456235	-6.4451	4.08788	not_credible	Non_NASH	ZT1	Wk 4
2216 m/z 284.0581882 unknown	2216	284.0581882	3.396884061	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.43589803753	-2.88006	-0.133308	credible	Non_NASH	ZT1	Wk 4
863 m/z 429.1872923 unknown	863	429.1872923	2.137005556	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.421137470945	-3.28012	0.66664	not_credible	Non_NASH	ZT1	Wk 4
916 m/z 222.0762884 unknown	916	222.0762884	2.143442719	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.41754343542	-2.81118	-0.129261	credible	Non_NASH	ZT1	Wk 4
2547 m/z 443.2025793 unknown	2547	443.2025793	2.179616956	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.416936861016	-4.31304	1.89605	not_credible	Non_NASH	ZT1	Wk 4
683 m/z 544.2979333 unknown	683	544.2979333	2.386485742	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.415245379594	-3.73528	0.829511	not_credible	Non_NASH	ZT1	Wk 4
1684 m/z 393.2238545 unknown	1684	393.2238545	2.57694524	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.411817266	-3.09392	0.641482	not_credible	Non_NASH	ZT1	Wk 4
2242 m/z 401.2066489 unknown	2242	401.2066489	3.007493021	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.408356516799	-9.16982	5.64355	not_credible	Non_NASH	ZT1	Wk 4
4296 m/z 874.9045297 unknown	4296	874.9045297	4.493093133	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.406935525685	-10.1328	8.26033	not_credible	Non_NASH	ZT1	Wk 4
4466 m/z 262.0163785 unknown	4466	262.0163785	2.394979276	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.405510024195	-3.89683	1.36349	not_credible	Non_NASH	ZT1	Wk 4
3786 m/z 287.1966011 unknown	3786	287.1966011	2.42178954	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.4002114069024	-3.02811	-0.0106157	credible	Non_NASH	ZT1	Wk 4
2551 m/z 479.2142373 unknown	2551	479.2142373	1.884883316	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.398891768985	-3.02264	0.191964	not_credible	Non_NASH	ZT1	Wk 4
596 m/z 328.1393507 unknown	596	328.1393507	0.495308238	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.395535804972	-3.38931	0.715828	not_credible	Non_NASH	ZT1	Wk 4
4129 m/z 437.193561 unknown	4129	437.193561	6.816682879	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.39366918946	-2.65053	-0.0233673	credible	Non_NASH	ZT1	Wk 4
3520 m/z 346.2775843 unknown	3520	346.2775843	8.53130646	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.392265199365	-5.10263	2.19444	not_credible	Non_NASH	ZT1	Wk 4
1028 m/z 354.1370696 unknown	1028	354.1370696	3.825727363	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.38694268892	-5.65859	2.00643	not_credible	Non_NASH	ZT1	Wk 4
3637 m/z 610.3800314 unknown	3637	610.3800314	6.470294825	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.385745092549	-7.829	3.38686	not_credible	Non_NASH	ZT1	Wk 4
4283 m/z 750.3820496 unknown	4283	750.3820496	5.108629817	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.380251939245	-10.6829	7.87132	not_credible	Non_NASH	ZT1	Wk 4
1533 m/z 214.1075705 fatty acids & other lipids	1533	214.1075705	1.46372613	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-1.377992992052	-3.45789	0.50434	not_credible	Non_NASH	ZT1	Wk 4
4280 m/z 728.815233 unknown	4280	728.815233	4.516672775	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.374647297785	-10.7169	7.98708	not_credible	Non_NASH	ZT1	Wk 4
817 m/z 158.0813457 unknown	817	158.0813457	0.9612073	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.37331273679	-3.40662	0.677076	not_credible	Non_NASH	ZT1	Wk 4
2418 m/z 407.2397105 unknown	2418	407.2397105	3.066328684	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.37240949347	-3.14492	0.46124	not_credible	Non_NASH	ZT1	Wk 4
1634 m/z 380.228236 unknown	1634	380.228236	2.654983591	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.36221550258	-3.38645	0.416381	not_credible	Non_NASH	ZT1	Wk 4
2442 m/z 240.0324823 unknown	2442	240.0324823	1.727463993	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.362082197175	-5.79444	3.84689	not_credible	Non_NASH	ZT1	Wk 4
2376 m/z 345.0847625 unknown	2376	345.0847625	2.262281654	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.35919622868	-11.4545	7.94233	not_credible	Non_NASH	ZT1	Wk 4
3398 m/z 386.3264401 unknown	3398	386.3264401	9.191824869	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.35819287185	-3.07913	0.257832	not_credible	Non_NASH	ZT1	Wk 4
1196 m/z 615.3641647 unknown	1196	615.3641647	6.831049949	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.3528929568	-10.9686	8.19111	not_credible	Non_NASH	ZT1	Wk 4
23 m/z 200.1281201 fatty acids & other lipids	23	200.1281201	3.68122035	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-1.352214253925	-3.93615	0.947032	not_credible	Non_NASH	ZT1	Wk 4
2209 m/z 786.3463514 unknown	2209	786.3463514	3.344048665	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.350892725995	-10.1642	8.50204	not_credible	Non_NASH	ZT1	Wk 4
1699 m/z 203.042829 unknown	1699	203.042829	1.187817307	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.3489332067925	-5.43355	2.59443	not_credible	Non_NASH	ZT1	Wk 4
2099 Suspect related to Corosolic acid  unknown	2099	407.3310051	8.580466603	Suspect related to Corosolic acid 	Insilico	11	lib-00053.mgf	0.719407	0.00302124	7.41711	[M-H2O+H]+	Positive	unknown	-1.3452557814865	-6.11345	3.37368	not_credible	Non_NASH	ZT1	Wk 4
903 m/z 184.0369757 unknown	903	184.0369757	2.266395343	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.34248391476	-5.55443	2.39901	not_credible	Non_NASH	ZT1	Wk 4
3988 m/z 328.141565 unknown	3988	328.141565	6.289263989	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.339466919395	-8.54272	5.95884	not_credible	Non_NASH	ZT1	Wk 4
1445 m/z 461.2106876 unknown	1445	461.2106876	0.590372492	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.333821114245	-4.5371	1.87689	not_credible	Non_NASH	ZT1	Wk 4
2172 m/z 515.2626055 unknown	2172	515.2626055	7.044752858	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.32785903942	-3.48149	0.844639	not_credible	Non_NASH	ZT1	Wk 4
2543 m/z 411.1796156 unknown	2543	411.1796156	2.20067664	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.325660930655	-5.57343	3.07188	not_credible	Non_NASH	ZT1	Wk 4
4037 m/z 368.2177759 amines	4037	368.2177759	3.930965476	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-1.325546447935	-9.96088	8.0069	not_credible	Non_NASH	ZT1	Wk 4
635 m/z 407.2395699 unknown	635	407.2395699	3.106529036	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.3225967336925	-3.45838	0.435443	not_credible	Non_NASH	ZT1	Wk 4
1595 Massbank:RP031103 N2_N2-Dimethylguanosine|N,N-Dimethylguanosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(dimethylamino)-3H-purin-6-one unknown	1595	312.1300964	0.565873443	Massbank:RP031103 N2_N2-Dimethylguanosine|N,N-Dimethylguanosine|9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(dimethylamino)-3H-purin-6-one	Bronze	6	lib-00050.mgf	0.941605	9.15527e-05	0.293316	M+H	Positive	unknown	-1.321300209797	-3.80905	0.650293	not_credible	Non_NASH	ZT1	Wk 4
2444 m/z 255.1339223 unknown	2444	255.1339223	0.551984428	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.318766314898	-2.47319	-0.186407	credible	Non_NASH	ZT1	Wk 4
3687 m/z 474.2598707 amines	3687	474.2598707	2.275008927	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-1.317984636925	-5.96238	3.33203	not_credible	Non_NASH	ZT1	Wk 4
620 m/z 379.2084072 unknown	620	379.2084072	2.084637524	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.31284941209	-2.50387	-0.221017	credible	Non_NASH	ZT1	Wk 4
3474 m/z 245.1497634 unknown	3474	245.1497634	0.914877991	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.3115642365655	-3.03002	0.322413	not_credible	Non_NASH	ZT1	Wk 4
3212 m/z 626.7938002 unknown	3212	626.7938002	1.437545888	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.3099830317645	-8.89469	5.18778	not_credible	Non_NASH	ZT1	Wk 4
219 m/z 381.1871026 unknown	219	381.1871026	0.592384925	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.30961168523	-3.36228	1.19884	not_credible	Non_NASH	ZT1	Wk 4
842 m/z 350.1213041 unknown	842	350.1213041	0.511389455	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.30604402668	-3.76934	1.14995	not_credible	Non_NASH	ZT1	Wk 4
4131 m/z 440.3252001 unknown	4131	440.3252001	9.314514392	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.304334878724	-6.87568	3.89161	not_credible	Non_NASH	ZT1	Wk 4
307 m/z 434.2385624 unknown	307	434.2385624	4.408647398	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.303664393755	-3.37534	0.669728	not_credible	Non_NASH	ZT1	Wk 4
1218 Suspect related to NCGC00380668-01_C48H78O18_(3beta,5xi,9xi,22beta)-22,24-Dihydroxyolean-12-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->2)-beta-D-glucopyranosiduronic acid  unknown	1218	767.4577348	6.13957424	Suspect related to NCGC00380668-01_C48H78O18_(3beta,5xi,9xi,22beta)-22,24-Dihydroxyolean-12-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->2)-beta-D-glucopyranosiduronic acid 	Insilico	16	lib-00053.mgf	0.816478	0.00128174	1.67011	[M+H]+	Positive	unknown	-1.30355935905	-10.3633	8.27511	not_credible	Non_NASH	ZT1	Wk 4
4322 m/z 486.3449423 unknown	4322	486.3449423	7.109324565	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.302261107265	-2.94853	0.0494489	not_credible	Non_NASH	ZT1	Wk 4
4401 m/z 509.2194805 unknown	4401	509.2194805	5.432167916	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.30010533657	-3.02142	0.458301	not_credible	Non_NASH	ZT1	Wk 4
3974 m/z 313.2120371 unknown	3974	313.2120371	4.882909652	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.289463157535	-9.36585	6.53066	not_credible	Non_NASH	ZT1	Wk 4
3777 m/z 243.1704208 unknown	3777	243.1704208	0.491882641	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.289006984103	-3.03307	0.522587	not_credible	Non_NASH	ZT1	Wk 4
1570 PHENYLACETYL-GLUTAMINE unknown	1570	265.1184483	1.839265884	PHENYLACETYL-GLUTAMINE	Bronze	8	lib-00003.mgf	0.977844	0.000396729	1.49642	M+H	positive	unknown	-1.287850166465	-3.38337	0.999287	not_credible	Non_NASH	ZT1	Wk 4
1583 m/z 295.1689847 unknown	1583	295.1689847	1.756799496	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.2866808861755	-5.47769	3.6006	not_credible	Non_NASH	ZT1	Wk 4
3304 m/z 683.5072171 unknown	3304	683.5072171	7.739060489	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.28434319698	-8.09761	5.29483	not_credible	Non_NASH	ZT1	Wk 4
4364 m/z 803.5429538 unknown	4364	803.5429538	7.064444551	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.284208202528	-4.50804	1.8093	not_credible	Non_NASH	ZT1	Wk 4
3063 m/z 397.1065673 unknown	3063	397.1065673	2.777485487	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.282113613315	-4.1425	1.57579	not_credible	Non_NASH	ZT1	Wk 4
3872 m/z 549.8011308 unknown	3872	549.8011308	3.202268636	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.28198661049465	-4.88714	2.11897	not_credible	Non_NASH	ZT1	Wk 4
2958 m/z 590.7780876 unknown	2958	590.7780876	2.980808381	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.2818111347595	-5.48752	1.98363	not_credible	Non_NASH	ZT1	Wk 4
3377 m/z 550.2461672 unknown	3377	550.2461672	5.428470309	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.277893400885	-2.87879	0.20425	not_credible	Non_NASH	ZT1	Wk 4
1215 m/z 737.8811893 unknown	1215	737.8811893	2.95137941	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.2733737109	-10.4585	8.19509	not_credible	Non_NASH	ZT1	Wk 4
1010 m/z 333.1513009 unknown	1010	333.1513009	8.953155049	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.272101525165	-2.27241	-0.140723	credible	Non_NASH	ZT1	Wk 4
578 m/z 293.1345777 unknown	578	293.1345777	0.902624141	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.27113665616	-4.85024	2.09392	not_credible	Non_NASH	ZT1	Wk 4
3033 m/z 367.1612242 unknown	3033	367.1612242	2.084624183	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.27029056364	-3.38465	0.772987	not_credible	Non_NASH	ZT1	Wk 4
3439 m/z 584.1971629 unknown	3439	584.1971629	4.908593398	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.2674374520075	-2.19194	-0.24148	credible	Non_NASH	ZT1	Wk 4
3475 m/z 254.1023503 unknown	3475	254.1023503	1.803155595	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.26370130683	-2.85528	0.20848	not_credible	Non_NASH	ZT1	Wk 4
2210 m/z 905.3946131 unknown	2210	905.3946131	4.381365512	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.262520180795	-9.76167	8.50152	not_credible	Non_NASH	ZT1	Wk 4
2505 m/z 301.1262342 unknown	2505	301.1262342	0.819853994	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.260584680525	-2.31319	-0.289011	credible	Non_NASH	ZT1	Wk 4
1651 m/z 417.1553254 unknown	1651	417.1553254	3.752696618	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.259643282078	-3.98414	1.72858	not_credible	Non_NASH	ZT1	Wk 4
2072 m/z 373.1218127 unknown	2072	373.1218127	6.312080403	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-1.259452279055	-11.1882	8.0105	not_credible	Non_NASH	ZT1	Wk 4
