FeatureID	mz	RT	mtb_group
2922	473.3255798	6.059137678	unknown
2923	479.1579441	4.107625098	unknown
2924	531.2698251	7.516107694	fatty acids & other lipids
2925	549.1366719	4.980176955	unknown
2926	673.3422181	3.623648654	unknown
2927	211.1052506	0.606625455	unknown
2928	263.1427917	1.678865759	amines
2929	273.0950934	0.664794179	unknown
2930	282.1428851	0.570158404	unknown
2931	290.0692067	3.312826602	unknown
2932	305.1858448	3.950553435	bilirubins
2933	308.1529497	2.999094576	unknown
2934	341.1379971	2.523209035	unknown
2935	347.1926673	0.576487867	unknown
2936	360.1948105	2.433328136	amines
2937	362.1922618	0.548190744	amines
2938	364.1762196	3.400981888	unknown
2939	371.1468543	3.079464742	unknown
2940	375.1878442	0.902529164	amines
2941	380.1708057	3.554809091	unknown
2942	384.2380126	5.205922723	unknown
2943	390.1767266	1.902053394	unknown
2944	399.1416457	2.533987691	unknown
2945	411.1058299	1.89934284	unknown
2946	423.1982194	1.715321453	unknown
2947	425.2152404	4.80230366	unknown
2948	429.1526579	2.659361968	unknown
2949	447.1635358	2.902845004	unknown
2950	447.3829734	10.33134494	unknown
2951	468.3210226	9.684130261	unknown
2952	478.1968087	0.585973193	unknown
2953	491.2875387	2.757910395	unknown
2954	513.2618021	3.026139634	unknown
2955	518.7534158	3.823289471	unknown
2956	558.2184262	3.447223939	unknown
2957	563.1735134	3.425366249	unknown
2958	590.7780876	2.980808381	unknown
2959	741.4022763	2.857642242	unknown
2960	180.0656653	0.527860628	unknown
2961	213.1096933	1.733783458	unknown
2962	219.1130859	2.401106466	unknown
2963	241.1184316	1.663659951	unknown
2964	241.1434214	4.877876547	fatty acids & other lipids
2965	243.0800476	2.288401052	unknown
2966	243.1206156	0.812336897	unknown
2967	261.1335274	2.222639775	unknown
2968	265.0821153	1.816703297	unknown
2969	273.0848175	1.611750281	unknown
2970	279.2319938	5.364106086	unknown
2971	281.2475868	6.13818288	fatty acids & other lipids
2972	286.0896539	6.518256216	unknown
2973	293.2109673	3.863083547	fatty acids & other lipids
2974	297.2425473	5.204180997	fatty acids & other lipids
2975	299.1280289	3.450445022	unknown
2976	310.2376554	4.192351152	unknown
2977	329.1934377	1.808454673	unknown
2978	329.1933566	1.737315003	unknown
2979	339.1783578	3.409002632	unknown
2980	347.2427593	3.909076072	unknown
2981	349.2352711	8.060906823	unknown
2982	383.241264	4.980782953	unknown
2983	383.2769127	3.58497802	unknown
2984	392.3371581	5.962782267	unknown
2985	409.3465122	8.752793705	bile acids
2986	427.357374	8.017112348	bile acids
2987	441.2827452	5.817481271	unknown
2988	451.3034283	7.545835093	unknown
2989	456.3111265	4.160185558	unknown
2990	472.3419909	4.763588121	unknown
2991	486.3214585	4.004407538	unknown
2992	499.339945	6.657003719	unknown
2993	606.2574896	4.664976687	unknown
2994	703.0760339	8.745463017	unknown
2995	212.2009134	5.022558971	fatty acids & other lipids
2996	231.1705722	1.451825274	unknown
2997	241.1049869	3.21395631	unknown
2998	241.1798949	3.520980752	unknown
2999	249.1122552	3.031915172	unknown
3000	249.1698213	2.697941689	unknown
3001	259.1654698	2.001741071	unknown
3002	283.1539166	4.302521989	unknown
3003	297.2424642	8.315255602	unknown
3004	301.2141381	5.626020166	unknown
3005	309.1846568	1.182391273	unknown
3006	309.1847494	1.440552326	unknown
3007	327.2683821	6.520604443	unknown
3008	329.1819432	0.535104011	unknown
3009	337.252623	6.51025759	unknown
3010	350.2059567	2.338597955	unknown
3011	357.2361074	3.235711034	unknown
3012	375.2897263	5.698879954	unknown
3013	398.1415898	0.538049236	unknown
3014	402.2338864	2.334704874	unknown
3015	404.2794013	4.329015808	unknown
3016	412.2691775	3.737233543	unknown
3017	427.2250089	6.654712494	unknown
3018	448.341987	7.916889066	unknown
3019	452.3368977	8.081301491	bile acids
3020	459.1630376	3.087504448	unknown
3021	470.3478023	4.430341721	unknown
3022	544.2939425	5.682848888	bile acids
3023	616.8088741	4.329208976	unknown
3024	721.3997772	2.374683215	unknown
3025	763.3747515	3.460512817	unknown
3026	813.4141562	2.50607562	unknown
3027	821.4936215	6.65534618	unknown
3028	825.5246058	6.510043401	unknown
3029	928.9571137	4.412625255	unknown
3030	237.1849141	3.705675438	fatty acids & other lipids
3031	354.2027088	1.538159115	unknown
3032	359.2170479	6.380266441	unknown
3033	367.1612242	2.084624183	unknown
3034	373.1397088	3.49508565	unknown
3035	384.2132263	2.047370084	unknown
3036	409.1940401	7.764996906	unknown
3037	429.3002401	7.784456675	unknown
3038	432.2023536	2.790530504	unknown
3039	471.1417069	9.35757475	unknown
3040	500.2748991	7.313630659	unknown
3041	519.4157136	4.728364111	unknown
3042	620.3195952	6.822989871	unknown
3043	216.1959515	4.457441584	fatty acids & other lipids
3044	275.2693917	5.022846223	unknown
3045	339.2683105	7.007223504	unknown
3046	390.2850225	3.730068332	unknown
3047	391.1817085	2.531805181	unknown
3048	409.2950161	6.134359453	unknown
3049	449.3262602	5.208628942	unknown
3050	467.2404994	8.436277425	unknown
3051	489.3563107	6.426345304	unknown
3052	962.5322842	5.713471752	bile acids
3053	209.117478	2.555427071	fatty acids & other lipids
3054	230.1752707	2.42975738	unknown
3055	299.0551556	4.749570867	unknown
3056	316.2848178	6.427984046	fatty acids & other lipids
3057	318.2277691	2.747555899	unknown
3058	350.1821675	2.473943973	unknown
3059	356.1470256	3.14188065	unknown
3060	369.2252053	3.761517457	unknown
3061	381.1847406	2.111176974	unknown
3062	393.0794685	2.084695375	unknown
3063	397.1065673	2.777485487	unknown
3064	408.165366	3.893468574	unknown
3065	411.112161	3.652523184	unknown
3066	442.3164804	4.939409767	bile acids
3067	456.3468515	5.764999508	unknown
3068	650.3902967	7.334310839	unknown
3069	322.1321827	2.866575589	unknown
3070	332.2221203	5.311714476	fatty acids & other lipids
3071	356.352438	4.83704214	unknown
3072	363.2139421	2.120377724	unknown
3073	370.2953118	6.869510424	carnitines
3074	395.2946903	5.83122724	unknown
3075	409.2950247	5.804812376	unknown
3076	431.2568232	6.997874561	unknown
3077	433.331293	3.729388717	unknown
3078	466.2628832	3.559634916	unknown
3079	475.3255968	2.991389807	unknown
3080	484.2733928	3.557668028	unknown
3081	489.3202197	5.227255681	bile acids
3082	522.2729972	4.139718796	bile acids
3083	560.3253168	6.018707514	bile acids
3084	954.5964315	5.823626958	bile acids
3085	165.1274343	4.498794293	unknown
3086	189.0910626	2.714289119	unknown
3087	203.1277981	4.601647557	unknown
3088	225.1098817	4.59701337	unknown
3089	227.1280309	2.080980675	unknown
3090	235.1330419	3.383780726	unknown
3091	244.0428397	4.31067385	unknown
3092	253.1432411	3.984507646	fatty acids & other lipids
3093	260.1970019	0.500847776	unknown
3094	265.176089	0.596367326	unknown
3095	269.1131655	0.499475571	unknown
3096	269.2111964	5.354378399	fatty acids & other lipids
3097	272.1971338	1.230155084	unknown
3098	278.1745527	2.528869723	unknown
3099	286.1399815	0.505286746	unknown
3100	286.1715073	2.3090354	unknown
3101	287.2217304	5.40960582	fatty acids & other lipids
3102	288.1736578	0.609585513	unknown
3103	289.0918684	4.795059359	unknown
3104	289.1647456	3.382134893	unknown
3105	293.1362555	4.045263685	unknown
3106	293.1792997	2.467943252	unknown
3107	293.2110499	3.769637656	fatty acids & other lipids
3108	293.2475454	8.566790367	fatty acids & other lipids
3109	301.176017	2.35483051	unknown
3110	306.1909279	3.426634131	unknown
3111	309.1741984	2.239397296	unknown
3112	309.204386	5.430205491	unknown
3113	311.14716	3.383221494	unknown
3114	317.182245	0.767553481	amines
3115	324.1902621	2.040433909	unknown
3116	329.2091513	8.645286289	unknown
3117	334.2224626	3.397441696	unknown
3118	347.2197892	8.496493021	unknown
3119	354.3002727	8.97589043	unknown
3120	359.2291708	0.524290519	amines
3121	367.185912	1.714447487	unknown
3122	373.2336575	2.881345148	unknown
3123	387.2984053	5.789081312	unknown
3124	418.7115352	1.556307192	unknown
3125	430.2353538	1.672932492	unknown
3126	459.748707	1.597074184	unknown
3127	474.2825974	1.893730852	unknown
3128	484.2414015	7.073866551	unknown
3129	494.3478633	6.306343383	unknown
3130	520.7963456	1.689022758	unknown
3131	522.7720349	2.834761975	unknown
3132	528.9632954	3.08151747	unknown
3133	540.2799276	2.65080646	unknown
3134	572.3045838	0.989855475	unknown
3135	575.3401123	0.61567209	unknown
3136	648.7967814	3.198180883	unknown
3137	651.8768505	4.984969648	unknown
3138	655.3428398	3.155863857	unknown
3139	678.2969605	7.365303605	phosphocholines
3140	703.867796	2.669149805	unknown
3141	706.8387468	4.806945172	unknown
3142	792.9416911	3.1270513	unknown
3143	822.4245372	4.166372553	unknown
3144	843.4198206	3.609088246	unknown
3145	849.3704289	5.079702528	amines
3146	426.2615179	6.761583828	fatty acids & other lipids
3147	578.2444917	3.880865792	unknown
3148	202.0896592	4.191699997	unknown
3149	238.1052505	2.337772109	unknown
3150	244.1543332	4.008795026	fatty acids & other lipids
3151	308.0855477	0.512653174	unknown
3152	371.2581868	4.425371765	unknown
3153	407.2795104	5.194125664	unknown
3154	408.3086269	9.652658636	unknown
3155	445.367545	10.16577841	unknown
3156	554.3510827	8.113971066	carnitines
3157	767.5819766	6.997601073	bile acids
3158	1257.825	6.996711407	unknown
3159	176.0918426	0.579264264	unknown
3160	425.158785	2.340452232	unknown
3161	447.2719675	4.933023027	unknown
3162	506.3608146	8.002155461	phosphocholines
3163	297.1809836	2.29435215	unknown
3164	315.1953126	3.944195067	unknown
3165	423.2739599	3.924832353	unknown
3166	440.3006308	4.834863027	unknown
3167	506.2268613	4.767722648	unknown
3168	532.2938128	4.880531977	unknown
3169	341.2064993	7.764108423	unknown
3170	439.320458	8.448654602	unknown
3171	442.3165167	5.002332667	bile acids
3172	516.2988205	3.972685204	bile acids
3173	832.5470426	5.900735124	unknown
3174	361.2010896	4.38550862	unknown
3175	519.1130826	3.604717232	unknown
3176	609.1815724	3.470124722	unknown
3177	661.3062452	3.006922274	unknown
3178	159.1492938	0.547497137	unknown
3179	196.1331699	3.731738649	unknown
3180	228.1959873	5.469051232	fatty acids & other lipids
3181	281.1570984	4.522327825	unknown
3182	360.1475762	3.63307371	unknown
3183	368.2797005	6.36726208	carnitines
3184	388.178448	3.655655567	unknown
3185	396.3110554	7.14705459	carnitines
3186	422.3267428	7.474507978	carnitines
3187	427.2920348	2.594144754	amines
3188	448.3420339	7.774046861	carnitines
3189	533.2155884	4.9023955	unknown
3190	534.2953035	7.610743416	unknown
3191	553.2513441	3.065702511	unknown
3192	606.3251405	2.402334292	unknown
3193	177.0543507	4.133112812	unknown
3194	249.1099664	2.095389375	unknown
3195	317.2111646	5.188303283	unknown
3196	358.2953706	6.452689067	unknown
3197	386.2901833	6.074043517	unknown
3198	392.1343872	3.585353143	unknown
3199	441.2129163	3.175086753	unknown
3200	442.2107583	2.88444405	unknown
3201	457.331326	5.780121494	unknown
3202	462.2714118	2.430994976	unknown
3203	479.2312701	1.488252066	unknown
3204	492.3321469	5.839769006	unknown
3205	498.2811346	2.852651016	unknown
3206	499.7443625	2.163743577	unknown
3207	502.3167723	3.608198275	unknown
3208	519.3139484	5.375495442	unknown
3209	525.2828616	4.770126281	unknown
3210	528.2611318	2.987247336	unknown
3211	580.7710235	2.161623273	unknown
3212	626.7938002	1.437545888	unknown
3213	635.3800626	4.260775878	amines
3214	650.3247663	1.813659829	unknown
3215	692.3353397	2.330088753	unknown
3216	712.8486501	2.836011585	unknown
3217	817.5823703	5.194012352	unknown
3218	249.1100257	2.578894138	unknown
3219	313.2160787	4.907592456	unknown
3220	314.2326203	4.817503597	unknown
3221	330.26412	6.443993349	fatty acids & other lipids
3222	333.2041597	7.595163558	unknown
3223	334.1315723	1.675381741	unknown
3224	354.2635947	4.890853097	unknown
3225	374.2900469	4.801456559	unknown
3226	392.1735937	3.677545093	unknown
3227	395.2415512	5.802841925	unknown
3228	600.3104905	1.968142208	unknown
3229	629.3834213	4.264822712	unknown
3230	175.1117971	3.549911229	unknown
3231	241.1435669	3.11282605	unknown
3232	246.1702375	1.896457799	unknown
3233	287.1473153	2.363735828	unknown
3234	299.147059	3.052457767	unknown
3235	302.1025037	3.479976682	unknown
3236	317.1247585	2.982662413	unknown
3237	330.2638642	6.928094594	fatty acids & other lipids
3238	343.1734857	2.906487507	unknown
3239	457.2329272	3.542675655	amines
3240	482.324741	5.285386068	phosphocholines
3241	261.1445678	0.615088362	amines
3242	263.2369297	8.852662807	fatty acids & other lipids
3243	267.1341414	1.121058075	amines
3244	302.171161	0.501149012	amines
3245	307.1760208	2.769002026	unknown
3246	308.6926253	1.83534149	unknown
3247	318.1815635	3.058520084	unknown
3248	322.2378155	5.218375515	unknown
3249	328.2483045	4.611953311	unknown
3250	336.1919245	2.352237586	unknown
3251	336.1919425	2.93065275	unknown
3252	337.2735347	8.821447576	fatty acids & other lipids
3253	346.2953385	7.684022672	fatty acids & other lipids
3254	350.169253	2.327918059	unknown
3255	351.2522839	7.379058987	unknown
3256	353.2678912	7.771233304	fatty acids & other lipids
3257	355.2826872	8.897001214	fatty acids & other lipids
3258	356.6930386	2.425694906	unknown
3259	360.2130691	2.163923205	amines
3260	360.274397	4.936700414	unknown
3261	364.210357	3.518184183	unknown
3262	366.2372372	2.879615216	unknown
3263	371.2791239	7.741256174	fatty acids & other lipids
3264	377.2667388	8.818096232	glycols
3265	381.2118865	1.93581381	unknown
3266	388.3057646	7.754630233	fatty acids & other lipids
3267	389.2400371	2.405575188	amines
3268	389.7085753	2.271749991	unknown
3269	391.2462557	7.397984245	unknown
3270	395.2776003	7.431635924	unknown
3271	395.277296	8.181377779	unknown
3272	398.2398959	1.783289031	unknown
3273	399.2604303	2.390943059	unknown
3274	402.7179853	2.145793399	unknown
3275	406.3163322	5.806317727	unknown
3276	409.2351989	7.771528475	unknown
3277	409.2569476	6.228398956	unknown
3278	416.3370634	7.765050285	unknown
3279	435.2242916	2.205942997	amines
3280	459.2238477	3.023126053	unknown
3281	459.3178609	3.388688391	amines
3282	459.3464389	7.811087572	unknown
3283	466.3163432	5.601424645	unknown
3284	473.3256126	7.001170551	unknown
3285	478.7620071	2.39197052	unknown
3286	481.3004333	3.363205671	unknown
3287	481.3293651	7.664827029	unknown
3288	485.3262692	4.54736341	bile acids
3289	486.3214645	4.551353322	unknown
3290	493.7798214	2.650001072	unknown
3291	500.2594891	2.212971666	unknown
3292	500.3560027	2.481661176	unknown
3293	502.3531103	4.543011929	bile acids
3294	503.2498199	3.218578439	unknown
3295	511.2885104	4.266290825	unknown
3296	520.3635174	4.929233345	unknown
3297	525.7648273	2.016268756	unknown
3298	536.2831226	1.687920193	unknown
3299	551.772929	2.064396461	unknown
3300	560.3439901	5.419810226	unknown
3301	605.3003675	3.486708575	unknown
3302	665.7891581	3.328330932	unknown
3303	668.4347256	2.973408457	unknown
3304	683.5072171	7.739060489	unknown
3305	697.5226083	8.545637673	unknown
3306	714.8909791	3.493932138	unknown
3307	728.8751929	3.490805118	unknown
3308	731.8825379	3.578136039	unknown
3309	736.3994509	2.142161085	unknown
3310	778.4099033	2.266601484	unknown
3311	807.3579175	2.868655782	unknown
3312	809.9331018	3.158791537	unknown
3313	871.4055007	2.582131876	unknown
3314	180.1020062	2.225701779	unknown
3315	228.1958595	9.708701107	fatty acids & other lipids
3316	232.0968769	2.95909786	amines
3317	240.1232634	1.449755246	unknown
3318	241.1547429	0.559090706	unknown
3319	245.1496556	0.516229168	unknown
3320	248.1645995	2.316580872	unknown
3321	250.1803428	2.898687272	unknown
3322	251.1753777	1.894439437	unknown
3323	275.1392333	2.356668218	unknown
3324	285.1809744	2.148326	unknown
3325	297.1810551	1.931832911	unknown
3326	299.1715187	1.775363772	unknown
3327	302.1965507	2.630626707	unknown
3328	307.1522001	2.998071426	unknown
3329	309.1810787	2.315699651	unknown
3330	311.1601684	2.257948194	unknown
3331	313.1046885	2.162204537	unknown
3332	320.1858816	2.540834873	unknown
3333	322.2015724	2.947613002	unknown
3334	325.1759493	2.341805648	unknown
3335	331.190526	4.420315144	fatty acids & other lipids
3336	334.1427058	0.545961344	unknown
3337	337.2121859	3.11664636	unknown
3338	368.2069696	1.972762246	unknown
3339	393.1880272	2.124821801	unknown
3340	393.3158952	8.762838837	unknown
3341	394.2949562	7.965776448	unknown
3342	409.3104823	9.137273982	unknown
3343	411.3258336	8.808818378	unknown
3344	413.2065856	3.779422741	unknown
3345	423.2896658	8.727325348	unknown
3346	425.1892003	5.127104501	amines
3347	425.3052838	8.332139916	unknown
3348	427.3210234	7.914951519	unknown
3349	444.3471715	4.349657473	unknown
3350	449.1996407	4.601377416	amines
3351	481.3159473	3.52743122	unknown
3352	497.324577	6.376509013	unknown
3353	536.2065021	2.226257511	amines
3354	546.3094695	5.817705131	bile acids
3355	843.3335936	5.278838683	unknown
3356	865.3154788	5.270324625	unknown
3357	300.2535162	7.504558427	unknown
3358	302.1036891	1.634414562	unknown
3359	326.7096216	3.137378355	unknown
3360	362.3055479	5.93442202	unknown
3361	394.2259742	4.794235113	unknown
3362	400.2693559	3.725433631	unknown
3363	408.2376931	3.9907341	unknown
3364	418.0743632	2.243432328	unknown
3365	437.2643923	6.262293695	unknown
3366	503.3713258	7.133921559	unknown
3367	566.4280654	3.144269217	unknown
3368	269.1476506	0.948538303	unknown
3369	299.2003612	3.940946268	unknown
3370	374.2109138	2.5480786	unknown
3371	389.2688701	4.522531668	unknown
3372	406.2950781	4.254796894	unknown
3373	447.2722943	5.41604544	unknown
3374	468.3686565	7.08775904	bile acids
3375	517.2211057	5.344776249	unknown
3376	522.2917268	3.180370532	unknown
3377	550.2461672	5.428470309	unknown
3378	648.3276736	2.456376514	unknown
3379	670.3812954	4.092736367	unknown
3380	676.8385309	2.198604089	unknown
3381	806.4413963	2.957070169	unknown
3382	839.5643828	5.429316845	unknown
3383	1156.552949	3.182717545	unknown
3384	236.1130273	3.008592077	unknown
3385	271.1518978	2.704453022	unknown
3386	316.2597506	2.228034843	unknown
3387	330.2753726	2.754700363	unknown
3388	342.3732118	6.823690353	unknown
3389	433.331026	3.939928433	unknown
3390	437.264422	6.405884817	unknown
3391	439.1648482	2.405010703	unknown
3392	482.3479041	6.293642001	unknown
3393	719.3765245	4.226070375	unknown
3394	1177.884765	6.986850736	unknown
3395	311.6818682	2.223066327	unknown
3396	314.1214267	0.558577562	unknown
3397	368.2177941	2.233612945	unknown
3398	386.3264401	9.191824869	unknown
3399	412.1970705	2.284721223	unknown
3400	415.136703	2.472157404	unknown
3401	423.2239506	3.050586296	amines
3402	435.2485582	6.152615768	unknown
3403	440.2284382	2.305413647	unknown
3404	455.0737828	4.247056333	unknown
3405	473.2278589	3.280733969	unknown
3406	488.2292063	4.034584702	unknown
3407	506.26117	2.087426153	unknown
3408	516.1173278	2.792107418	unknown
3409	534.1278836	2.27271438	unknown
3410	536.785187	3.074515314	unknown
3411	544.2670424	2.571399191	unknown
3412	588.3042366	4.308790233	unknown
3413	614.3879845	2.058385813	unknown
3414	638.1505455	5.204802658	unknown
3415	997.5255061	4.902324711	unknown
3416	1072.563291	3.121766206	unknown
3417	245.1385855	2.912995003	unknown
3418	287.0914792	5.9402353	unknown
3419	290.1060396	2.380092029	unknown
3420	372.1478141	2.288282341	unknown
3421	372.2495918	2.519333908	unknown
3422	378.2006638	3.2402037	unknown
3423	491.2474459	0.515453006	unknown
3424	507.2613571	4.77394769	unknown
3425	536.3248132	4.810986655	unknown
3426	790.4015779	2.648957947	unknown
3427	1011.548043	4.903368428	bile acids
3428	225.1598675	0.586215915	unknown
3429	241.2274855	5.833602978	unknown
3430	279.2319055	5.851232564	fatty acids & other lipids
3431	349.2651411	3.15012822	unknown
3432	352.284896	5.603994304	unknown
3433	437.2255048	1.767388783	unknown
3434	444.2746832	6.526665141	unknown
3435	460.2644032	1.964428959	unknown
3436	472.2512812	8.196406705	unknown
3437	473.3252493	5.333956176	unknown
3438	543.1704516	4.909029851	unknown
3439	584.1971629	4.908593398	unknown
3440	599.4015856	3.521246887	unknown
3441	627.6712147	3.237404054	unknown
3442	647.2521909	6.19635215	unknown
3443	823.9451406	4.808967458	unknown
3444	235.1692605	9.65667133	unknown
3445	338.3054671	9.423563836	fatty acids & other lipids
3446	374.2437727	4.087609549	unknown
3447	407.2793809	4.78299396	unknown
3448	417.2710881	2.116516651	unknown
3449	445.2882494	3.558420666	unknown
3450	491.3188849	10.32686798	unknown
3451	491.3364141	9.307793897	unknown
3452	498.2618814	2.465401143	unknown
3453	536.3081645	3.273104009	unknown
3454	537.3795652	7.460571381	glycols
3455	571.7548841	3.253910159	unknown
3456	574.7834469	3.309293217	unknown
3457	579.2780861	2.477142638	unknown
3458	617.3655712	3.856936558	unknown
3459	617.4755	9.840324026	unknown
3460	630.3177817	2.830168686	unknown
3461	700.3518625	2.176376925	unknown
3462	769.4457001	2.835026739	unknown
3463	874.4155837	2.318148019	unknown
3464	198.1851745	9.684883411	unknown
3465	251.1028403	1.619860636	unknown
3466	456.1726269	0.554190354	unknown
3467	472.3420363	4.598839469	unknown
3468	491.2788517	3.061005265	unknown
3469	534.3438714	5.939490932	unknown
3470	535.2702134	9.726746165	unknown
3471	615.3680611	4.632172934	bile acids
3472	219.112938	1.049095966	unknown
3473	242.0117974	1.83018874	unknown
3474	245.1497634	0.914877991	unknown
3475	254.1023503	1.803155595	unknown
3476	269.0996684	1.913365196	unknown
3477	269.1495768	1.52581086	unknown
3478	285.0847734	2.035085172	unknown
3479	292.1522782	3.491900306	unknown
3480	293.2474681	9.882575226	fatty acids & other lipids
3481	295.1272178	0.801980108	unknown
3482	296.1354965	1.037902074	unknown
3483	300.2898645	7.55927703	unknown
3484	315.1955573	5.016894932	fatty acids & other lipids
3485	319.1391581	1.91763036	unknown
3486	325.0854409	1.991159505	unknown
3487	341.9732762	1.781656559	unknown
3488	350.217291	1.894012579	unknown
3489	352.2232439	0.887891355	amines
3490	371.2412086	3.756868497	unknown
3491	373.1477156	3.025016664	unknown
3492	374.2536528	3.857408872	unknown
3493	374.2537032	3.744788317	unknown
3494	376.1757002	3.663589011	unknown
3495	380.0956085	2.219778158	unknown
3496	410.1053178	1.917176714	unknown
3497	440.2492103	3.631113606	unknown
3498	446.2060272	6.233499368	unknown
3499	456.7236951	3.184168697	unknown
3500	457.3310517	6.55536928	unknown
3501	467.1642387	2.276732406	unknown
3502	469.2945834	7.041772849	unknown
3503	518.3686431	9.936370118	unknown
3504	523.3238875	9.938795647	unknown
3505	245.095702	2.269081832	unknown
3506	288.1919957	1.908642747	amines
3507	373.0920246	3.692425379	unknown
3508	424.7533725	2.118897649	unknown
3509	461.2609347	2.679317125	amines
3510	470.2978003	2.459327685	unknown
3511	1087.526993	2.605886145	unknown
3512	277.1657136	2.780300146	unknown
3513	292.1712437	2.753221933	unknown
3514	295.2017977	1.82753841	amines
3515	317.2689186	6.073577262	fatty acids & other lipids
3516	324.1791177	2.531556031	unknown
3517	331.1181459	2.825145443	unknown
3518	331.2843814	7.357210281	fatty acids & other lipids
3519	339.25127	6.119595357	unknown
3520	346.2775843	8.53130646	unknown
3521	356.1525842	3.749087982	unknown
3522	360.1838418	2.594956213	unknown
3523	371.6710505	2.807154277	unknown
3524	447.3088818	7.164436605	unknown
3525	452.2394143	3.006007001	unknown
3526	467.2773701	7.508640808	unknown
3527	475.219421	2.543510298	unknown
3528	487.3032485	3.430566906	unknown
3529	509.1077894	5.035063802	unknown
3530	530.3486566	5.019910415	unknown
3531	536.2062997	2.53200363	amines
3532	649.2755016	4.615577027	unknown
3533	717.2358314	2.091240485	unknown
3534	202.1801877	3.247437823	unknown
3535	209.1021266	0.590381461	unknown
3536	231.0841236	0.593287705	unknown
3537	237.1598991	1.047008231	unknown
3538	254.1599277	0.586884123	unknown
3539	272.1970391	3.306203866	unknown
3540	314.1811263	1.744502219	unknown
3541	324.2171621	1.908378539	unknown
3542	332.2796595	5.302971742	unknown
3543	335.1604072	2.301010047	unknown
3544	348.217001	3.737190762	unknown
3545	359.1582606	3.262259017	unknown
3546	376.1933965	9.358137754	unknown
3547	401.2624354	3.410662573	unknown
3548	425.305089	7.229620929	unknown
3549	539.1959645	2.999418885	unknown
3550	671.2576977	4.609143363	unknown
3551	773.5129592	4.202623061	unknown
3552	293.2476065	6.540510206	fatty acids & other lipids
3553	313.1798	3.642978599	unknown
3554	313.2120608	4.239562385	unknown
3555	323.2200829	7.351292362	unknown
3556	334.2743219	5.09208585	unknown
3557	352.5467331	3.110788469	unknown
3558	366.2023982	2.56253298	amines
3559	366.2026417	1.706969554	unknown
3560	366.5296722	2.656895383	unknown
3561	395.215897	2.875591648	unknown
3562	436.5754112	3.261324616	unknown
3563	442.2299009	2.652864889	unknown
3564	444.732681	2.753166996	unknown
3565	447.2599781	2.946144789	unknown
3566	474.2696777	2.417315116	unknown
3567	488.2369009	2.79590503	unknown
3568	499.7691987	3.219081901	unknown
3569	508.2746045	2.233447002	unknown
3570	538.2508801	2.075962068	unknown
3571	560.2811403	2.655206552	unknown
3572	563.3405236	2.470724865	unknown
3573	582.6047218	3.189664291	unknown
3574	602.3087385	2.482030379	unknown
3575	610.2834677	3.331049747	unknown
3576	623.3073119	5.14743096	unknown
3577	623.3079353	5.327079364	unknown
3578	722.3474654	2.69624729	unknown
3579	761.3586368	3.953828155	unknown
3580	785.8968927	3.190631921	unknown
3581	795.3540776	3.504802039	unknown
3582	819.3636131	2.918230509	unknown
3583	858.9351304	4.374117679	unknown
3584	1005.489275	3.233694666	unknown
3585	1219.559193	3.273640986	unknown
3586	167.0452799	0.810457182	unknown
3587	168.0291954	0.53330574	unknown
3588	194.1176583	2.715620189	unknown
3589	228.1344501	0.55289726	unknown
3590	243.1206531	1.966016955	unknown
3591	248.1520206	2.292548507	unknown
3592	255.0841671	1.813628989	unknown
3593	277.1913418	1.175699265	amines
3594	281.0998905	2.365446648	unknown
3595	286.274163	8.174410389	unknown
3596	288.1806692	2.022014587	unknown
3597	291.2319251	6.209631837	unknown
3598	299.2581637	6.092008579	fatty acids & other lipids
3599	322.2015871	2.844907705	unknown
3600	325.1867623	2.462743105	unknown
3601	327.1917449	2.141275322	unknown
3602	340.1863185	1.907167958	unknown
3603	341.1711778	2.030708351	unknown
3604	350.2440114	2.041025524	amines
3605	351.2150572	5.154130285	unknown
3606	353.2671277	7.370814961	unknown
3607	364.2595336	2.458506766	amines
3608	366.238791	1.715173715	amines
3609	368.2794737	6.009720798	unknown
3610	376.3423019	7.333908243	unknown
3611	378.2752335	2.97337248	amines
3612	387.2378822	6.879873354	unknown
3613	390.2638519	4.766933385	unknown
3614	394.2336623	1.757156436	amines
3615	397.3428068	8.586271314	unknown
3616	398.2173446	1.89325179	unknown
3617	405.3092662	8.197831246	unknown
3618	414.3217118	5.603927933	unknown
3619	416.3005937	3.904073662	unknown
3620	427.3207811	7.637717726	unknown
3621	433.331311	8.44681936	unknown
3622	443.3160025	5.250953258	unknown
3623	472.3271992	4.586869336	unknown
3624	485.2890957	5.12352967	unknown
3625	488.2754823	2.557363587	amines
3626	490.2908141	5.182779472	amines
3627	493.2811412	2.442455194	unknown
3628	498.3589096	7.732259498	unknown
3629	499.3280138	2.32369999	amines
3630	515.2825343	5.306353217	unknown
3631	517.3308429	5.299738031	bile acids
3632	529.2972065	5.803098987	unknown
3633	571.3475782	6.91779281	unknown
3634	575.3430192	6.292740999	unknown
3635	589.3578909	6.882609361	unknown
3636	605.3525959	5.680300006	unknown
3637	610.3800314	6.470294825	unknown
3638	615.3355452	6.336339839	unknown
3639	624.39503	6.849513151	unknown
3640	629.3504708	6.903948941	unknown
3641	640.3903577	5.707344867	unknown
3642	643.3659556	7.443670984	unknown
3643	645.3244823	6.882988135	unknown
3644	645.345789	5.678013079	unknown
3645	652.4263333	6.87985505	unknown
