CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3327	3596	377	0.8761	14.016
643	657	378	0.8882	-28.031
1275	3099	380	0.7909	42.047
1275	2779	380	0.8185	-14.016
602	4005	381	0.8646	0.000
2720	4295	382	0.7338	99.069
2720	4434	382	0.7107	-0.002
539	2884	383	0.7247	0.000
3462	4284	384	0.9281	0.000
935	3417	385	1.0	0.000
1272	1273	387	0.9465	0.000
3451	4179	388	1.0	0.000
1157	1215	389	0.7476	-427.208
2778	3220	390	0.8101	21.984
2043	2778	390	0.9448	0.036
1809	3998	391	0.8846	0.000
113	3971	394	0.9929	-0.000
1800	3971	394	0.9296	0.141
113	1800	394	0.932	-0.141
2990	3467	396	0.7121	0.000
3349	3467	396	0.7759	-27.995
2990	3349	396	0.7482	27.995
16	3148	398	0.725	-14.016
1802	1806	402	0.9363	-14.016
303	4123	403	0.996	0.000
303	347	403	0.9581	-28.031
347	4123	403	0.9593	28.031
347	4105	403	0.8771	45.058
2119	2614	405	1.0	0.000
101	2280	407	0.9376	-0.000
734	1681	407	0.8402	2.016
101	1681	407	0.9376	-0.000
101	3933	407	0.8271	80.062
734	2280	407	0.8402	2.016
1681	2280	407	1.0	0.000
3557	4020	410	0.9544	0.000
2714	4096	410	0.7507	243.123
2714	4207	410	0.9464	0.000
4020	4207	410	0.9005	-0.001
3557	4207	410	0.8863	-0.000
2714	4020	410	0.9232	0.001
4020	4096	410	0.7127	243.122
3557	4096	410	0.7367	243.123
4096	4207	410	0.7239	-243.123
2714	3557	410	0.9118	0.000
3104	3110	411	0.9429	-17.026
1329	1867	412	0.7804	12.036
1867	2573	412	0.7208	-12.036
1329	2573	412	0.8253	-0.000
3049	4140	414	0.8268	-0.000
1460	3284	415	0.8161	17.027
1073	2110	416	0.8198	14.016
1073	2138	416	0.7513	-30.011
361	1663	420	0.7839	-14.016
361	4158	420	0.9577	0.000
1663	4158	420	0.801	14.016
247	656	422	0.8194	-45.058
3367	4510	424	0.7662	226.168
781	3128	425	1.0	0.000
976	2032	427	0.7497	-24.073
976	2366	427	0.7881	-14.016
2032	2366	427	0.861	10.057
1813	3996	428	0.8508	14.016
1813	4012	428	0.8381	0.000
3996	4012	428	0.7187	-14.016
1067	3499	429	0.7975	-57.022
2938	3399	431	0.7021	-48.021
221	4273	432	0.903	-291.329
143	190	433	0.8044	-35.037
508	1359	434	0.83	-15.995
461	1359	434	0.7516	-95.951
461	508	434	0.8784	-79.956
682	3836	435	0.7099	327.216
651	682	435	0.7882	-226.168
651	3836	435	0.8128	101.048
3909	3910	436	0.8195	-9.984
2956	4388	437	0.9679	80.080
1571	4442	441	1.0	-0.000
2693	4413	443	0.9585	-106.042
4413	4420	443	0.9642	124.053
2693	4420	443	0.9599	18.011
453	4235	445	0.9178	0.000
2206	2994	448	0.9273	-1.003
3009	4001	450	0.7962	-0.000
3362	4357	451	0.8695	-0.000
2706	3768	456	0.7568	-2.015
2312	2706	456	0.7561	104.026
207	250	457	0.9802	-28.032
207	627	457	0.9857	-14.016
250	627	457	0.9842	14.016
6	4472	458	0.9685	0.030
321	2549	459	0.8114	-24.995
2422	4135	459	0.8144	15.011
2549	4135	459	0.8356	24.996
321	4135	459	0.9536	0.000
321	2422	459	0.8046	-15.011
1506	3143	460	0.7203	184.121
128	1863	461	0.8191	-107.004
713	3416	462	0.7088	-312.179
1141	1462	463	1.0	0.000
3319	3777	464	0.7265	1.979
1531	2961	465	1.0	0.000
28	2961	465	0.7409	-0.036
28	1531	465	0.7409	-0.036
1673	2958	466	0.7175	131.041
3859	3894	469	0.7578	-168.090
2542	3010	470	0.7747	57.021
2142	3199	471	0.8759	30.011
929	1788	472	0.8751	-15.995
1935	1936	473	0.7917	-17.027
3068	3170	474	0.7645	211.070
3378	3380	476	0.9237	-57.022
3378	3426	476	0.8139	-284.148
3380	3426	476	0.8337	-227.126
1824	1939	477	0.7865	0.000
732	833	479	0.8288	18.011
3724	3726	482	0.8239	-388.142
3724	3725	482	0.87	-129.043
703	3724	482	0.738	-71.037
3725	3726	482	0.8684	-259.099
703	3725	482	0.7629	-200.080
703	3726	482	0.7811	-459.179
73	728	485	0.9038	-0.000
728	3957	485	0.8898	-0.000
73	3957	485	0.8858	-0.000
1383	2968	486	0.835	0.073
3541	4404	487	1.0	0.000
538	2431	488	0.779	0.000
3744	3745	492	0.706	-42.012
2608	4376	494	0.8307	-14.016
1433	4376	494	0.8392	14.016
1837	3371	495	1.0	0.000
3305	4339	496	1.0	0.000
3554	3974	498	0.9703	0.000
1789	3554	498	0.7661	-42.047
1789	3974	498	0.7014	-42.047
466	4433	499	0.7283	0.000
1922	4433	499	0.8157	-18.011
1469	3140	500	0.7205	-383.228
174	1814	501	0.922	-0.001
3915	3924	502	0.8698	-17.027
15	3915	502	0.9935	0.000
26	2962	502	0.9034	-14.016
15	26	502	0.9334	-17.027
26	3915	502	0.9346	17.027
2962	3924	502	0.8378	14.016
2433	2962	502	0.8697	-17.027
26	3924	502	0.9182	0.000
2804	4369	504	0.9013	63.962
2744	2745	506	0.8279	0.000
1930	4264	507	0.8585	0.001
2562	3217	508	1.0	0.000
2831	3819	509	0.7857	-44.026
3005	3246	510	0.8315	0.984
3006	3246	510	0.8336	0.984
3005	3006	510	0.9741	0.000
1892	4177	511	0.948	0.000
2118	2129	512	0.8393	-15.995
2118	2131	512	0.7097	-16.068
2129	2131	512	0.9571	-0.073
153	4145	516	0.7144	-226.168
153	3431	516	0.9303	-18.011
1257	3947	517	0.8347	15.995
918	1257	517	0.8124	-40.031
918	3475	517	0.8771	-30.010
1628	1828	519	1.0	0.000
2789	2794	521	0.8244	-15.995
811	3379	522	0.9234	-14.016
811	4269	522	0.9847	0.000
3379	4269	522	0.9167	14.016
4325	4326	523	0.8705	-30.011
4324	4326	523	0.9132	-44.026
4325	4327	523	0.9575	-44.026
4324	4327	523	0.8813	-58.042
4326	4327	523	0.9206	-14.015
4324	4325	523	0.9443	-14.016
944	946	526	0.7704	-2.016
1523	1554	527	0.8533	-39.995
1729	4363	531	0.7411	-49.982
1288	4363	531	0.7604	-28.031
1288	4157	531	0.7316	-110.110
275	299	532	0.8773	-14.016
1376	4463	533	0.8941	17.027
988	1401	535	0.7787	-2.016
2531	3060	536	1.0	0.000
1041	2047	541	0.7376	43.989
1041	2454	541	0.9747	72.021
1692	4234	545	0.7791	-0.000
269	1835	547	0.7513	28.031
225	1835	547	0.8248	-0.000
225	269	547	0.7572	-28.031
1826	2878	548	1.0	-0.000
566	951	549	1.0	0.000
159	1003	550	0.8966	14.016
1253	1978	551	0.7279	-13.979
1368	1965	551	0.7535	14.016
1255	1368	551	0.7555	18.010
1255	1978	551	0.7431	2.016
1693	4268	552	0.8981	0.000
1358	1693	552	0.7877	2.016
1358	4260	552	0.8182	28.032
3008	4397	553	0.7433	-70.042
2308	4210	554	0.9697	0.000
2933	3771	555	0.8825	18.011
3757	3812	556	0.8254	0.036
2274	3923	558	0.8769	0.000
3432	4019	561	0.8872	0.000
2001	3736	562	1.0	0.000
1016	4027	566	0.7218	-24.000
3999	4027	566	0.7096	-24.000
1016	3999	566	0.9325	0.000
39	540	569	0.9647	17.027
540	3087	569	0.8319	-0.018
838	2383	569	0.8604	-39.959
39	838	569	0.7366	-116.029
126	3485	569	0.9885	-0.000
838	3485	569	0.961	17.026
615	838	569	0.7371	32.026
126	838	569	0.9498	-17.026
39	3087	569	0.8204	17.009
3386	3387	573	0.8872	-14.016
330	4139	575	0.8918	0.000
62	585	576	0.935	-56.063
2122	2148	578	0.8073	-42.011
4244	4251	581	0.8567	-17.026
888	4244	581	0.8406	0.000
888	4251	581	0.8719	-17.026
684	688	583	0.9426	-14.016
1964	2436	584	0.9318	0.000
1463	2268	585	0.8668	-44.026
1860	3364	586	1.0	0.000
987	3003	590	0.838	14.015
178	2678	591	1.0	0.000
3609	3684	593	0.8515	-14.016
1214	1217	598	0.8522	-28.031
1214	1216	598	0.8977	-14.015
1216	1217	598	0.9777	-14.016
7	533	602	0.9899	0.000
3074	4078	604	0.8626	0.000
2054	2677	605	1.0	0.000
575	2674	607	0.8712	-57.022
575	576	607	0.9813	0.000
576	2674	607	0.8754	-57.022
2674	3832	607	0.8199	-30.010
2781	3118	608	1.0	0.000
1797	2584	611	0.9479	14.016
2584	3930	611	0.793	69.936
2314	4248	612	0.7726	0.000
2140	4314	614	0.7514	2.016
4285	4292	617	0.761	-87.032
1848	1873	618	0.9617	-44.027
3458	4255	619	0.872	-0.000
709	3902	620	0.7204	-162.053
898	1507	621	0.9837	-0.054
2100	3064	622	0.9725	-0.000
3573	4282	623	0.7404	255.171
1894	4272	624	0.7166	-332.148
1874	1894	624	0.7068	-97.073
1894	2718	624	0.7197	-332.149
1894	3125	624	0.7268	126.104
2718	4272	624	0.8993	0.001
1158	2183	626	1.0	0.000
1107	1443	630	0.7326	2.016
2861	2864	637	0.8203	-87.033
1156	2166	638	0.7692	14.016
1515	3913	640	0.9446	0.000
1514	3913	640	0.9573	0.000
1514	1515	640	0.9831	-0.000
750	752	643	0.9739	-14.015
749	750	643	0.9805	0.000
749	752	643	0.9646	-14.015
859	2570	644	0.9326	2.016
2771	4405	647	0.9465	0.000
1263	2585	649	0.8157	0.000
2482	2488	651	0.8588	-28.031
2482	2487	651	0.8783	-14.016
2487	2488	651	0.8597	-14.016
2409	3464	652	1.0	0.000
812	4281	653	0.9853	0.001
3692	3709	655	0.7198	-56.026
836	3692	655	0.7634	42.010
836	3709	655	0.8818	-14.016
1512	1698	656	0.819	-14.016
2567	2568	657	1.0	-0.000
1356	4239	659	0.9661	0.001
1333	4155	660	0.9079	0.001
513	514	661	0.7714	-17.027
457	4240	662	0.9629	0.000
595	1647	664	0.839	-84.057
1194	2849	666	1.0	0.000
2152	3289	673	1.0	0.000
169	4333	676	1.0	0.000
1374	3231	677	1.0	0.000
2199	2209	680	0.8645	-163.063
1260	3385	682	1.0	0.000
803	3705	685	0.7701	99.069
803	3668	685	0.7683	11.034
4056	4057	688	0.7934	-2.016
984	2597	689	0.801	-31.042
1489	3042	694	1.0	-0.000
1510	2643	697	0.7477	0.036
3949	4460	698	1.0	0.000
307	1548	708	0.807	197.090
1947	3407	709	0.731	402.175
3029	3675	713	0.8325	0.983
3214	3215	714	0.8521	-42.010
746	1624	716	0.7511	0.000
943	960	722	0.8992	-15.995
1231	2868	726	0.8682	30.010
